,Empresa,knn_MAE,knn_train_RMSE,knn_test_RMSE,xgb_MAE,xgb_train_RMSE,xgb_test_RMSE,ARIMA_MAE,ARIMA_train_RMSE,ARIMA_test_RMSE,RF_MAE,RF_train_RMSE,RF_test_RMSE,Lasso_MAE,Lasso_train_RMSE,Lasso_test_RMSE
46,Cba,0.00011287965427640434,9.582505661698309e-05,0.00011287965427640434,9.070961778835929e-05,0.00010137675590595583,9.070961778835929e-05,0.00014034805340448823,0.0001811139117541,0.00014034805340448823,8.818309856584363e-05,9.95249827609032e-05,8.818309856584363e-05,9.071523658514839e-05,0.00010137675505344141,9.071523658514839e-05
47,Cea Modas,0.00013826625039487346,0.0002664988411734882,0.00013826625039487346,0.00019114547850972806,0.0002985858541112824,0.00019114547850972806,0.00011442722063447995,0.00028842799380508234,0.00011442722063447995,0.00015985437943385084,0.0002684243011938941,0.00015985437943385084,0.00019114789252704112,0.0002985858538322177,0.00019114789252704112
48,Ceb,4.5089745569844254e-05,6.0716774095569653e-05,4.5089745569844254e-05,3.8728189181702224e-05,6.217025903142897e-05,3.8728189181702224e-05,5.685415665119004e-05,0.0001082969101849534,5.685415665119004e-05,3.647596527115808e-05,6.227536970686522e-05,3.647596527115808e-05,3.873140939708902e-05,6.217025510226067e-05,3.873140939708902e-05
49,Cedro,6.821325034569596e-05,7.411955182387949e-05,6.821325034569596e-05,6.758718332496044e-05,9.832829344159455e-05,6.758718332496044e-05,9.504269674741962e-05,0.0001151717859162579,9.504269674741962e-05,5.707850937736429e-05,7.374512532800221e-05,5.707850937736429e-05,6.758741088047393e-05,9.832828848093765e-05,6.758741088047393e-05
50,Ceg,0.00010653976593020769,8.636503433769795e-05,0.00010653976593020769,9.499480056692736e-05,9.881820161890953e-05,9.499480056692736e-05,0.000148731873180577,0.00014588236757679844,0.000148731873180577,9.122189306625335e-05,8.920137328751837e-05,9.122189306625335e-05,9.499709381919112e-05,9.881819880574377e-05,9.499709381919112e-05
51,Celesc,0.00027616254537483133,0.0015556983947547078,0.00027616254537483133,0.0008901859341255829,0.002224229449697705,0.0008901859341255829,0.00016827634744630418,0.0020706109104598126,0.00016827634744630418,0.0005641045065779216,0.0018336394225526333,0.0005641045065779216,0.00089019296719447,0.0022242294496046563,0.00089019296719447
52,Cemig,0.00011749141451126173,0.00013537919403031027,0.00011749141451126173,0.00010177576206503627,0.00017721788095571538,0.00010177576206503627,0.00014504979601991403,0.00019247882173765383,0.00014504979601991403,8.907283975013384e-05,0.00013451673156532646,8.907283975013384e-05,0.00010177227121686293,0.00017721788018744872,0.00010177227121686293
53,Clearsale,9.306844020694152e-05,0.00012353956676573437,9.306844020694152e-05,9.62226199588922e-05,0.00013448528638352347,9.62226199588922e-05,0.000199965863840571,0.00016399813769150002,0.000199965863840571,9.534678432771949e-05,0.00013348951737343748,9.534678432771949e-05,9.622585481881703e-05,0.00013448528449552804,9.622585481881703e-05
54,Coelba,0.00018785185502810664,0.00023582070542719995,0.00018785185502810664,0.00017207656434295234,0.0003140976256195313,0.00017207656434295234,0.00022288731070431125,0.00035524386575924493,0.00022288731070431125,0.0001806144066175308,0.00025280083088380817,0.0001806144066175308,0.00017207457005749283,0.00031409762506830267,0.00017207457005749283
55,Coelce,0.00011004097496926344,0.00017128192142705083,0.00011004097496926344,0.00011135303115078832,0.0002335763977758687,0.00011135303115078832,0.00016127166982828246,0.00026625092652838667,0.00016127166982828246,0.00011907461136147115,0.00018382920490916393,0.00011907461136147115,0.00011135602931690906,0.00023357639697899318,0.00011135602931690906
56,Cogna ON,7.76343190600287e-05,7.23662234486542e-05,7.76343190600287e-05,6.519152591897557e-05,8.849733359056925e-05,6.519152591897557e-05,9.509700224330809e-05,0.00012574075638321013,9.509700224330809e-05,5.760829014415704e-05,5.907867583505284e-05,5.760829014415704e-05,6.518848544356723e-05,8.849733181891579e-05,6.518848544356723e-05
57,Comgas,0.0004045803826203642,0.00038764069825383726,0.0004045803826203642,0.0004373250344411314,0.0005314941839973889,0.0004373250344411314,0.0006198588446965692,0.0005970619843381642,0.0006198588446965692,0.00047958094595007496,0.0004411814911290285,0.00047958094595007496,0.0004373179264170478,0.0005314941834264865,0.0004373179264170478
58,Const A Lind,0.00010693368106531938,0.00013579325803609303,0.00010693368106531938,9.547410864131784e-05,0.00015148532351867293,9.547410864131784e-05,0.0001484016118009915,0.0002561283979944,0.0001484016118009915,9.112999795825413e-05,0.00014952718454741738,9.112999795825413e-05,9.548070895596719e-05,0.00015148532234557306,9.548070895596719e-05
59,Copasa,9.826844662952624e-05,0.00012893646974624647,9.826844662952624e-05,9.078964932746402e-05,0.00015224927000841268,9.078964932746402e-05,0.0001359098144715067,0.00018886903714303356,0.0001359098144715067,8.017955628149182e-05,0.00011657748516132597,8.017955628149182e-05,9.07911317225203e-05,0.00015224926820386767,9.07911317225203e-05
60,Copel,0.0001338059046813966,0.00015626800820954105,0.0001338059046813966,0.00010687393189181167,0.00018150741987058608,0.00010687393189181167,0.000152572071122669,0.00022501522871834438,0.000152572071122669,0.00011076596734356094,0.00013552391145709724,0.00011076596734356094,0.00010687172017854126,0.00018150741871556075,0.00010687172017854126
61,Cosan,0.00014006565761610982,0.00010376356324535308,0.00014006565761610982,0.0001423658642902228,0.00013195580891191464,0.0001423658642902228,0.00020935646137618856,0.00015302795692570333,0.00020935646137618856,0.0001412714671934345,9.625552350437977e-05,0.0001412714671934345,0.0001423670119888432,0.000131955807011178,0.0001423670119888432
62,Coteminas,6.0482710666579615e-05,7.750210654854474e-05,6.0482710666579615e-05,6.294198714036106e-05,0.00010333970808192296,6.294198714036106e-05,8.308437909176063e-05,0.00012947453464397116,8.308437909176063e-05,5.4106434046714816e-05,8.614591663034965e-05,5.4106434046714816e-05,6.294567405837392e-05,0.00010333970697317837,6.294567405837392e-05
63,Cristal,0.0003276405137035884,0.0002774203235007722,0.0003276405137035884,0.00029871850989503793,0.00035844472268371395,0.00029871850989503793,0.0004281728433276775,0.0004129149806225168,0.0004281728433276775,0.0003014275260653384,0.00027266474222726407,0.0003014275260653384,0.0002987161197274128,0.00035844472211936975,0.0002987161197274128
64,Cruzeiro Edu,3.215269587013166e-05,1.870983996882836e-05,3.215269587013166e-05,3.554615646267861e-05,2.3792330836857074e-05,3.554615646267861e-05,3.225309574154829e-05,2.735128957179668e-05,3.225309574154829e-05,3.575522845266178e-05,2.295860027916926e-05,3.575522845266178e-05,3.554875119084831e-05,2.3792323213242874e-05,3.554875119084831e-05
65,Csn Mineracao,5.9888408712035366e-05,9.974741189456046e-05,5.9888408712035366e-05,0.00010130359136410843,0.00015004230905958334,0.00010130359136410843,4.2021608481361085e-05,0.00015580492814405833,4.2021608481361085e-05,9.700593651299482e-05,0.0001422443361632775,9.700593651299482e-05,0.00010130607382978104,0.00015004230816998334,0.00010130607382978104
66,Csu Digital,5.068067462924428e-05,4.870393360420507e-05,5.068067462924428e-05,4.226718540704056e-05,5.99719497177424e-05,4.226718540704056e-05,5.2967407211095115e-05,6.964532678892482e-05,5.2967407211095115e-05,3.800037690043002e-05,4.373051450406574e-05,3.800037690043002e-05,4.226284689017441e-05,5.997194519278073e-05,4.226284689017441e-05
67,Cury S/A,0.00027390741081410706,0.0003497884155042935,0.00027390741081410706,0.0003357147517014302,0.0004478905390118898,0.0003357147517014302,0.0005918299591871056,0.0005624094815306756,0.0005918299591871056,0.00041667526129349284,0.00042392803386526526,0.00041667526129349284,0.00033570345362119185,0.0004478905375357792,0.00033570345362119185
68,Cvc Brasil,0.00015642058610210803,0.00034127987234265834,0.00015642058610210803,0.00016475927349666748,0.0004205264032205361,0.00016475927349666748,0.0001761687598233212,0.0005140308309751055,0.0001761687598233212,0.0001369263310542979,0.0003412396370002361,0.0001369263310542979,0.0001647515598993624,0.0004205264027647694,0.0001647515598993624
69,Cyrela Realt,0.0002091044106822696,0.00027656345287594867,0.0002091044106822696,0.0001713328837863049,0.00033227503027973346,0.0001713328837863049,0.00023578459753348873,0.000384115428006198,0.00023578459753348873,0.0001667210281062737,0.00025541962715233175,0.0001667210281062737,0.00017133158613230883,0.00033227502948091704,0.00017133158613230883
70,D1000vfarma,0.00010081146280651544,0.00010903022847172048,0.00010081146280651544,8.588303413062459e-05,0.00013353564426668268,8.588303413062459e-05,0.00016306259445751447,0.00015137306886335128,0.00016306259445751447,8.234968641184341e-05,0.0001260976288825757,8.234968641184341e-05,8.58901910782982e-05,0.00013353564135940688,8.58901910782982e-05
71,Dasa,0.0003691308084392873,0.0014542428865654718,0.0003691308084392873,0.0005268306342200759,0.0019089881831992539,0.0005268306342200759,0.0008353429195911414,0.0021810896824893205,0.0008353429195911414,0.0005473270109514198,0.0015990143837717385,0.0005473270109514198,0.0005268287954634905,0.0019089881830728949,0.0005268287954634905
72,Desktopsigma,8.266874498093449e-05,4.980276856472945e-05,8.266874498093449e-05,7.45952587853333e-05,5.520114184528937e-05,7.45952587853333e-05,0.00010335415312936834,6.614261103023743e-05,0.00010335415312936834,7.366907600321663e-05,5.4783069866621895e-05,7.366907600321663e-05,7.459262866908271e-05,5.520114063964246e-05,7.459262866908271e-05
73,Dexco,0.00031825970206863266,0.0007177312150108324,0.00031825970206863266,0.00042825396720895916,0.0009304372650789976,0.00042825396720895916,0.0009384001234530829,0.0010329804408503163,0.0009384001234530829,0.0004516079475026682,0.0007845091577897721,0.0004516079475026682,0.0004282546077738157,0.0009304372644296918,0.0004282546077738157
74,Dexxos Par,0.00010894770289233231,0.00012113434987687504,0.00010894770289233231,9.234884429138074e-05,0.00015453438074407264,9.234884429138074e-05,0.00013821068791433085,0.000215617952317595,0.00013821068791433085,9.46477488039417e-05,0.00012299920495024592,9.46477488039417e-05,9.234807959481033e-05,0.0001545343795805274,9.234807959481033e-05
75,Dimed,7.184049388151295e-05,6.513249248635768e-05,7.184049388151295e-05,6.849635493196368e-05,7.86486759157381e-05,6.849635493196368e-05,7.614447812319683e-05,8.700106769996941e-05,7.614447812319683e-05,5.9752304232102875e-05,5.431455514198826e-05,5.9752304232102875e-05,6.850033084626102e-05,7.864867368296865e-05,6.850033084626102e-05
76,Direcional,0.00022937940163518118,0.00136382286479054,0.00022937940163518118,0.0008497882546099027,0.00200749879603016,0.0008497882546099027,0.00016499362629246632,0.0017463315341581902,0.00016499362629246632,0.0007035517793177322,0.0016115496142454523,0.0007035517793177322,0.0008497813108020513,0.0020074987959275152,0.0008497813108020513
77,Dohler,0.00011974923507632952,0.00011159036964249765,0.00011974923507632952,0.00012449068484702555,0.00012766754457816556,0.00012449068484702555,0.0001806243949987007,0.00014428609536468797,0.0001806243949987007,0.00011067589200936135,9.037375615557884e-05,0.00011067589200936135,0.00012448743048869144,0.0001276675417824233,0.00012448743048869144
78,Dtcom Direct,0.00014810413663168346,0.00020691128851503478,0.00014810413663168346,0.00013576088112494562,0.0002127549368835826,0.00013576088112494562,0.00018122999912543078,0.00025120286598213915,0.00018122999912543078,0.00012278305340420695,0.00018323496328522175,0.00012278305340420695,0.0001357665762893147,0.0002127549358011261,0.0001357665762893147
79,Ecorodovias,7.445128681394309e-05,0.00013939422548451026,7.445128681394309e-05,0.00011122995745559154,0.0002199384430403,0.00011122995745559154,0.0001134759758843542,0.0002137894572104128,0.0001134759758843542,8.00491606543012e-05,0.00016336726688274416,8.00491606543012e-05,0.00011122723570498511,0.00021993844219046668,0.00011122723570498511
80,Elektro,0.00025458409960126883,0.00034177965397569115,0.00025458409960126883,0.0002494590019343841,0.00045846872466818203,0.0002494590019343841,0.0004001871754948727,0.0005167840390319078,0.0004001871754948727,0.00027090970030537137,0.00038931000504194616,0.00027090970030537137,0.0002494603923388313,0.00045846872402116416,0.0002494603923388313
81,Eletrobras,0.0003275796775092539,0.00022396856996640608,0.0003275796775092539,0.00021822982061327442,0.000272047509873297,0.00021822982061327442,0.00022362519102062212,0.00031788192116707345,0.00022362519102062212,0.0002531465220114621,0.00021314429825788122,0.0002531465220114621,0.00021823054638807647,0.0002720475089424209,0.00021823054638807647
82,Eletromidia,0.0010319917606306046,0.0009483151649317454,0.0010319917606306046,0.0013004241326511146,0.0012204158140019271,0.0013004241326511146,0.001980289131889072,0.0014612729912684092,0.001980289131889072,0.0013845609123053389,0.0011951078443949545,0.0013845609123053389,0.001300428693787258,0.0012204158135216455,0.001300428693787258
83,Eletropar,9.847263936150798e-05,9.380985339801309e-05,9.847263936150798e-05,8.571225999114028e-05,0.00011521403193036685,8.571225999114028e-05,0.00012686366087659236,0.00013881874308408894,0.00012686366087659236,8.055358349358677e-05,9.379264651832036e-05,8.055358349358677e-05,8.570635882177661e-05,0.00011521403043769147,8.570635882177661e-05
84,Emae,0.00025272795017373815,0.00036435377197639897,0.00025272795017373815,0.0002747526624564924,0.00045867162152818375,0.0002747526624564924,0.0004269047598099425,0.0005083108694657055,0.0004269047598099425,0.0002560369472195733,0.00035102697876240467,0.0002560369472195733,0.00027475390409701153,0.00045867162085063296,0.00027475390409701153
85,Embpar S/A,0.00037972933278569596,0.0010584912442881528,0.00037972933278569596,0.0006368514027575773,0.0013532690911132483,0.0006368514027575773,0.0007146305440170181,0.001530545473442541,0.0007146305440170181,0.0004944291737074825,0.001170518901656589,0.0004944291737074825,0.0006368505869601952,0.0013532690907026282,0.0006368505869601952
86,Embraer,0.00027665714498795483,0.0006634091764742246,0.00027665714498795483,0.00038349664546251025,0.0008814591885515149,0.00038349664546251025,0.0007832134295523896,0.0009754686168318639,0.0007832134295523896,0.0004533578426461341,0.0007092593540491126,0.0004533578426461341,0.00038349627607926274,0.0008814591877128655,0.00038349627607926274
87,Energisa,0.00036079171004335095,0.0004995978860954742,0.00036079171004335095,0.0003988009572187153,0.0006063075155286774,0.0003988009572187153,0.0008081125043028296,0.000808826635402867,0.0008081125043028296,0.00040213339170053404,0.0004947706811495889,0.00040213339170053404,0.0003987988541351014,0.0006063075149925614,0.0003987988541351014
88,Energisa Mt,0.0003069057611017162,0.0003738014487856145,0.0003069057611017162,0.000299412835205694,0.0004985539976001271,0.000299412835205694,0.0005915701923436612,0.0005752517284703541,0.0005915701923436612,0.0002744445672585268,0.0003843183652912081,0.0002744445672585268,0.00029940731616313253,0.0004985539971148838,0.00029940731616313253
89,Eneva,0.0004696728153866857,0.0005805865889440153,0.0004696728153866857,0.00046572501014069363,0.0007410052170833128,0.00046572501014069363,0.0007771333068542663,0.0008645237446803488,0.0007771333068542663,0.00048045580778308475,0.0005611568495702563,0.00048045580778308475,0.00046572697619449445,0.0007410052168050743,0.00046572697619449445
90,Engie Brasil,0.00035529706992224646,0.00033606093773571997,0.00035529706992224646,0.0002733547920316243,0.00043510176385815,0.0002733547920316243,0.00041490265696863545,0.0004883770627998775,0.00041490265696863545,0.0002808534177907758,0.0003262337748403775,0.0002808534177907758,0.00027335520583840554,0.000435101763343105,0.00027335520583840554
91,Enjoei,4.519758845394789e-05,2.9405328430067316e-05,4.519758845394789e-05,3.585076020602864e-05,3.6285686396128496e-05,3.585076020602864e-05,5.282067080281116e-05,4.250645456830516e-05,5.282067080281116e-05,3.615491889628742e-05,3.5199799324223916e-05,3.615491889628742e-05,3.58592994412713e-05,3.6285671843623746e-05,3.58592994412713e-05
92,Eqtl Maranhao,0.00034917856806550366,0.0009138515819687756,0.00034917856806550366,0.0006562054759563866,0.0012147129610665837,0.0006562054759563866,0.000711143663792901,0.0013281549350320594,0.000711143663792901,0.0005906520433007502,0.0009531556567133082,0.0005906520433007502,0.0006562020876893558,0.001214712960944027,0.0006562020876893558
93,Eqtl Para,0.00033132406169321973,0.0001530832569664378,0.00033132406169321973,0.00025490985251019205,0.00018321945161969114,0.00025490985251019205,0.00041619419237923146,0.00020833053980163054,0.00041619419237923146,0.00027485850022464556,0.00013970394208673428,0.00027485850022464556,0.0002549108934982361,0.00018321945011220443,0.0002549108934982361
94,Equatorial,8.276974266265767e-05,8.163341853569695e-05,8.276974266265767e-05,7.410437942791474e-05,8.922717585624183e-05,7.410437942791474e-05,0.00010919837376698666,0.00011566553728889324,0.00010919837376698666,6.282648232370894e-05,6.607706960752684e-05,6.282648232370894e-05,7.4107284811696e-05,8.922717357478733e-05,7.4107284811696e-05
95,Espacolaser,0.00046760471581935094,0.0005298527331006937,0.00046760471581935094,0.00040163242886473633,0.0005663982470780045,0.00040163242886473633,0.0006217244835185489,0.0006832810298339196,0.0006217244835185489,0.00039307519183605404,0.0005580467155166901,0.00039307519183605404,0.00040164453754811815,0.0005663982466469664,0.00040164453754811815
96,Estapar,0.00010290389913296245,8.266261166650201e-05,0.00010290389913296245,0.00011478694375347724,8.751582247125044e-05,0.00011478694375347724,0.00022176191174981628,0.00012351037747580128,0.00022176191174981628,0.00011607736002452417,8.755559730104772e-05,0.00011607736002452417,0.0001147882091867432,8.751582015280315e-05,0.0001147882091867432
97,Eternit,0.00042016915137783087,0.0005434950637017685,0.00042016915137783087,0.0003429741580914109,0.00070477945455276,0.0003429741580914109,0.0005292559253830686,0.0007966785338860943,0.0005292559253830686,0.0004305222028271137,0.0005933607436620342,0.0004305222028271137,0.00034297510073176443,0.00070477945424568,0.00034297510073176443
98,Eucatex,8.293525039679452e-05,5.5869086118249904e-05,8.293525039679452e-05,6.824571862840484e-05,7.125773891030409e-05,6.824571862840484e-05,9.447281711242961e-05,8.567641295425666e-05,9.447281711242961e-05,6.121261076549207e-05,5.12577688828293e-05,6.121261076549207e-05,6.824187330380709e-05,7.125773497635038e-05,6.824187330380709e-05
99,Even,0.0001038306185198429,0.00011707068484465659,0.0001038306185198429,9.87250355522514e-05,0.00014143181109815928,9.87250355522514e-05,0.00012805529831582668,0.00016084977305193797,0.00012805529831582668,8.095331246476256e-05,0.00010699841536536039,8.095331246476256e-05,9.872724567452397e-05,0.00014143180972682988,9.872724567452397e-05
100,Excelsior,7.733045588534757e-05,7.54623156780519e-05,7.733045588534757e-05,7.455632358496788e-05,9.139016414128549e-05,7.455632358496788e-05,0.00010665558702801967,0.00012173406008220733,0.00010665558702801967,6.820336397640519e-05,7.327359757752342e-05,6.820336397640519e-05,7.455578497574923e-05,9.139016224733969e-05,7.455578497574923e-05
101,Eztec,0.0003313366442152705,0.0004366495151940573,0.0003313366442152705,0.00025998014045757855,0.00047522495166484106,0.00025998014045757855,0.0004210142796949941,0.0005579117655614586,0.0004210142796949941,0.0002888098828251622,0.00037689050516294387,0.0002888098828251622,0.00025998185745446155,0.0004752249507854117,0.00025998185745446155
102,Fer Heringer,0.00025171476368541,0.0002697760438407297,0.00025171476368541,0.00025865404656913373,0.00035947307951307296,0.00025865404656913373,0.00048062309827813103,0.0004602041564489983,0.00048062309827813103,0.0002914506437623565,0.00027509203563065777,0.0002914506437623565,0.00025865379889796625,0.00035947307844911165,0.00025865379889796625
103,Ferbasa,0.0010105888139336438,0.0011361225752425015,0.0010105888139336438,0.001211814028334531,0.0014904980243594245,0.001211814028334531,0.0023229085980350462,0.0015571710946950465,0.0023229085980350462,0.001331356807004216,0.0011851074554877473,0.001331356807004216,0.0012118148414801304,0.0014904980228828773,0.0012118148414801304
104,Fica,0.0002274673411449086,0.00025640410148136775,0.0002274673411449086,0.00019310488643575768,0.0003069587345296142,0.00019310488643575768,0.00024997183241819165,0.0003528960478460245,0.00024997183241819165,0.00016721648887990515,0.00021578687914368692,0.00016721648887990515,0.00019310382748885033,0.000306958733974269,0.00019310382748885033
105,Fictoralimen,0.00013995300612948584,0.00019190199378113333,0.00013995300612948584,0.00012090523735801055,0.000187852185416,0.00012090523735801055,8.636666089520254e-05,0.0003130500533864667,8.636666089520254e-05,0.00012427805918820668,0.00018817290591651665,0.00012427805918820668,0.00012091430224356443,0.00018785218440648335,0.00012091430224356443
106,Fleury,0.00016289185249526985,0.0002212597669183775,0.00016289185249526985,0.00015609844250816235,0.00025534822173995,0.00015609844250816235,0.0001781884512167303,0.0003039413212174975,0.0001781884512167303,0.00011942750194183442,0.000187166596511715,0.00011942750194183442,0.0001560987976317387,0.00025534822108763997,0.0001560987976317387
107,Fras-Le,0.0001368369322519965,0.00012858922707410192,0.0001368369322519965,0.00010516804602937343,0.00014967688533055776,0.00010516804602937343,0.00015872355575201994,0.00017396036558452193,0.00015872355575201994,9.571036398173987e-05,0.00010837333758227587,9.571036398173987e-05,0.00010516646327624952,0.0001496768842666476,0.00010516646327624952
108,Gafisa,9.008292850627501e-05,0.00011286315349272528,9.008292850627501e-05,7.625754987074652e-05,0.00014364657173132105,7.625754987074652e-05,0.00010139114891285982,0.00018071608300848947,0.00010139114891285982,6.977314388118699e-05,0.00011285904067467981,6.977314388118699e-05,7.62616385309381e-05,0.00014364657050591314,7.62616385309381e-05
109,Generalshopp,0.00014962730395681433,0.00012617291618401358,0.00014962730395681433,0.00012793142643194313,0.00014820593967021926,0.00012793142643194313,0.00019715334950805462,0.00019664631030043314,0.00019715334950805462,0.00013320531858979347,0.00012205785290868362,0.00013320531858979347,0.0001279301061943956,0.00014820593848794236,0.0001279301061943956
110,Ger Paranap,0.0009828520407884063,0.00036845460303891665,0.0009828520407884063,0.0010403676308269275,0.0004769799800816222,0.0010403676308269275,0.0019474651909304659,0.00047079945713546386,0.0019474651909304659,0.0010114188841662604,0.0003884920600789222,0.0010114188841662604,0.0010403797907807479,0.00047697997953211665,0.0010403797907807479
111,Gerdau,0.0001814744899248703,0.0002778036553407925,0.0001814744899248703,0.00013493992828372052,0.0003117147215228025,0.00013493992828372052,0.00014920351686357027,0.0003735580170033575,0.00014920351686357027,0.0001439574042672519,0.0002588443450870575,0.0001439574042672519,0.0001349404440712248,0.0003117147210418475,0.0001349404440712248
112,Gerdau Met,0.00018315745317236133,0.0002437062138092575,0.00018315745317236133,0.0001501203975303165,0.0002784909970670925,0.0001501203975303165,0.00020192283090430998,0.00033315873418606,0.00020192283090430998,0.00013825709107225298,0.0002036665075227,0.00013825709107225298,0.00015012255774863087,0.0002784909965212525,0.00015012255774863087
113,Gps,0.0001334961379458355,0.00011278141809474064,0.0001334961379458355,0.0001220806505222664,0.00011412808532765918,0.0001220806505222664,0.00022146157889762127,0.00016074630674123034,0.00022146157889762127,0.00012515323238610832,0.00010953165461256624,0.00012515323238610832,0.00012206460962509777,0.00011412808254387285,0.00012206460962509777
114,Grazziotin,0.00011095600053863181,0.00010785456688793194,0.00011095600053863181,9.020656213161075e-05,0.00013100826659682177,9.020656213161075e-05,0.00014297729235722043,0.00015221144551643963,0.00014297729235722043,8.972109480454062e-05,0.00010242512737127143,8.972109480454062e-05,9.021111116670774e-05,0.00013100826456081223,9.021111116670774e-05
115,Grendene,0.00014714283269355702,0.0001429442277801827,0.00014714283269355702,0.00012625709511726368,0.00015433377849617677,0.00012625709511726368,0.00014698881036802024,0.00017552006020065653,0.00014698881036802024,0.00011126961814624599,0.00010761784929743218,0.00011126961814624599,0.00012625408304716223,0.00015433377692553404,0.00012625408304716223
116,Grupo Mateus,0.00011178094289845803,7.647447466041647e-05,0.00011178094289845803,9.413557975249461e-05,7.751039146897203e-05,9.413557975249461e-05,0.0001608525776857725,0.00012085139100405377,0.0001608525776857725,9.2127637578834e-05,7.615252887433129e-05,9.2127637578834e-05,9.413858552432698e-05,7.751038796476159e-05,9.413858552432698e-05
117,Grupo Natura,7.450036928928665e-05,7.384223904274143e-05,7.450036928928665e-05,6.497440753580827e-05,8.638348983981727e-05,6.497440753580827e-05,8.56582605085996e-05,0.00010330976452876253,8.56582605085996e-05,5.52656293258023e-05,6.411714514211359e-05,5.52656293258023e-05,6.497439981277218e-05,8.638348729079864e-05,6.497439981277218e-05
118,Grupo Sbf,4.53173293217181e-05,7.479881072780699e-05,4.53173293217181e-05,5.026507060828676e-05,8.62536617433672e-05,5.026507060828676e-05,5.2455228215258186e-05,0.00012719746843297737,5.2455228215258186e-05,5.0785620101462416e-05,8.396028057007781e-05,5.0785620101462416e-05,5.026380916178661e-05,8.625366024520946e-05,5.026380916178661e-05
119,Guararapes,0.0009819941686106883,0.0008699539702746561,0.0009819941686106883,0.00112655921201744,0.0011298807403944643,0.00112655921201744,0.0019376674232266554,0.0012223897302295953,0.0019376674232266554,0.001259922962288176,0.0008368529350194028,0.001259922962288176,0.0011265612903981095,0.0011298807397034033,0.0011265612903981095
120,Habitasul,9.785003008201829e-05,0.00012193361794570884,9.785003008201829e-05,0.00010000094463352878,0.0001730226761266315,0.00010000094463352878,0.00016252401165464805,0.000208034852213984,0.00016252401165464805,8.625533859182e-05,0.000133895786599444,8.625533859182e-05,0.00010000409908891055,0.00017302267511635304,0.00010000409908891055
121,Hapvida,6.231635043095727e-05,6.726013922277958e-05,6.231635043095727e-05,6.0185417647675504e-05,7.539006891189166e-05,6.0185417647675504e-05,8.17764951573171e-05,9.800169343294834e-05,8.17764951573171e-05,5.6338618635222444e-05,6.161497561802651e-05,5.6338618635222444e-05,6.018905364171679e-05,7.539006621534435e-05,6.018905364171679e-05
122,Hbr Realty,0.0002082218038811188,0.0011432637959848417,0.0002082218038811188,0.0005276296462715645,0.0013849828566189666,0.0005276296462715645,0.0007479185178509417,0.0018558235021113667,0.0007479185178509417,0.00048689342501312746,0.0013483037968761,0.00048689342501312746,0.0005276239233904511,0.0013849828565436581,0.0005276239233904511
123,Helbor,0.00010574258598254733,0.0002738546139379308,0.00010574258598254733,0.00013488258699305688,0.0003365440847269821,0.00013488258699305688,0.00015545790233844264,0.000409148446438241,0.00015545790233844264,0.00011680187335892145,0.0002902855502212718,0.00011680187335892145,0.00013488457526053153,0.0003365440842536128,0.00013488457526053153
124,Hidrovias,0.0001233036037670472,9.760724826071308e-05,0.0001233036037670472,0.00010584952014001058,0.00010591012556506906,0.00010584952014001058,0.00011418353431839879,0.00013501418734236667,0.00011418353431839879,0.00010610480451141407,9.723719402709776e-05,0.00010610480451141407,0.000105839888834546,0.00010591012334787721,0.000105839888834546
125,Hypera,0.0001860402797308013,0.00017924748792695557,0.0001860402797308013,0.0001424012903672152,0.00021391656889599824,0.0001424012903672152,0.0002569549868659892,0.00024682848749827546,0.0002569549868659892,0.000160425587060252,0.00015956227838634656,0.000160425587060252,0.00014240113070465086,0.00021391656795704593,0.00014240113070465086
126,Iguatemi SA,9.658823320420287e-05,9.479108468696548e-05,9.658823320420287e-05,9.174743525214162e-05,0.00012062032868617769,9.174743525214162e-05,0.00014350454822706848,0.00014625375031260252,0.00014350454822706848,8.479898979335485e-05,8.642680961135455e-05,8.479898979335485e-05,9.175024855708623e-05,0.0001206203274652091,9.175024855708623e-05
127,Imc S/A,0.00035784273503811797,0.0007391170739617686,0.00035784273503811797,0.0004900004154242286,0.0009810932450840114,0.0004900004154242286,0.000580051000848157,0.00116854442510918,0.000580051000848157,0.0004327676586138007,0.00080325612628234,0.0004327676586138007,0.0004900013309889942,0.000981093244955297,0.0004900013309889942
128,Infracomm,0.0002924634581132574,0.0005372057600773401,0.0002924634581132574,0.0002561227573718,0.0005407288614413,0.0002561227573718,0.0006727189194469708,0.00069207392340282,0.0006727189194469708,0.00023313238102208003,0.00054142204462626,0.00023313238102208003,0.00025613395775272004,0.00054072886119582,0.00025613395775272004
129,Intelbras,8.43460718446858e-05,5.7955374086304824e-05,8.43460718446858e-05,6.833875534218434e-05,7.070813896124781e-05,6.833875534218434e-05,0.00012703587861554504,9.903266977487962e-05,0.00012703587861554504,6.81560281120105e-05,6.797617149081874e-05,6.81560281120105e-05,6.832916222014396e-05,7.070813701548749e-05,6.832916222014396e-05
130,Iochp-Maxion,7.41230359661303e-05,6.441847856085939e-05,7.41230359661303e-05,8.091092988712778e-05,9.262786107428211e-05,8.091092988712778e-05,0.0001058499480779687,0.0001221470832183009,0.0001058499480779687,6.750731765384873e-05,6.62742287690496e-05,6.750731765384873e-05,8.091634139288279e-05,9.262785859880504e-05,8.091634139288279e-05
