,Nome,Data,EBITDA,LG,DE,GMV,ROA,ROE,FCLA,FCLF
9214,Romi,2019-01-01,64705.0,1.7,42.6,659377.0,6.5,11.6,-13395.0,-3727.0
9215,Romi,2019-04-01,6688.0,1.7,47.1,729777.0,-0.3,-0.6,-18161.0,2694.0
9216,Romi,2019-07-01,35526.0,1.6,46.4,871836.0,2.0,3.7,93983.0,16347.0
9217,Romi,2019-10-01,31122.0,1.7,46.1,1103152.0,1.4,2.5,20962.0,24384.0
9218,Romi,2020-01-01,13271.0,1.6,57.1,500975.0,2.6,5.1,-15824.0,10483.0
9219,Romi,2020-04-01,19222.0,1.6,52.9,815264.0,0.7,1.4,6308.0,-15205.0
9220,Romi,2020-07-01,40078.0,1.5,55.9,757435.0,2.2,4.5,45740.0,17978.0
9221,Romi,2020-10-01,71144.0,1.4,65.9,1133009.0,4.9,10.6,66856.0,-65571.0
9222,Romi,2021-01-01,35429.0,1.4,62.8,2054816.0,1.2,2.5,3237.0,-42686.0
9223,Romi,2021-04-01,66486.0,1.5,59.8,1777614.0,2.4,5.0,-70533.0,1721.0
9224,Romi,2021-07-01,68162.0,1.5,57.7,1401411.0,4.5,9.3,-16081.0,27443.0
9225,Romi,2021-10-01,83847.0,1.5,60.3,1350078.0,2.8,5.7,26427.0,-9322.0
9226,Romi,2022-01-01,41016.0,1.5,60.9,1023742.0,1.6,3.2,-25157.0,4647.0
9227,Romi,2022-04-01,53113.0,1.5,61.2,880007.0,1.6,3.4,-1763.0,-6710.0
9228,Romi,2022-07-01,92068.0,1.5,60.4,1294344.0,3.0,6.4,2107.0,22274.0
9229,Romi,2022-10-01,135687.0,1.5,65.8,1230177.0,3.9,8.0,24476.0,-104878.0
9230,Romi,2023-01-01,51673.0,1.6,64.9,1473792.0,1.6,3.3,-5766.0,114358.0
9231,Romi,2023-04-01,48036.0,1.5,73.4,1491619.0,1.4,2.9,5240.0,-75410.0
9232,Romi,2023-07-01,55768.0,1.6,69.3,1076344.0,2.0,3.9,56672.0,35600.0
9233,Romi,2023-10-01,73730.0,1.6,67.0,1189924.0,2.2,4.4,48027.0,64096.0
9234,Romi,2024-01-01,27317.0,1.6,62.1,1176613.0,0.8,1.5,48573.0,6194.0
9235,Romi,2024-04-01,39614.0,1.6,61.7,975498.0,1.3,2.6,15925.0,36656.0
9236,Romi,2024-07-01,34252.0,1.5,60.8,1009039.0,1.0,2.0,-11045.0,48366.0
9237,Romi,2024-10-01,72050.0,1.5,69.6,786361.0,1.7,3.4,86230.0,-62889.0
9238,Rossi Resid,2014-01-01,45228.0,1.2,126.4,758680.0,0.1,0.5,-106761.0,10619.0
9239,Rossi Resid,2014-04-01,37612.0,1.2,122.1,724969.0,0.1,0.4,-275505.0,219816.0
9240,Rossi Resid,2014-07-01,-167031.0,1.1,124.5,451921.0,-3.7,-12.1,297044.0,67488.0
9241,Rossi Resid,2014-10-01,-259966.0,1.0,131.8,283706.0,-5.3,-19.7,51978.0,361487.0
9242,Rossi Resid,2015-01-01,-63257.0,1.0,124.6,218429.0,-1.9,-7.3,-41471.0,255413.0
9243,Rossi Resid,2015-04-01,-17207.0,1.0,126.4,107122.0,-1.1,-4.4,111532.0,375467.0
9244,Rossi Resid,2015-07-01,-116160.0,0.9,127.6,68625.0,-2.9,-11.5,-7284.0,276786.0
9245,Rossi Resid,2015-10-01,-120438.0,1.0,151.8,53561.0,-3.5,-14.6,335584.0,36142.0
9246,Rossi Resid,2016-01-01,-87754.0,0.9,171.7,80509.0,-2.8,-13.1,30665.0,-164637.0
9247,Rossi Resid,2016-04-01,-72018.0,0.9,200.0,49209.0,-2.3,-12.0,-202759.0,-529094.0
9248,Rossi Resid,2016-07-01,-101699.0,0.9,240.1,61763.0,-3.4,-20.0,53131.0,163605.0
9249,Rossi Resid,2016-10-01,-30816.0,0.9,278.4,45192.0,-1.9,-12.6,-22663.0,187113.0
9250,Rossi Resid,2017-01-01,-76901.0,0.8,374.2,125534.0,-3.5,-29.1,-44909.0,-240537.0
9251,Rossi Resid,2017-04-01,-106293.0,0.8,527.4,123023.0,-3.8,-42.4,1464.0,181887.0
9252,Rossi Resid,2017-07-01,-120264.0,0.8,859.6,122019.0,-3.9,-67.8,26757.0,-70578.0
9253,Rossi Resid,2017-10-01,-114565.0,0.8,474.3,120345.0,3.7,38.5,50981.0,-272719.0
9254,Rossi Resid,2018-01-01,-89450.0,0.9,841.4,109465.0,-3.9,-60.1,756.0,-456369.0
9255,Rossi Resid,2018-04-01,-57233.0,0.9,"1,452.0",74818.0,-2.7,-70.7,44858.0,30156.0
9281,Rumo S.A.,2014-01-01,442295.0,0.4,150.4,5172651.0,0.1,0.2,-466773.0,299615.0
9282,Rumo S.A.,2014-04-01,585164.0,0.4,144.1,5680968.0,0.5,2.1,168424.0,622092.0
9283,Rumo S.A.,2014-07-01,511933.0,0.4,142.7,4337489.0,0.2,1.0,114917.0,671916.0
9284,Rumo S.A.,2014-10-01,-1656440.0,0.4,315.9,3450896.0,-13.8,-101.1,-663662.0,5099219.0
9285,Rumo S.A.,2015-01-01,242997.0,0.3,320.6,2707521.0,-1.5,-11.1,-105809.0,-1999644.0
9293,Rumo S.A.,2017-01-01,492607.0,0.3,200.5,11448586.0,-1.0,-4.6,74543.0,-1741462.0
9294,Rumo S.A.,2017-04-01,732765.0,0.3,199.4,11582488.0,-0.1,-0.6,-12452.0,741606.0
9295,Rumo S.A.,2017-07-01,800871.0,0.3,184.9,16188702.0,0.3,1.4,244275.0,653289.0
9296,Rumo S.A.,2017-10-01,730781.0,0.4,120.6,20220436.0,-0.2,-0.7,-41197.0,-1410932.0
9297,Rumo S.A.,2018-01-01,650153.0,0.4,141.7,20501059.0,-0.2,-0.7,-181147.0,-1409214.0
9298,Rumo S.A.,2018-04-01,843704.0,0.4,127.9,21982124.0,-0.1,-0.4,167137.0,1626514.0
9299,Rumo S.A.,2018-07-01,952578.0,0.4,123.0,23354058.0,0.9,2.8,448368.0,275366.0
9300,Rumo S.A.,2018-10-01,795617.0,0.4,127.7,26503270.0,0.5,1.7,273609.0,-548644.0
9301,Rumo S.A.,2019-01-01,801697.0,0.5,136.1,29855154.0,0.1,0.3,-20736.0,386332.0
9302,Rumo S.A.,2019-04-01,924191.0,0.5,132.8,32318400.0,0.7,2.3,382820.0,344751.0
9303,Rumo S.A.,2019-07-01,1206242.0,0.5,129.6,38195890.0,1.2,4.4,805550.0,887968.0
9304,Rumo S.A.,2019-10-01,897297.0,0.6,136.0,40690315.0,0.6,2.4,414105.0,-762950.0
9305,Rumo S.A.,2020-01-01,577278.0,0.6,177.7,30634662.0,-0.8,-3.3,-535715.0,328744.0
9306,Rumo S.A.,2020-04-01,1322710.0,0.7,204.1,35062268.0,1.0,4.6,246209.0,-608909.0
9307,Rumo S.A.,2020-07-01,1113671.0,0.8,137.7,35323303.0,0.4,1.1,524607.0,-4510728.0
9308,Rumo S.A.,2020-10-01,794328.0,0.8,130.2,35646655.0,0.0,0.0,-308044.0,371019.0
9309,Rumo S.A.,2021-01-01,832123.0,0.8,101.0,37504454.0,0.4,1.1,-508053.0,2847623.0
9310,Rumo S.A.,2021-04-01,1195889.0,0.8,102.7,35474134.0,0.7,2.0,231443.0,-958942.0
9311,Rumo S.A.,2021-07-01,903159.0,0.8,128.5,31116614.0,0.1,0.3,29998.0,-2924568.0
9312,Rumo S.A.,2021-10-01,419250.0,0.8,141.0,32914948.0,-0.8,-2.6,133220.0,-1025466.0
9313,Rumo S.A.,2022-01-01,1001957.0,0.7,114.2,34351555.0,-0.2,-0.5,329034.0,3693345.0
9314,Rumo S.A.,2022-04-01,1197905.0,0.7,112.2,29575896.0,0.1,0.2,687776.0,402700.0
9315,Rumo S.A.,2022-07-01,1429236.0,0.7,109.8,34231534.0,0.7,2.0,920327.0,171594.0
9316,Rumo S.A.,2022-10-01,1374020.0,0.7,108.7,34472761.0,0.5,1.6,1384574.0,2069676.0
9317,Rumo S.A.,2023-01-01,1180548.0,0.7,107.7,34919734.0,0.2,0.5,8926.0,296130.0
9318,Rumo S.A.,2023-04-01,1447783.0,0.7,109.2,41130464.0,0.4,1.1,960058.0,26069.0
9319,Rumo S.A.,2023-07-01,1814683.0,0.7,118.2,42307332.0,1.0,3.0,861331.0,-990249.0
9320,Rumo S.A.,2023-10-01,1207294.0,0.7,119.5,42446109.0,0.0,0.0,-17456.0,789080.0
9321,Rumo S.A.,2024-01-01,1688861.0,0.7,122.4,41170174.0,0.7,2.3,443575.0,-1072038.0
9322,Rumo S.A.,2024-04-01,-263541.0,0.7,135.3,38330192.0,-3.5,-12.0,1142474.0,-1272967.0
9323,Rumo S.A.,2024-07-01,2105102.0,0.7,128.3,37013347.0,1.4,4.5,734254.0,730743.0
9324,Rumo S.A.,2024-10-01,1202046.0,0.7,128.0,33016421.0,-0.5,-1.7,-178303.0,568649.0
9325,SLC Agricola,2014-01-01,111514.0,0.8,51.5,1732795.0,1.0,2.0,-3252.0,6274.0
9326,SLC Agricola,2014-04-01,59266.0,0.8,51.6,1893366.0,0.1,0.3,11175.0,14534.0
9327,SLC Agricola,2014-07-01,43794.0,0.7,57.5,1596181.0,0.1,0.1,-48616.0,87437.0
9328,SLC Agricola,2014-10-01,76143.0,0.8,55.7,1371490.0,0.4,0.7,-65667.0,-76527.0
9329,SLC Agricola,2015-01-01,102353.0,0.8,62.9,1699769.0,0.7,1.4,7395.0,148112.0
9330,SLC Agricola,2015-04-01,107926.0,0.8,59.7,1678690.0,1.0,1.8,-102398.0,-98606.0
9331,SLC Agricola,2015-07-01,80389.0,0.8,73.1,1738273.0,0.2,0.4,69519.0,199370.0
9332,SLC Agricola,2015-10-01,101633.0,0.8,78.5,1596523.0,0.7,1.5,157968.0,-254715.0
9333,SLC Agricola,2016-01-01,48747.0,0.9,69.9,1533444.0,-0.1,-0.1,-53682.0,6732.0
9334,SLC Agricola,2016-04-01,-70454.0,0.9,65.5,1436914.0,-1.5,-3.0,-73453.0,-146504.0
9335,SLC Agricola,2016-07-01,25207.0,0.9,71.8,1365160.0,-0.4,-0.8,-62695.0,61920.0
9336,SLC Agricola,2016-10-01,211057.0,0.9,72.3,1405836.0,2.1,4.3,398559.0,93065.0
9337,SLC Agricola,2017-01-01,160458.0,1.0,63.1,1731157.0,1.6,3.0,-61331.0,125379.0
9338,SLC Agricola,2017-04-01,162480.0,1.0,52.8,2054875.0,1.6,2.7,-170145.0,9568.0
9339,SLC Agricola,2017-07-01,141479.0,0.9,54.1,2186655.0,1.3,2.6,240752.0,70920.0
9340,SLC Agricola,2017-10-01,220542.0,0.9,58.8,2577008.0,2.6,5.1,231154.0,51822.0
9341,SLC Agricola,2018-01-01,282486.0,1.0,46.5,3237142.0,3.3,6.0,65166.0,138913.0
9342,SLC Agricola,2018-04-01,290416.0,0.9,61.4,4787377.0,3.2,6.2,38386.0,113975.0
9343,SLC Agricola,2018-07-01,91848.0,0.9,62.0,5731421.0,0.6,1.3,-75495.0,49148.0
9344,SLC Agricola,2018-10-01,104238.0,0.9,57.4,3938196.0,0.6,1.2,187671.0,-52195.0
9345,SLC Agricola,2019-01-01,206238.0,0.8,58.8,3847656.0,1.8,3.8,-201628.0,35221.0
9346,SLC Agricola,2019-04-01,370588.0,0.8,65.4,3291788.0,3.3,6.9,-90396.0,-241329.0
9347,SLC Agricola,2019-07-01,-76192.0,0.8,72.9,3332825.0,-1.4,-3.3,194032.0,132319.0
9348,SLC Agricola,2019-10-01,163888.0,0.8,62.3,4637720.0,1.3,3.0,469853.0,32634.0
9349,SLC Agricola,2020-01-01,287529.0,0.8,79.4,4247374.0,2.1,5.4,-453672.0,137513.0
9350,SLC Agricola,2020-04-01,342746.0,0.8,80.3,4419856.0,2.6,6.4,167436.0,-128903.0
9351,SLC Agricola,2020-07-01,502.0,0.8,84.3,4774876.0,-0.5,-1.2,331258.0,135144.0
9352,SLC Agricola,2020-10-01,269839.0,0.8,76.7,5149196.0,2.3,6.2,569993.0,-495535.0
9353,SLC Agricola,2021-01-01,630614.0,0.9,77.5,8385545.0,4.1,11.1,-173786.0,415552.0
9354,SLC Agricola,2021-04-01,755271.0,0.8,67.6,9645416.0,4.4,11.2,-71019.0,-4700.0
9355,SLC Agricola,2021-07-01,224178.0,0.7,77.2,8654953.0,0.9,3.0,102095.0,970639.0
9356,SLC Agricola,2021-10-01,449174.0,0.7,68.5,8506453.0,1.5,5.1,103245.0,139503.0
9357,SLC Agricola,2022-01-01,1366129.0,0.8,59.7,10354150.0,5.3,15.9,461448.0,-1067591.0
9358,SLC Agricola,2022-04-01,847164.0,0.8,74.4,9170739.0,3.4,9.4,-114508.0,545109.0
9359,SLC Agricola,2022-07-01,83977.0,0.8,85.4,8935351.0,-0.5,-1.5,355405.0,-1095.0
9360,SLC Agricola,2022-10-01,385837.0,0.8,70.5,9580203.0,0.9,2.7,805598.0,705483.0
9361,SLC Agricola,2023-01-01,1021559.0,0.8,71.3,9315221.0,3.6,10.3,-415346.0,-613406.0
9362,SLC Agricola,2023-04-01,695908.0,0.8,87.2,8491681.0,2.2,6.2,143310.0,-136748.0
9363,SLC Agricola,2023-07-01,472336.0,0.8,91.9,8669627.0,1.0,3.0,540787.0,103354.0
9364,SLC Agricola,2023-10-01,264608.0,0.8,83.8,8283541.0,-1.0,-2.9,761884.0,737103.0
9365,SLC Agricola,2024-01-01,630756.0,0.8,94.7,8700046.0,1.5,4.4,-126996.0,704070.0
9366,SLC Agricola,2024-04-01,668233.0,0.8,104.2,7675217.0,2.1,6.2,-199849.0,491455.0
9367,SLC Agricola,2024-07-01,363968.0,0.8,113.1,8006702.0,-0.1,-0.3,200535.0,-643494.0
9368,SLC Agricola,2024-10-01,425496.0,0.7,136.4,7712550.0,-0.3,-1.3,784379.0,1282093.0
9371,SPturis,2015-07-01,7543.0,0.7,0.0,51760.0,0.0,-0.1,2681.0,1986.0
9373,SPturis,2018-10-01,-7031.0,0.1,0.0,564075.0,-5.9,-37.9,-4591.0,393.0
9374,SPturis,2019-01-01,-16308.0,0.1,0.0,353397.0,-9.3,-131.4,-6222.0,7455.0
9375,SPturis,2019-07-01,-18386.0,0.1,0.0,248268.0,-8.4,-138.3,-12903.0,-15913.0
9376,SPturis,2019-10-01,5040.0,0.2,0.0,262338.0,0.7,6.3,1862.0,1643.0
9377,SPturis,2020-01-01,-3721.0,0.2,0.0,150594.0,-2.1,-25.9,-1521.0,-1623.0
9378,SPturis,2020-04-01,-10497.0,0.1,0.0,219073.0,-5.1,-137.6,-14196.0,5807.0
9379,SPturis,2020-07-01,6602.0,0.2,0.0,199339.0,1.1,24.1,8996.0,-3666.0
9380,SPturis,2020-10-01,2365.0,0.3,0.0,194638.0,-2.8,-239.1,30363.0,5427.0
9390,SPturis,2023-04-01,-1620.0,0.4,50.9,188368.0,0.3,14.7,-7754.0,-12237.0
9391,SPturis,2023-07-01,11066.0,0.5,24.6,161696.0,2.2,48.2,-29717.0,-307.0
9392,SPturis,2023-10-01,88125.0,0.7,4.8,132401.0,14.2,79.2,51383.0,-3932.0
9393,SPturis,2024-01-01,47734.0,0.8,3.1,137526.0,6.5,29.1,55074.0,-15173.0
9394,SPturis,2024-04-01,14647.0,0.8,2.4,264278.0,4.0,15.0,-26352.0,-7712.0
9395,SPturis,2024-07-01,16713.0,0.9,2.9,320798.0,5.0,16.2,-14020.0,-8098.0
9396,Sabesp,2014-01-01,972763.0,0.3,69.9,14422058.0,1.7,3.6,288948.0,74030.0
9397,Sabesp,2014-04-01,666936.0,0.3,71.8,16096657.0,1.0,2.2,-193309.0,-590506.0
9398,Sabesp,2014-07-01,736178.0,0.3,74.8,13519825.0,0.3,0.7,-8062.0,-80074.0
9399,Sabesp,2014-10-01,539303.0,0.2,81.1,11626503.0,0.1,0.2,-355649.0,660602.0
9400,Sabesp,2015-01-01,1389570.0,0.3,87.0,12104960.0,1.0,2.3,-51639.0,400329.0
9401,Sabesp,2015-04-01,768289.0,0.2,79.6,11277913.0,1.1,2.4,-223985.0,159480.0
9402,Sabesp,2015-07-01,957438.0,0.2,94.6,10826796.0,-1.8,-4.3,249822.0,5560.0
9403,Sabesp,2015-10-01,1002726.0,0.2,95.7,12938842.0,1.4,3.4,212516.0,87863.0
9404,Sabesp,2016-01-01,913319.0,0.2,85.0,16390567.0,1.9,4.4,318763.0,614109.0
9405,Sabesp,2016-04-01,1133249.0,0.2,77.9,19876467.0,2.3,5.3,182800.0,402961.0
9406,Sabesp,2016-07-01,1343806.0,0.2,77.2,20635163.0,1.6,3.7,71623.0,435626.0
9407,Sabesp,2016-10-01,1185859.0,0.2,77.6,19678249.0,2.6,6.1,294608.0,10563.0
9408,Sabesp,2017-01-01,1363977.0,0.2,73.0,22275587.0,1.8,4.2,232125.0,384102.0
9409,Sabesp,2017-04-01,1077969.0,0.2,71.0,21639922.0,0.9,2.0,573726.0,773665.0
9410,Sabesp,2017-07-01,1470971.0,0.3,68.9,22747208.0,2.3,5.2,287134.0,-357276.0
9411,Sabesp,2017-10-01,1350648.0,0.3,69.1,23464894.0,1.5,3.5,232197.0,858328.0
9412,Sabesp,2018-01-01,1410504.0,0.3,69.0,23922845.0,1.4,3.2,429254.0,239909.0
9413,Sabesp,2018-04-01,1398913.0,0.3,72.4,15918945.0,0.4,1.0,718513.0,-110435.0
9414,Sabesp,2018-07-01,1468801.0,0.3,73.1,16123998.0,1.3,3.0,558660.0,-16387.0
9415,Sabesp,2018-10-01,2290978.0,0.6,67.3,21530561.0,3.5,7.7,-38580.0,2119567.0
9416,Sabesp,2019-01-01,1552519.0,0.6,60.3,28707414.0,1.5,3.2,361492.0,1086628.0
9417,Sabesp,2019-04-01,1228908.0,0.6,62.7,32309512.0,1.0,2.2,543766.0,-470288.0
9418,Sabesp,2019-07-01,3022518.0,0.6,62.7,33902090.0,2.6,5.5,34932.0,1008468.0
9419,Sabesp,2019-10-01,1687772.0,0.6,61.2,41393358.0,2.3,4.9,-16351.0,2412447.0
9420,Sabesp,2020-01-01,1486597.0,0.6,69.4,26732071.0,-1.4,-3.1,785368.0,976981.0
9421,Sabesp,2020-04-01,1691105.0,0.5,77.0,39438519.0,0.8,1.8,812841.0,-679308.0
9422,Sabesp,2020-07-01,1514384.0,0.5,70.9,31988262.0,0.9,1.9,-70910.0,-912560.0
9423,Sabesp,2020-10-01,1837399.0,0.6,75.7,30375179.0,1.6,3.6,108845.0,176907.0
9424,Sabesp,2021-01-01,1647037.0,0.6,73.1,28160607.0,1.0,2.1,385258.0,1075990.0
9425,Sabesp,2021-04-01,1452272.0,0.6,68.6,25002791.0,1.5,3.2,102173.0,667956.0
9426,Sabesp,2021-07-01,1792015.0,0.6,73.1,26362976.0,0.9,1.9,255824.0,-838721.0
9427,Sabesp,2021-10-01,1459577.0,0.6,71.1,27463427.0,1.1,2.3,-576452.0,-563814.0
9428,Sabesp,2022-01-01,1723824.0,0.6,68.0,32610256.0,1.8,3.8,-43383.0,302738.0
9429,Sabesp,2022-04-01,1512277.0,0.6,67.5,28823611.0,0.8,1.6,289820.0,695615.0
9430,Sabesp,2022-07-01,2133416.0,0.6,68.6,33902081.0,1.9,4.0,-225373.0,-281717.0
9431,Sabesp,2022-10-01,1726494.0,0.6,69.4,39069424.0,1.1,2.3,321682.0,1957915.0
9432,Sabesp,2023-01-01,2049618.0,0.6,65.2,34592434.0,1.3,2.7,-205980.0,1362252.0
9433,Sabesp,2023-04-01,1741652.0,0.6,65.1,38666153.0,1.3,2.6,166765.0,854323.0
9434,Sabesp,2023-10-01,2923190.0,0.5,65.4,51516139.0,1.9,4.0,11487.0,1098118.0
9435,Sabesp,2024-01-01,2435840.0,0.6,71.8,57893286.0,1.3,2.7,810099.0,-1303166.0
9436,Sabesp,2024-04-01,3006048.0,0.6,68.5,51242735.0,1.9,3.8,604752.0,444062.0
9437,Sabesp,2024-07-01,10451091.0,0.9,62.9,61789292.0,8.0,16.1,-2664407.0,4471233.0
9438,Sanepar,2014-01-01,247606.0,0.4,40.4,2568983.0,1.7,3.2,-10423.0,-9211.0
9439,Sanepar,2014-04-01,188642.0,0.4,43.6,2807293.0,1.5,3.0,-15633.0,74776.0
9440,Sanepar,2014-07-01,188641.0,0.4,43.4,2368802.0,1.1,2.1,-14184.0,4731.0
9441,Sanepar,2014-10-01,210890.0,0.3,49.3,3246891.0,1.5,3.1,-144397.0,-155821.0
9442,Sanepar,2015-01-01,215498.0,0.4,50.5,2430763.0,1.1,2.2,-18924.0,-50230.0
9443,Sanepar,2015-04-01,202213.0,0.4,61.5,2772773.0,1.4,3.0,10476.0,-206523.0
9444,Sanepar,2015-07-01,237804.0,0.4,58.8,1772991.0,1.2,2.5,38621.0,-14433.0
9445,Sanepar,2015-10-01,238467.0,0.3,55.9,1640232.0,1.7,3.3,45345.0,-72276.0
9446,Sanepar,2016-01-01,297297.0,0.3,54.9,1689355.0,1.7,3.3,72444.0,48961.0
9447,Sanepar,2016-04-01,339629.0,0.3,56.4,2526087.0,2.4,4.9,95594.0,284180.0
9448,Sanepar,2016-07-01,275401.0,0.4,61.0,4084635.0,1.3,2.6,118458.0,-254639.0
9449,Sanepar,2016-10-01,258650.0,0.5,56.4,5260366.0,1.7,3.3,101388.0,-283713.0
9450,Sanepar,2017-01-01,329153.0,0.5,54.3,5242204.0,1.6,3.2,172841.0,15310.0
9451,Sanepar,2017-04-01,320416.0,0.4,53.9,5213659.0,2.1,4.1,161605.0,448014.0
9452,Sanepar,2017-07-01,350178.0,0.4,52.4,5060859.0,1.8,3.5,185540.0,103301.0
9453,Sanepar,2017-10-01,383775.0,0.4,52.7,5836532.0,1.5,3.0,44898.0,-1037.0
9454,Sanepar,2018-01-01,409206.0,0.5,50.8,6357138.0,1.8,3.5,96315.0,41736.0
9455,Sanepar,2018-04-01,400137.0,0.4,52.8,4913097.0,2.4,4.8,85100.0,112765.0
9456,Sanepar,2018-07-01,356988.0,0.4,51.3,4139024.0,1.3,2.4,129822.0,204127.0
9457,Sanepar,2018-10-01,475697.0,0.4,48.5,6242369.0,3.0,5.6,70739.0,114225.0
9458,Sanepar,2019-01-01,452641.0,0.5,48.7,7967411.0,2.0,3.7,71650.0,88586.0
9459,Sanepar,2019-04-01,402105.0,0.7,55.6,8338959.0,2.0,4.0,131466.0,70842.0
9460,Sanepar,2019-07-01,485783.0,0.8,51.6,8476184.0,2.1,4.0,100231.0,-48945.0
9461,Sanepar,2019-10-01,631198.0,0.8,49.9,9844576.0,3.2,6.3,127600.0,102320.0
9462,Sanepar,2020-01-01,520943.0,0.8,53.7,7289048.0,2.0,4.0,213426.0,-349545.0
9463,Sanepar,2020-04-01,472090.0,0.8,56.4,9656603.0,2.2,4.4,245599.0,146090.0
9464,Sanepar,2020-07-01,392196.0,0.8,55.1,7747447.0,1.3,2.5,159345.0,119595.0
9465,Sanepar,2020-10-01,547168.0,0.8,52.5,8014770.0,2.2,4.2,7150.0,84196.0
9466,Sanepar,2021-01-01,522738.0,0.8,57.0,6689603.0,1.8,3.4,85458.0,-425114.0
9467,Sanepar,2021-04-01,581863.0,0.8,55.2,6271503.0,2.4,4.5,113851.0,213594.0
9468,Sanepar,2021-07-01,592150.0,0.9,53.6,5787917.0,1.9,3.5,196316.0,71419.0
9469,Sanepar,2021-10-01,576463.0,0.8,52.6,5638324.0,2.3,4.2,-15201.0,86371.0
9470,Sanepar,2022-01-01,595719.0,0.9,58.3,6135494.0,1.9,3.6,133595.0,-574324.0
9471,Sanepar,2022-04-01,442807.0,0.9,59.4,5611610.0,1.5,2.9,12680.0,232506.0
9472,Sanepar,2022-07-01,573130.0,0.9,58.4,5198547.0,1.7,3.3,63928.0,21868.0
9473,Sanepar,2022-10-01,610309.0,0.9,57.9,5146811.0,2.1,4.0,31729.0,18793.0
9474,Sanepar,2023-01-01,663890.0,1.0,56.9,5440340.0,1.9,3.5,78312.0,8682.0
9475,Sanepar,2023-04-01,663286.0,0.9,61.7,6588856.0,2.4,4.6,65079.0,75937.0
9476,Sanepar,2023-07-01,777715.0,0.9,59.8,6830649.0,2.2,4.2,214588.0,103674.0
9477,Sanepar,2023-10-01,722507.0,0.9,59.3,8576432.0,1.9,3.7,109571.0,-40155.0
9478,Sanepar,2024-01-01,774166.0,0.9,63.2,7828045.0,1.9,3.7,210579.0,-444468.0
9479,Sanepar,2024-04-01,644117.0,0.9,62.7,8042274.0,1.9,3.7,151135.0,101661.0
9480,Sanepar,2024-07-01,758436.0,0.9,61.2,8865739.0,1.9,3.6,325256.0,-63682.0
9481,Sanepar,2024-10-01,759843.0,0.9,61.2,8213827.0,2.0,3.8,179143.0,-13025.0
9526,Santanense,2014-01-01,9364.0,1.6,35.5,194577.0,0.5,0.8,-11757.0,14731.0
9527,Santanense,2014-04-01,5482.0,1.6,44.3,179754.0,0.0,0.1,-12313.0,-3623.0
9528,Santanense,2014-07-01,7369.0,1.5,43.8,147100.0,0.1,0.2,-7728.0,-21109.0
9529,Santanense,2014-10-01,2726.0,1.7,46.2,127517.0,-0.4,-0.7,2257.0,36822.0
9530,Santanense,2015-01-01,4882.0,1.6,44.6,116882.0,-0.1,-0.2,11527.0,2842.0
9531,Santanense,2015-04-01,297.0,1.6,38.8,87391.0,-0.8,-1.3,2236.0,4906.0
9532,Santanense,2015-07-01,-4316.0,1.6,43.5,78711.0,-1.8,-3.0,-3191.0,8701.0
9533,Santanense,2015-10-01,-6355.0,1.6,53.8,91913.0,-2.2,-3.8,-23988.0,10945.0
9534,Santanense,2016-01-01,1782.0,1.6,48.4,90010.0,-0.2,-0.4,7677.0,-2082.0
9535,Santanense,2016-04-01,1151.0,1.5,53.9,60888.0,-0.7,-1.1,-6785.0,11692.0
9536,Santanense,2016-07-01,4422.0,1.6,47.3,73301.0,-0.3,-0.6,22382.0,10024.0
9537,Santanense,2016-10-01,9137.0,1.5,61.1,63510.0,0.5,0.8,-8320.0,22975.0
9538,Santanense,2017-01-01,7482.0,1.5,60.9,92478.0,0.2,0.4,25155.0,27565.0
9539,Santanense,2017-04-01,11579.0,1.5,65.4,84414.0,0.5,0.9,892.0,8294.0
9540,Santanense,2017-07-01,16965.0,1.5,65.4,114068.0,2.0,3.7,7352.0,19725.0
9541,Santanense,2017-10-01,11778.0,1.5,73.4,142747.0,1.3,2.6,-6128.0,-3604.0
9542,Santanense,2018-01-01,14661.0,1.5,67.7,156614.0,1.5,2.9,16764.0,9702.0
9543,Santanense,2018-04-01,13033.0,1.2,103.0,140457.0,1.2,3.1,-18701.0,-4808.0
9544,Santanense,2018-07-01,15886.0,1.2,123.6,158592.0,1.1,2.7,-56534.0,-21468.0
9545,Santanense,2018-10-01,88013.0,1.3,103.3,186649.0,8.3,18.9,-59341.0,77341.0
9546,Santanense,2019-01-01,7005.0,1.3,102.0,198274.0,-0.2,-0.5,7751.0,21847.0
9547,Santanense,2019-04-01,14148.0,1.3,88.3,193319.0,1.0,2.1,12908.0,10352.0
9548,Santanense,2019-07-01,14063.0,1.4,87.1,210740.0,0.7,1.6,11298.0,-3254.0
9549,Santanense,2019-10-01,11760.0,1.4,75.7,252293.0,0.3,0.5,23960.0,-14627.0
9550,Santanense,2020-01-01,11508.0,1.4,74.4,194304.0,0.5,1.0,-11992.0,-14111.0
9551,Santanense,2020-04-01,73.0,1.3,86.4,270015.0,-1.0,-2.3,14198.0,67382.0
9552,Santanense,2020-07-01,8900.0,1.3,82.9,239632.0,0.3,0.7,18057.0,508.0
9553,Santanense,2020-10-01,5471.0,1.3,92.9,245690.0,-0.3,-0.8,-21167.0,16324.0
9554,Santanense,2021-01-01,16075.0,1.2,83.5,238069.0,0.4,0.9,34745.0,39581.0
9555,Santanense,2021-04-01,30492.0,1.3,72.1,332840.0,2.1,4.9,26304.0,-8580.0
