Nome,Data,FCLA
Hoteis Othon,2016-04-01,843.0
Hoteis Othon,2016-07-01,-818.0
Hoteis Othon,2016-10-01,188.0
Hoteis Othon,2017-01-01,2801.0
Hoteis Othon,2017-04-01,2202.0
Hoteis Othon,2017-07-01,1943.0
Hoteis Othon,2017-10-01,-1583.0
Hoteis Othon,2018-01-01,4277.0
Hoteis Othon,2018-04-01,-983.0
Hoteis Othon,2018-07-01,1669.0
Hoteis Othon,2019-01-01,1812.0
Hoteis Othon,2019-04-01,324.0
Hoteis Othon,2019-07-01,1687.0
Hoteis Othon,2019-10-01,1630.0
Hoteis Othon,2020-01-01,2908.0
Hoteis Othon,2020-04-01,-2218.0
Hoteis Othon,2020-07-01,6809.0
Hoteis Othon,2020-10-01,-2956.0
Hoteis Othon,2021-01-01,529.0
Hoteis Othon,2021-04-01,-167.0
Hoteis Othon,2021-07-01,37320.0
Hoteis Othon,2021-10-01,-33052.0
Hoteis Othon,2022-01-01,557.0
Hoteis Othon,2022-04-01,-1136.0
Hoteis Othon,2022-07-01,1424.0
Hoteis Othon,2022-10-01,2318.0
Hoteis Othon,2023-01-01,4799.0
Hoteis Othon,2023-04-01,-3312.0
Hoteis Othon,2023-07-01,30757.0
Hoteis Othon,2023-10-01,6630.0
Hoteis Othon,2024-01-01,21145.0
Hoteis Othon,2024-04-01,444.0
Hoteis Othon,2024-07-01,4628.0
Hypera,2014-01-01,146570.0
Hypera,2014-04-01,159319.0
Hypera,2014-07-01,128145.0
Hypera,2014-10-01,182274.0
Hypera,2015-01-01,35235.0
Hypera,2015-04-01,-10491.0
Hypera,2015-07-01,17272.0
Hypera,2016-01-01,2110300.0
Hypera,2016-04-01,222996.0
Hypera,2016-07-01,167991.0
Hypera,2016-10-01,652821.0
Hypera,2017-01-01,1013109.0
Hypera,2017-04-01,223196.0
Hypera,2017-07-01,105369.0
Hypera,2017-10-01,143969.0
Hypera,2018-01-01,201274.0
Hypera,2018-04-01,297512.0
Hypera,2018-07-01,246729.0
Hypera,2018-10-01,102056.0
Hypera,2019-01-01,120374.0
Hypera,2019-04-01,127810.0
Hypera,2019-07-01,213569.0
Hypera,2019-10-01,503.0
Hypera,2020-01-01,29666.0
Hypera,2020-04-01,205799.0
Hypera,2020-07-01,-995205.0
Hypera,2020-10-01,-25472.0
Hypera,2021-01-01,-3508180.0
Hypera,2021-04-01,599395.0
Hypera,2021-07-01,-45809.0
Hypera,2021-10-01,-59437.0
Hypera,2022-01-01,-675172.0
Hypera,2022-04-01,341712.0
Hypera,2022-07-01,250331.0
Hypera,2022-10-01,236897.0
Hypera,2023-01-01,93400.0
Hypera,2023-04-01,344050.0
Hypera,2023-07-01,448497.0
Hypera,2023-10-01,571337.0
Hypera,2024-01-01,318287.0
Hypera,2024-04-01,459405.0
Hypera,2024-07-01,550105.0
Igua SA,2014-01-01,-108068.0
Igua SA,2014-04-01,-77676.0
Igua SA,2014-07-01,-36660.0
Igua SA,2014-10-01,-34060.0
Igua SA,2015-01-01,-64564.0
Igua SA,2015-04-01,-12852.0
Igua SA,2015-07-01,2644.0
Igua SA,2015-10-01,35219.0
Igua SA,2016-01-01,-1505.0
Igua SA,2016-04-01,5737.0
Igua SA,2016-07-01,15218.0
Igua SA,2016-10-01,9738.0
Igua SA,2017-01-01,10397.0
Igua SA,2017-04-01,15217.0
Igua SA,2017-07-01,-40832.0
Igua SA,2017-10-01,4795.0
Igua SA,2018-01-01,30681.0
Igua SA,2018-04-01,-4588.0
Igua SA,2018-07-01,-40950.0
Igua SA,2018-10-01,-73164.0
Igua SA,2019-01-01,-113345.0
Igua SA,2019-04-01,-61002.0
Igua SA,2019-07-01,-72927.0
Igua SA,2019-10-01,-67258.0
Igua SA,2020-01-01,-37114.0
Igua SA,2020-04-01,-2781.0
Igua SA,2020-07-01,6926.0
Igua SA,2020-10-01,-25226.0
Igua SA,2021-01-01,-50231.0
Igua SA,2021-04-01,-81101.0
Igua SA,2021-07-01,-4776970.0
Igua SA,2021-10-01,-108893.0
Igua SA,2022-01-01,-1239863.0
Igua SA,2022-04-01,32815.0
Igua SA,2022-07-01,-76472.0
Igua SA,2022-10-01,-12667.0
Igua SA,2023-01-01,39562.0
Igua SA,2023-04-01,-1193727.0
Igua SA,2023-07-01,-10702.0
Igua SA,2023-10-01,143432.0
Igua SA,2024-01-01,-136526.0
Igua SA,2024-04-01,-41190.0
Igua SA,2024-07-01,55022.0
Iguatemi SA,2014-01-01,-171952.0
Iguatemi SA,2014-04-01,-1129799.0
Iguatemi SA,2014-07-01,-195132.0
Iguatemi SA,2014-10-01,-47977.0
Iguatemi SA,2015-01-01,-80225.0
Iguatemi SA,2015-04-01,-2787.0
Iguatemi SA,2015-07-01,-17273.0
Iguatemi SA,2015-10-01,-104698.0
Iguatemi SA,2016-01-01,-91939.0
Iguatemi SA,2016-04-01,19002.0
Iguatemi SA,2016-07-01,20176.0
Iguatemi SA,2016-10-01,154245.0
Iguatemi SA,2017-01-01,32561.0
Iguatemi SA,2017-04-01,112918.0
Iguatemi SA,2017-07-01,-28309.0
Iguatemi SA,2017-10-01,91031.0
Iguatemi SA,2018-01-01,71973.0
Iguatemi SA,2018-04-01,63830.0
Iguatemi SA,2018-07-01,7264.0
Iguatemi SA,2018-10-01,81229.0
Iguatemi SA,2019-01-01,56608.0
Iguatemi SA,2019-04-01,87770.0
Iguatemi SA,2019-07-01,82175.0
Iguatemi SA,2019-10-01,4489.0
Iguatemi SA,2020-01-01,-203281.0
Iguatemi SA,2020-04-01,-42337.0
Iguatemi SA,2020-07-01,-175941.0
Iguatemi SA,2020-10-01,42108.0
Iguatemi SA,2021-01-01,10975.0
Iguatemi SA,2021-04-01,-34305.0
Iguatemi SA,2021-07-01,-34796.0
Iguatemi SA,2021-10-01,65555.0
Iguatemi SA,2022-01-01,15261.0
Iguatemi SA,2022-04-01,128671.0
Iguatemi SA,2022-07-01,-172971.0
Iguatemi SA,2022-10-01,39912.0
Iguatemi SA,2023-01-01,-671397.0
Iguatemi SA,2023-04-01,-9406.0
Iguatemi SA,2023-07-01,39424.0
Iguatemi SA,2023-10-01,99760.0
Iguatemi SA,2024-01-01,53313.0
Iguatemi SA,2024-04-01,33977.0
Iguatemi SA,2024-07-01,119502.0
Iguatemi SA,2024-10-01,13706.0
Imc S/A,2015-01-01,7278.0
Imc S/A,2015-04-01,20153.0
Imc S/A,2015-07-01,20440.0
Imc S/A,2015-10-01,-118397.0
Imc S/A,2016-01-01,-7327.0
Imc S/A,2016-04-01,-30997.0
Imc S/A,2016-07-01,-57257.0
Imc S/A,2016-10-01,-8490.0
Imc S/A,2017-01-01,-16091.0
Imc S/A,2017-04-01,21924.0
Imc S/A,2017-07-01,16796.0
Imc S/A,2017-10-01,-25937.0
Imc S/A,2018-01-01,-16720.0
Imc S/A,2018-04-01,-8145.0
Imc S/A,2018-07-01,24076.0
Imc S/A,2018-10-01,-8724.0
Imc S/A,2019-01-01,-2537.0
Imc S/A,2019-04-01,18037.0
Imc S/A,2019-07-01,8835.0
Imc S/A,2019-10-01,-2315.0
Imc S/A,2020-01-01,-74623.0
Imc S/A,2020-04-01,-68324.0
Imc S/A,2020-07-01,-13658.0
Imc S/A,2020-10-01,-77691.0
Imc S/A,2021-01-01,-17253.0
Imc S/A,2021-04-01,34416.0
Imc S/A,2021-07-01,17957.0
Imc S/A,2021-10-01,-102418.0
Imc S/A,2022-01-01,2152.0
Imc S/A,2022-04-01,2268.0
Imc S/A,2022-07-01,-40978.0
Imc S/A,2022-10-01,-149692.0
Imc S/A,2023-01-01,-29464.0
Imc S/A,2023-04-01,1219.0
Imc S/A,2023-07-01,4640.0
Imc S/A,2023-10-01,-3520.0
Imc S/A,2024-01-01,-65211.0
Imc S/A,2024-04-01,13239.0
Imc S/A,2024-07-01,35773.0
Inc SA,2018-10-01,18114.0
Inc SA,2019-04-01,-33968.0
Inc SA,2019-07-01,-18207.0
Inc SA,2019-10-01,-6078.0
Inc SA,2020-01-01,-1024.0
Inc SA,2020-04-01,-8207.0
Inc SA,2020-07-01,-3352.0
Inc SA,2020-10-01,-12330.0
Inc SA,2021-01-01,-17125.0
Inc SA,2021-04-01,-5031.0
Inc SA,2021-07-01,-1222.0
Inc SA,2021-10-01,9807.0
Inc SA,2022-01-01,-24553.0
Inc SA,2022-04-01,15914.0
Inc SA,2022-07-01,-920.0
Inc SA,2022-10-01,-12728.0
Inc SA,2023-01-01,-18972.0
Inc SA,2023-04-01,-2514.0
Inc SA,2023-07-01,11057.0
Inc SA,2024-01-01,-15471.0
Inc SA,2024-04-01,-36840.0
Inc SA,2024-07-01,-55836.0
Ind Cataguas,2014-01-01,3693.0
Ind Cataguas,2014-04-01,4270.0
Ind Cataguas,2014-07-01,8653.0
Ind Cataguas,2014-10-01,6742.0
Ind Cataguas,2015-01-01,4305.0
Ind Cataguas,2015-04-01,6360.0
Ind Cataguas,2015-07-01,8915.0
Ind Cataguas,2015-10-01,4072.0
Ind Cataguas,2016-01-01,-1334.0
Ind Cataguas,2016-04-01,-7817.0
Ind Cataguas,2016-07-01,4078.0
Ind Cataguas,2016-10-01,8075.0
Ind Cataguas,2017-01-01,-5839.0
Ind Cataguas,2017-04-01,286.0
Ind Cataguas,2017-07-01,7162.0
Ind Cataguas,2017-10-01,-2176.0
Ind Cataguas,2018-01-01,3063.0
Ind Cataguas,2018-04-01,-3438.0
Ind Cataguas,2018-07-01,-3688.0
Ind Cataguas,2018-10-01,2689.0
Ind Cataguas,2019-01-01,-9630.0
Ind Cataguas,2019-04-01,6257.0
Ind Cataguas,2019-07-01,9570.0
Ind Cataguas,2019-10-01,2252.0
Ind Cataguas,2020-01-01,566.0
Ind Cataguas,2020-04-01,298.0
Ind Cataguas,2020-07-01,2892.0
Ind Cataguas,2020-10-01,6530.0
Ind Cataguas,2021-01-01,4425.0
Ind Cataguas,2021-04-01,-5786.0
Ind Cataguas,2021-07-01,-15798.0
Ind Cataguas,2021-10-01,423.0
Ind Cataguas,2022-01-01,-4093.0
Ind Cataguas,2022-04-01,10281.0
Ind Cataguas,2022-07-01,7524.0
Ind Cataguas,2022-10-01,5635.0
Ind Cataguas,2023-01-01,-18094.0
Ind Cataguas,2023-04-01,4087.0
Ind Cataguas,2023-07-01,636.0
Ind Cataguas,2023-10-01,-11193.0
Ind Cataguas,2024-01-01,7435.0
Ind Cataguas,2024-04-01,4145.0
Ind Cataguas,2024-07-01,5543.0
Inepar,2014-01-01,-45284.0
Inepar,2014-04-01,75818.0
Inepar,2014-07-01,-52126.0
Inepar,2014-10-01,111573.0
Inepar,2015-01-01,2678.0
Inepar,2015-04-01,-1713.0
Inepar,2015-07-01,34051.0
Inepar,2015-10-01,227682.0
Inepar,2016-01-01,-2304.0
Inepar,2016-04-01,7276.0
Inepar,2016-07-01,704.0
Inepar,2016-10-01,-234690.0
Inepar,2017-01-01,1170.0
Inepar,2017-04-01,2380.0
Inepar,2017-07-01,-2462.0
Inepar,2017-10-01,-14892.0
Inepar,2018-01-01,24195.0
Inepar,2018-04-01,-20794.0
Inepar,2018-07-01,-2717.0
Inepar,2018-10-01,-2880.0
Inepar,2019-01-01,-3184.0
Inepar,2019-04-01,-1669.0
Inepar,2019-07-01,-45572.0
Inepar,2019-10-01,-1695.0
Inepar,2020-01-01,-1964.0
Inepar,2020-04-01,327.0
Inepar,2020-07-01,-30021.0
Inepar,2020-10-01,-78880.0
Inepar,2021-01-01,96890.0
Inepar,2021-04-01,-3134.0
Inepar,2021-07-01,-14147.0
Inepar,2021-10-01,8352.0
Inepar,2022-01-01,-10004.0
Inepar,2022-04-01,115354.0
Inepar,2022-07-01,-18643.0
Inepar,2022-10-01,-20333.0
Inepar,2023-01-01,-5135.0
Inepar,2023-04-01,-14843.0
Inepar,2023-07-01,9578.0
Inepar,2023-10-01,-17304.0
Inepar,2024-01-01,-5359.0
Inepar,2024-04-01,-25856.0
Inepar,2024-07-01,13285.0
Infracomm,2021-07-01,-193079.0
Infracomm,2021-10-01,-993404.0
Infracomm,2022-01-01,-85376.0
Infracomm,2022-04-01,-34931.0
Infracomm,2022-07-01,-31013.0
Infracomm,2022-10-01,56201.0
Infracomm,2023-01-01,-115688.0
Infracomm,2023-04-01,104967.0
Infracomm,2023-07-01,52709.0
Infracomm,2023-10-01,32468.0
Infracomm,2024-01-01,-125335.0
Infracomm,2024-04-01,-56234.0
Infracomm,2024-07-01,-50031.0
Intelbras,2020-01-01,13290.0
Intelbras,2020-04-01,17815.0
Intelbras,2020-07-01,130495.0
Intelbras,2020-10-01,25137.0
Intelbras,2021-01-01,-191236.0
Intelbras,2021-04-01,-154139.0
Intelbras,2021-07-01,114037.0
Intelbras,2021-10-01,-46749.0
Intelbras,2022-01-01,-177848.0
Intelbras,2022-04-01,76614.0
Intelbras,2022-07-01,211188.0
Intelbras,2022-10-01,242277.0
Intelbras,2023-01-01,36392.0
Intelbras,2023-04-01,46597.0
Intelbras,2023-07-01,69405.0
Intelbras,2023-10-01,180686.0
Intelbras,2024-01-01,167911.0
Intelbras,2024-04-01,-51775.0
Intelbras,2024-07-01,-49984.0
Intelbras,2024-10-01,-182076.0
Invepar,2014-01-01,-583726.0
Invepar,2014-04-01,-497586.0
Invepar,2014-07-01,-239294.0
Invepar,2014-10-01,-242787.0
Invepar,2015-01-01,-137826.0
Invepar,2015-04-01,-348351.0
Invepar,2015-07-01,23953.0
Invepar,2015-10-01,-175604.0
Invepar,2016-01-01,230027.0
Invepar,2016-04-01,207401.0
Invepar,2016-07-01,235149.0
Invepar,2016-10-01,-492064.0
Invepar,2017-01-01,335435.0
Invepar,2017-04-01,143769.0
Invepar,2017-07-01,442085.0
Invepar,2017-10-01,704277.0
Invepar,2018-01-01,417890.0
Invepar,2018-04-01,368869.0
Invepar,2018-07-01,419269.0
Invepar,2018-10-01,552378.0
Invepar,2019-01-01,414317.0
Invepar,2019-04-01,-36178.0
Invepar,2019-07-01,471961.0
Invepar,2019-10-01,227103.0
Invepar,2020-01-01,320395.0
Invepar,2020-04-01,456323.0
Invepar,2020-07-01,-696490.0
Invepar,2020-10-01,160609.0
Invepar,2021-01-01,135336.0
Invepar,2021-04-01,311274.0
Invepar,2021-07-01,261020.0
Invepar,2021-10-01,1584605.0
Invepar,2022-01-01,639631.0
Invepar,2022-04-01,315277.0
Invepar,2022-07-01,338321.0
Invepar,2022-10-01,610010.0
Invepar,2023-01-01,474764.0
Invepar,2023-04-01,537361.0
Invepar,2023-07-01,634898.0
Invepar,2023-10-01,614285.0
Invepar,2024-01-01,616240.0
Invepar,2024-04-01,426116.0
Invepar,2024-07-01,-45208.0
Iochp-Maxion,2014-01-01,-163023.0
Iochp-Maxion,2014-04-01,174375.0
Iochp-Maxion,2014-07-01,-225165.0
Iochp-Maxion,2014-10-01,389674.0
Iochp-Maxion,2015-01-01,-192476.0
Iochp-Maxion,2015-04-01,61423.0
Iochp-Maxion,2015-07-01,41979.0
Iochp-Maxion,2015-10-01,-82492.0
Iochp-Maxion,2016-01-01,-223345.0
Iochp-Maxion,2016-04-01,138400.0
Iochp-Maxion,2016-07-01,-85186.0
Iochp-Maxion,2016-10-01,149554.0
Iochp-Maxion,2017-01-01,-83821.0
Iochp-Maxion,2017-04-01,-13005.0
Iochp-Maxion,2017-07-01,92239.0
Iochp-Maxion,2017-10-01,70522.0
Iochp-Maxion,2018-01-01,-86261.0
Iochp-Maxion,2018-04-01,-28736.0
Iochp-Maxion,2018-07-01,12102.0
Iochp-Maxion,2018-10-01,246870.0
Iochp-Maxion,2019-01-01,-313119.0
Iochp-Maxion,2019-04-01,121259.0
Iochp-Maxion,2019-07-01,76745.0
Iochp-Maxion,2019-10-01,228237.0
Iochp-Maxion,2020-01-01,-225493.0
Iochp-Maxion,2020-04-01,-313612.0
Iochp-Maxion,2020-07-01,146009.0
Iochp-Maxion,2020-10-01,170471.0
Iochp-Maxion,2021-01-01,-185536.0
Iochp-Maxion,2021-04-01,134.0
Iochp-Maxion,2021-07-01,-460015.0
Iochp-Maxion,2021-10-01,86681.0
Iochp-Maxion,2022-01-01,243527.0
Iochp-Maxion,2022-04-01,-284452.0
Iochp-Maxion,2022-07-01,242972.0
Iochp-Maxion,2022-10-01,1187972.0
Iochp-Maxion,2023-01-01,174844.0
Iochp-Maxion,2023-04-01,700964.0
Iochp-Maxion,2023-07-01,413096.0
Iochp-Maxion,2023-10-01,174219.0
Iochp-Maxion,2024-01-01,273783.0
Iochp-Maxion,2024-04-01,318819.0
Iochp-Maxion,2024-07-01,571951.0
Iochp-Maxion,2024-10-01,419994.0
Irani,2014-01-01,-44623.0
Irani,2014-04-01,-24061.0
Irani,2014-07-01,3233.0
Irani,2014-10-01,40325.0
Irani,2015-01-01,-22322.0
Irani,2015-04-01,6197.0
Irani,2015-07-01,19251.0
Irani,2015-10-01,28043.0
Irani,2016-01-01,-38324.0
Irani,2016-04-01,26070.0
Irani,2016-07-01,-8282.0
Irani,2016-10-01,15807.0
Irani,2017-01-01,-45563.0
Irani,2017-04-01,16476.0
Irani,2017-07-01,21404.0
Irani,2017-10-01,39658.0
Irani,2018-01-01,-12693.0
Irani,2018-04-01,14796.0
Irani,2018-07-01,17111.0
Irani,2018-10-01,33035.0
Irani,2019-01-01,-32260.0
Irani,2019-04-01,24526.0
Irani,2019-07-01,-1888.0
Irani,2019-10-01,63714.0
Irani,2020-01-01,-13464.0
Irani,2020-04-01,77855.0
Irani,2020-07-01,31907.0
Irani,2020-10-01,32635.0
Irani,2021-01-01,28938.0
Irani,2021-04-01,7031.0
Irani,2021-07-01,3366.0
Irani,2021-10-01,-45550.0
Irani,2022-01-01,-65870.0
Irani,2022-04-01,-12802.0
Irani,2022-07-01,-24367.0
Irani,2022-10-01,-35962.0
Irani,2023-01-01,-45850.0
Irani,2023-04-01,-21672.0
Irani,2023-07-01,-70699.0
Irani,2023-10-01,72613.0
Irani,2024-01-01,920.0
Irani,2024-04-01,97466.0
Irani,2024-07-01,9939.0
Irani,2024-10-01,60079.0
Isa Energia,2014-01-01,35112.0
Isa Energia,2014-04-01,92920.0
Isa Energia,2014-07-01,211221.0
Isa Energia,2014-10-01,-44964.0
Isa Energia,2015-01-01,-24699.0
Isa Energia,2015-04-01,229727.0
Isa Energia,2015-07-01,165995.0
Isa Energia,2015-10-01,52985.0
Isa Energia,2016-01-01,43544.0
Isa Energia,2016-04-01,65918.0
Isa Energia,2016-07-01,7483.0
Isa Energia,2016-10-01,4199.0
Isa Energia,2017-01-01,-56247.0
Isa Energia,2017-04-01,135003.0
Isa Energia,2017-07-01,129405.0
Isa Energia,2017-10-01,233992.0
Isa Energia,2018-01-01,180698.0
Isa Energia,2018-04-01,386225.0
Isa Energia,2018-07-01,366654.0
Isa Energia,2018-10-01,321634.0
Isa Energia,2019-01-01,343837.0
Isa Energia,2019-04-01,298063.0
Isa Energia,2019-07-01,312686.0
Isa Energia,2019-10-01,189706.0
Isa Energia,2020-01-01,236264.0
Isa Energia,2020-04-01,316223.0
Isa Energia,2020-07-01,235206.0
Isa Energia,2020-10-01,354209.0
Isa Energia,2021-01-01,-1373758.0
Isa Energia,2021-04-01,456611.0
Isa Energia,2021-07-01,304187.0
Isa Energia,2021-10-01,-150440.0
Isa Energia,2022-01-01,48073.0
Isa Energia,2022-04-01,16269.0
Isa Energia,2022-07-01,206569.0
Isa Energia,2022-10-01,161164.0
Isa Energia,2023-01-01,100586.0
Isa Energia,2023-04-01,348773.0
Isa Energia,2023-07-01,200075.0
Isa Energia,2023-10-01,-105555.0
Isa Energia,2024-01-01,181923.0
Isa Energia,2024-04-01,122150.0
Isa Energia,2024-07-01,-13370.0
Isa Energia,2024-10-01,-515582.0
Itausa,2014-01-01,-73000.0
Itausa,2014-04-01,56000.0
Itausa,2014-07-01,144000.0
Itausa,2014-10-01,-71000.0
Itausa,2015-01-01,187000.0
Itausa,2015-04-01,57000.0
Itausa,2015-07-01,10000.0
Itausa,2015-10-01,156000.0
Itausa,2016-01-01,-166000.0
Itausa,2016-04-01,127000.0
Itausa,2016-07-01,-94000.0
Itausa,2016-10-01,73000.0
Itausa,2017-01-01,-53000.0
Itausa,2017-04-01,-1300000.0
Itausa,2017-07-01,-1300000.0
Itausa,2017-10-01,-26000.0
Itausa,2018-01-01,-87000.0
Itausa,2018-04-01,-338000.0
Itausa,2018-07-01,181000.0
Itausa,2018-10-01,177000.0
Itausa,2019-01-01,-28000.0
Itausa,2019-04-01,-375000.0
Itausa,2019-07-01,214000.0
Itausa,2019-10-01,934000.0
Itausa,2020-01-01,-135000.0
Itausa,2020-04-01,-211000.0
Itausa,2020-07-01,308000.0
Itausa,2020-10-01,-779000.0
Itausa,2021-01-01,159000.0
Itausa,2021-04-01,52000.0
Itausa,2021-07-01,-2409000.0
Itausa,2021-10-01,1201000.0
Itausa,2022-01-01,507000.0
Itausa,2022-04-01,-789000.0
Itausa,2022-07-01,-2210000.0
Itausa,2022-10-01,1712000.0
Itausa,2023-01-01,-373000.0
Itausa,2023-04-01,986000.0
Itausa,2023-07-01,-348000.0
Itausa,2023-10-01,-142000.0
Itausa,2024-01-01,-346000.0
Itausa,2024-04-01,-262000.0
Itausa,2024-07-01,111000.0
JBS,2014-01-01,-206504.0
JBS,2014-04-01,-612767.0
JBS,2014-07-01,2136586.0
JBS,2014-10-01,883767.0
JBS,2015-01-01,3832829.0
JBS,2015-04-01,-5320754.0
JBS,2015-07-01,5066209.0
JBS,2015-10-01,-16859412.0
JBS,2016-01-01,-1848902.0
JBS,2016-04-01,-1587424.0
JBS,2016-07-01,738305.0
JBS,2016-10-01,2379440.0
JBS,2017-01-01,-2181649.0
JBS,2017-04-01,-605654.0
JBS,2017-07-01,2162812.0
JBS,2017-10-01,1083989.0
JBS,2018-01-01,-1049127.0
JBS,2018-04-01,1894674.0
JBS,2018-07-01,2623472.0
JBS,2018-10-01,1342259.0
JBS,2019-01-01,-909524.0
JBS,2019-04-01,3478693.0
JBS,2019-07-01,3678712.0
JBS,2019-10-01,1191505.0
JBS,2020-01-01,-620580.0
JBS,2020-04-01,8213021.0
JBS,2020-07-01,5269830.0
JBS,2020-10-01,3063538.0
JBS,2021-01-01,-3394883.0
JBS,2021-04-01,1161688.0
JBS,2021-07-01,1205254.0
JBS,2021-10-01,3728741.0
JBS,2022-01-01,-3483212.0
JBS,2022-04-01,389275.0
JBS,2022-07-01,3270943.0
JBS,2022-10-01,160518.0
JBS,2023-01-01,-6050874.0
JBS,2023-04-01,1811136.0
JBS,2023-07-01,3419195.0
JBS,2023-10-01,5124723.0
JBS,2024-01-01,-2532930.0
JBS,2024-04-01,6059990.0
JBS,2024-07-01,6125792.0
JHSF Part,2014-01-01,15079.0
JHSF Part,2014-04-01,103624.0
JHSF Part,2014-07-01,-315509.0
JHSF Part,2014-10-01,2398.0
JHSF Part,2015-01-01,-6441.0
JHSF Part,2015-04-01,-63472.0
JHSF Part,2015-07-01,20273.0
JHSF Part,2015-10-01,63889.0
JHSF Part,2016-01-01,36479.0
JHSF Part,2016-04-01,363828.0
JHSF Part,2016-07-01,-52268.0
JHSF Part,2016-10-01,84393.0
JHSF Part,2017-01-01,250843.0
JHSF Part,2017-04-01,4383.0
JHSF Part,2017-07-01,-7843.0
JHSF Part,2017-10-01,-116249.0
JHSF Part,2018-01-01,-12615.0
JHSF Part,2018-04-01,-12706.0
JHSF Part,2018-07-01,-48855.0
JHSF Part,2018-10-01,365769.0
JHSF Part,2019-01-01,50785.0
JHSF Part,2019-04-01,-9254.0
JHSF Part,2019-07-01,-38157.0
JHSF Part,2019-10-01,-95817.0
JHSF Part,2020-01-01,-33533.0
JHSF Part,2020-04-01,46728.0
JHSF Part,2020-07-01,-29799.0
JHSF Part,2020-10-01,-126105.0
JHSF Part,2021-01-01,74197.0
JHSF Part,2021-04-01,18393.0
JHSF Part,2021-07-01,-273363.0
JHSF Part,2021-10-01,142421.0
JHSF Part,2022-01-01,-99056.0
JHSF Part,2022-04-01,-151687.0
JHSF Part,2022-07-01,-335444.0
JHSF Part,2022-10-01,-199466.0
JHSF Part,2023-01-01,27424.0
JHSF Part,2023-04-01,-110030.0
JHSF Part,2023-07-01,-87049.0
JHSF Part,2023-10-01,37455.0
JHSF Part,2024-01-01,-127849.0
JHSF Part,2024-04-01,21792.0
JHSF Part,2024-07-01,91419.0
JSL,2014-01-01,81620.0
JSL,2014-04-01,-200786.0
JSL,2014-07-01,206471.0
JSL,2014-10-01,-472496.0
JSL,2015-01-01,196354.0
JSL,2015-04-01,98282.0
JSL,2015-07-01,706425.0
JSL,2015-10-01,-258403.0
JSL,2016-01-01,670134.0
JSL,2016-04-01,-807141.0
JSL,2016-07-01,229486.0
JSL,2016-10-01,570527.0
JSL,2017-01-01,-401299.0
JSL,2017-04-01,-547040.0
JSL,2017-07-01,-1350734.0
JSL,2017-10-01,324155.0
JSL,2018-01-01,-1529474.0
JSL,2018-04-01,-219451.0
JSL,2018-07-01,-214416.0
JSL,2018-10-01,-573549.0
JSL,2019-01-01,-71211.0
JSL,2019-04-01,-724952.0
JSL,2019-07-01,-1580558.0
JSL,2019-10-01,160120.0
JSL,2020-01-01,-1052381.0
JSL,2020-04-01,-444527.0
JSL,2020-07-01,-286534.0
JSL,2020-10-01,186642.0
JSL,2021-01-01,61075.0
JSL,2021-04-01,-24457.0
JSL,2021-07-01,171053.0
JSL,2021-10-01,-887124.0
JSL,2022-01-01,192241.0
JSL,2022-04-01,61955.0
JSL,2022-07-01,308625.0
JSL,2022-10-01,104829.0
JSL,2023-01-01,-23934.0
JSL,2023-04-01,-247116.0
JSL,2023-07-01,-327393.0
JSL,2023-10-01,-804687.0
JSL,2024-01-01,-1875273.0
JSL,2024-04-01,962625.0
JSL,2024-07-01,300179.0
Jallesmachad,2020-04-01,21840.0
Jallesmachad,2020-07-01,82329.0
Jallesmachad,2020-10-01,-10249.0
Jallesmachad,2021-01-01,170532.0
Jallesmachad,2021-04-01,109280.0
Jallesmachad,2021-07-01,93141.0
Jallesmachad,2021-10-01,-39112.0
Jallesmachad,2022-01-01,55830.0
Jallesmachad,2022-04-01,35330.0
Jallesmachad,2022-07-01,65540.0
Jallesmachad,2022-10-01,-476605.0
Jallesmachad,2023-01-01,-143612.0
Jallesmachad,2023-04-01,-113533.0
Jallesmachad,2023-07-01,-14171.0
Jallesmachad,2023-10-01,-3198.0
Jallesmachad,2024-01-01,-7250.0
Jallesmachad,2024-04-01,-27815.0
Jallesmachad,2024-07-01,-22740.0
Jallesmachad,2024-10-01,5303.0
Joao Fortes,2014-01-01,-140921.0
Joao Fortes,2014-04-01,-110481.0
Joao Fortes,2014-07-01,20129.0
Joao Fortes,2014-10-01,-171879.0
Joao Fortes,2015-01-01,-15766.0
Joao Fortes,2015-04-01,-32146.0
Joao Fortes,2015-07-01,-53121.0
Joao Fortes,2015-10-01,-57228.0
Joao Fortes,2016-01-01,21253.0
Joao Fortes,2016-04-01,66231.0
Joao Fortes,2016-07-01,41320.0
Joao Fortes,2016-10-01,37077.0
Joao Fortes,2017-01-01,1044.0
Joao Fortes,2017-04-01,39725.0
Joao Fortes,2017-07-01,2400.0
Joao Fortes,2017-10-01,28921.0
Joao Fortes,2018-01-01,38984.0
Joao Fortes,2018-04-01,39476.0
Joao Fortes,2018-07-01,-31563.0
Joao Fortes,2018-10-01,79147.0
Joao Fortes,2019-01-01,2198.0
Joao Fortes,2019-04-01,-2164.0
Joao Fortes,2019-07-01,5.0
Joao Fortes,2019-10-01,88805.0
Joao Fortes,2020-01-01,19690.0
Joao Fortes,2020-04-01,-5031.0
Joao Fortes,2020-07-01,2966.0
Joao Fortes,2020-10-01,-32757.0
Joao Fortes,2021-01-01,9792.0
Joao Fortes,2021-04-01,-2203.0
Joao Fortes,2021-07-01,-8042.0
