,Empresa,knn_MAE,knn_train_RMSE,knn_test_RMSE,xgb_MAE,xgb_train_RMSE,xgb_test_RMSE,ARIMA_MAE,ARIMA_train_RMSE,ARIMA_test_RMSE,RF_MAE,RF_train_RMSE,RF_test_RMSE,Lasso_MAE,Lasso_train_RMSE,Lasso_test_RMSE
163,Metal Leve,0.0010977693594129106,0.0008407893545142436,0.0010977693594129106,0.0019832110297932624,0.0019819366420846924,0.0019832110297932624,0.0019784224503596156,0.0018720805498422283,0.0019784224503596156,0.0014101071740886617,0.0013075052527242563,0.0014101071740886617,0.0019832110329885766,0.00198193664208469,0.0019832110329885766
164,Metalfrio,0.002093256826555982,0.0014782601478307911,0.002093256826555982,0.0031742197706618406,0.0025795059624494003,0.0031742197706618406,0.0036283240738647724,0.002797882374147273,0.0036283240738647724,0.002976666404597691,0.0021007128881221455,0.002976666404597691,0.003174219772669768,0.0025795059624494003,0.003174219772669768
165,Metisa,0.00019560297365603014,0.00034021689392205385,0.00019560297365603014,0.00019554169275875808,0.00048762975135005645,0.00019554169275875808,0.00022641646544311993,0.0005265433558776743,0.00022641646544311993,0.00018435029954563665,0.00032565261860505385,0.00018435029954563665,0.00019554169334872902,0.00048762975135005645,0.00019554169334872902
166,Mills,0.001789548597749223,0.0015125390886138157,0.001789548597749223,0.002002456905258637,0.002182497857768768,0.002002456905258637,0.0023007751071570134,0.0025131090956630104,0.0023007751071570134,0.001881155277155916,0.0015373269336860448,0.001881155277155916,0.002002456906107974,0.002182497857768768,0.002002456906107974
167,Minerva,0.014002122195454828,0.0070794502169789,0.014002122195454828,0.02703074555603242,0.01855422936945098,0.02703074555603242,0.024073027668225992,0.016642208545003995,0.024073027668225992,0.024284130098182168,0.01188204853218055,0.024284130098182168,0.02703074553321012,0.01855422936945098,0.02703074553321012
168,Mitre Realty,0.0018963609649601937,0.004697569901259388,0.0018963609649601937,0.0034153515568657437,0.006454731139070231,0.0034153515568657437,0.0018954380263867625,0.005837409527771081,0.0018954380263867625,0.0028868409041710274,0.005916178676802987,0.0028868409041710274,0.003415351528304706,0.006454731139070231,0.003415351528304706
169,Mobly,0.0003167257828185092,0.00029815040003076666,0.0003167257828185092,0.0004355376087881859,0.0003787526136831666,0.0004355376087881859,0.0006984429421988078,0.0005752893252528667,0.0006984429421988078,0.0004418706826575271,0.00037912536627693333,0.0004418706826575271,0.0004355376074607669,0.0003787526136831666,0.0004355376074607669
170,Mont Aranha,0.002249747796254603,0.001456905856987897,0.002249747796254603,0.0033936539739964004,0.0022858692928899183,0.0033936539739964004,0.0033680535841087425,0.00246929723021133,0.0033680535841087425,0.002915118793582224,0.001641090721989591,0.002915118793582224,0.003393653974747494,0.0022858692928899183,0.003393653974747494
171,Moura Dubeux,0.0014633000260116267,0.0045211214489386,0.0014633000260116267,0.0035107725586717,0.0062201983656222735,0.0035107725586717,0.0012984728444342948,0.00559603061669838,0.0012984728444342948,0.0033258908029415732,0.0055976651077073005,0.0033258908029415732,0.0035107725802698466,0.0062201983656222735,0.0035107725802698466
172,Movida,0.014312474754221219,0.00773685262661333,0.014312474754221219,0.021574145631971225,0.016701323034849017,0.021574145631971225,0.02269923253985937,0.017334436227190966,0.02269923253985937,0.0197486074691815,0.011294240341683724,0.0197486074691815,0.021574145624943215,0.016701323034849017,0.021574145624943215
173,Mrs Logist,0.007606670772430133,0.0050647160785666605,0.007606670772430133,0.011991577907293013,0.009239784246328873,0.011991577907293013,0.012319440123809387,0.009434773277854526,0.012319440123809387,0.011988232772799,0.008290395147030947,0.011988232772799,0.011991577918208459,0.009239784246328873,0.011991577918208459
174,Multilaser,0.007794291050052061,0.015349260065880978,0.007794291050052061,0.010838367360361832,0.020732260128773425,0.010838367360361832,0.009627661718580366,0.02263664108746359,0.009627661718580366,0.010462125946399756,0.020654197640866644,0.010462125946399756,0.010838367147505922,0.020732260128773425,0.010838367147505922
175,Multiplan,0.0025122525523077295,0.0019050856432145473,0.0025122525523077295,0.0060624326111086545,0.0052406472858895995,0.0060624326111086545,0.0064686342773238575,0.005385705232066025,0.0064686342773238575,0.004295997346040389,0.00306595877431854,0.004295997346040389,0.006062432612415515,0.0052406472858895995,0.006062432612415515
176,Mundial,0.004480169275388768,0.00470594010091397,0.004480169275388768,0.004711065317755831,0.00623473319036536,0.004711065317755831,0.008513853736886779,0.00625914224866826,0.008513853736886779,0.00469245858596053,0.006139009595805571,0.00469245858596053,0.00471106533281741,0.00623473319036536,0.00471106533281741
177,Neoenergia,0.026379053157014345,0.019726073808776248,0.026379053157014345,0.04279323793956582,0.03839619074034978,0.04279323793956582,0.04172755901807421,0.03898734719858408,0.04172755901807421,0.03835503298968894,0.0322263074678363,0.03835503298968894,0.042793237943253445,0.03839619074034977,0.042793237943253445
178,Neogrid,0.0006513159230197934,0.00177170655039325,0.0006513159230197934,0.0015101989210256417,0.0023891024348996668,0.0015101989210256417,0.0004822362882264196,0.0022164035084353997,0.0004822362882264196,0.0013525664026341694,0.0022918515977014002,0.0013525664026341694,0.0015101989855766248,0.0023891024348996668,0.0015101989855766248
179,Nexpe,0.0004343465165553067,0.0002848379261886034,0.0004343465165553067,0.0004792715926324017,0.00034277567902697996,0.0004792715926324017,0.0007561331038001745,0.0005450489438919234,0.0007561331038001745,0.00042262086680119334,0.00024378402059585335,0.00042262086680119334,0.0004792715928221723,0.00034277567902697996,0.0004792715928221723
180,Oceanpact,0.0024117605385224,0.0048261696586431,0.0024117605385224,0.004615083337833325,0.00711697958938545,0.004615083337833325,0.005307954725054191,0.008223954479251824,0.005307954725054191,0.004285519959929408,0.006878185563899808,0.004285519959929408,0.004615083314252266,0.00711697958938545,0.004615083314252266
181,Odontoprev,0.0015541106529675468,0.00116065200663145,0.0015541106529675468,0.0019911216771887627,0.0018794485377396498,0.0019911216771887627,0.002240377368919915,0.001934645533410025,0.002240377368919915,0.0016029302747301653,0.00133108316379716,0.0016029302747301653,0.001991121679858145,0.0018794485377396498,0.001991121679858145
182,Oi,0.09797301746627066,0.12534030087796497,0.09797301746627066,0.12113149541576372,0.18790745013858828,0.12113149541576372,0.18427953135484632,0.20977571131684852,0.18427953135484632,0.12431571557042496,0.1608629315672414,0.12431571557042496,0.13662386748936428,0.20328708944822893,0.13662386748936428
183,Oncoclinicas,0.012524200368301711,0.008240324233668644,0.012524200368301711,0.015624263218008354,0.011817969803527402,0.015624263218008354,0.01663747008009868,0.011712268850977389,0.01663747008009868,0.015838767153163257,0.011738999710518144,0.015838767153163257,0.0156242631032571,0.011817969803527388,0.0156242631032571
184,Orizon,0.002634853888636764,0.003343593372684591,0.002634853888636764,0.004161000734789846,0.0050859814576774635,0.004161000734789846,0.005018632720507346,0.005964471495144455,0.005018632720507346,0.0041028808192862,0.004982224900729527,0.0041028808192862,0.004161000707166345,0.0050859814576774635,0.004161000707166345
185,Ourofino S/A,0.0005600872301600685,0.0004545011110876703,0.0005600872301600685,0.0008406946582594655,0.0008590618836112378,0.0008406946582594655,0.0009131686337581367,0.0009436554051096567,0.0009131686337581367,0.0006581736372616577,0.0005951165338899621,0.0006581736372616577,0.0008406946617094944,0.0008590618836112378,0.0008406946617094944
186,P.Acucar-Cbd,0.029096719498467063,0.02581896205234346,0.029096719498467063,0.04542762697292182,0.05027319242746061,0.04542762697292182,0.0395856970272981,0.035580900964294546,0.0395856970272981,0.04191541489083594,0.031093485164501583,0.04191541489083594,0.045427627023091846,0.0502731924274606,0.045427627023091846
187,PDG Realt,0.010632485602506766,0.014954741319215334,0.010632485602506766,0.01568401663279115,0.022588424296963852,0.01568401663279115,0.011211369280001016,0.023703866075500235,0.011211369280001016,0.015532777715140599,0.022633608567897503,0.015532777715140599,0.015684016581435166,0.022588424296963852,0.015684016581435166
188,Padtec,0.00040895272584594517,0.0003253877876540625,0.00040895272584594517,0.00046398017215569054,0.0004415192449092469,0.00046398017215569054,0.0005056960125709553,0.00046635779708890625,0.0005056960125709553,0.0003864849525814598,0.00030530242652056564,0.0003864849525814598,0.00046398017181997157,0.0004415192449092469,0.00046398017181997157
189,Pague Menos,0.002994300512817009,0.003911368548874262,0.002994300512817009,0.00454932541160501,0.005640327422378215,0.00454932541160501,0.004354724316667746,0.0061121340377529075,0.004354724316667746,0.004453749183336376,0.005376968136433723,0.004453749183336376,0.004549325372495241,0.005640327422378215,0.004549325372495241
190,Panatlantica,0.0005121797962661309,0.000279490134270853,0.0005121797962661309,0.0007595294661427567,0.0005207049437777176,0.0007595294661427567,0.001100534502153719,0.0007493126472454617,0.001100534502153719,0.0006551919983063721,0.0003506387570726206,0.0006551919983063721,0.0007595294653390515,0.0005207049437777176,0.0007595294653390515
191,Par Al Bahia,0.0019488824951804657,0.001630547312251446,0.0019488824951804657,0.0023325959435160125,0.0023199466967649893,0.0023325959435160125,0.0023651600970993358,0.0019166426312368567,0.0023651600970993358,0.0018219020481346586,0.0013233851509003595,0.0018219020481346586,0.002332595942808884,0.0023199466967649893,0.002332595942808884
192,Paranapanema,0.008321054513959762,0.006291563049574171,0.008321054513959762,0.010610748781075976,0.010715367473187428,0.010610748781075976,0.011844939098297782,0.009236854869127318,0.011844939098297782,0.0098740993347686,0.008498108863890366,0.0098740993347686,0.010610748774364052,0.010715367473187428,0.010610748774364052
193,Petrobras,0.26234680986666764,0.6074719804175012,0.26234680986666764,0.20686313040197232,0.2672320815909092,0.20686313040197232,0.5872948091876239,1.0580253488368563,0.5872948091876239,0.4186948532036657,0.7240693615751913,0.4186948532036657,0.05675144742584704,0.10181402571822651,0.05675144742584704
194,Petrorecsa,0.00983465536431366,0.011995445440430649,0.00983465536431366,0.0149761871383122,0.018926617114433362,0.0149761871383122,0.01729335175249052,0.02330173665346679,0.01729335175249052,0.01449384837185114,0.01864135328084916,0.01449384837185114,0.01497618710471107,0.018926617114433362,0.01497618710471107
195,Petrorio,0.013218772595502418,0.00516296394304967,0.013218772595502418,0.019740893120260405,0.010495761066670014,0.019740893120260405,0.018538637439864277,0.010310764824192888,0.018538637439864277,0.01618166640422133,0.006725647878085382,0.01618166640422133,0.019740893117456113,0.010495761066670013,0.019740893117456113
196,Pettenati,0.00035614621536905245,0.00017963611367266728,0.00035614621536905245,0.0005015692387200328,0.00030886926679054856,0.0005015692387200328,0.0006701935509591114,0.00037982504461233003,0.0006701935509591114,0.00039476540483394175,0.0001935133167162366,0.00039476540483394175,0.0005015692384879847,0.00030886926679054856,0.0005015692384879847
197,Petz,0.003856957422436913,0.0043969795284466,0.003856957422436913,0.00390984120813215,0.006050461830034434,0.00390984120813215,0.005677469707862933,0.007115193051504341,0.005677469707862933,0.0038682612246538164,0.005899728071704233,0.0038682612246538164,0.003909841204132025,0.006050461830034434,0.003909841204132025
198,Planoeplano,0.0013558347065413788,0.0011617266873331284,0.0013558347065413788,0.0022197629743361123,0.001927001286143443,0.0022197629743361123,0.002125875617664534,0.002243801404048086,0.002125875617664534,0.002112413583052977,0.0018094578815828501,0.002112413583052977,0.0022197629783250656,0.001927001286143443,0.0022197629783250656
199,Plascar Part,0.0015374747509012416,0.00051315107315954,0.0015374747509012416,0.0015197789666175155,0.00058388791563626,0.0015197789666175155,0.0022681363102854796,0.00079611652247762,0.0022681363102854796,0.0015240928915756836,0.00058455460806068,0.0015240928915756836,0.0015197789685001037,0.00058388791563626,0.0015197789685001037
200,Porto Seguro,0.010658931283563959,0.010114618225587464,0.010658931283563959,0.019868017255612904,0.026935337637146988,0.019868017255612904,0.021183604548784665,0.028174458321824768,0.021183604548784665,0.015481688594714802,0.019083806906053356,0.015481688594714802,0.01986801724106124,0.026935337637146988,0.01986801724106124
201,Portobello,0.0012450832310612011,0.0008807203976886425,0.0012450832310612011,0.002193147280771684,0.00235440022940678,0.002193147280771684,0.0022870994396305576,0.0022707558097413523,0.0022870994396305576,0.001594545284521411,0.0015397642897311801,0.001594545284521411,0.0021931472808871186,0.00235440022940678,0.0021931472808871186
202,Positivo Tec,0.0010886173514062813,0.0006907868599655384,0.0010886173514062813,0.0018137720890552798,0.0013303098775261795,0.0018137720890552798,0.0019389738764500702,0.0013620521266215,0.0019389738764500702,0.0013743965548952356,0.0008534251797150385,0.0013743965548952356,0.0018137720886166032,0.0013303098775261795,0.0018137720886166032
203,Priner,0.0009554912988425815,0.0009034288736376313,0.0009554912988425815,0.0010914011804116874,0.0011936128891857937,0.0010914011804116874,0.0012399124818690932,0.0012782096069030625,0.0012399124818690932,0.0010513700466104792,0.0010806502457155562,0.0010513700466104792,0.0010914011842329688,0.0011936128891857937,0.0010914011842329688
204,Profarma,0.0011118768353024892,0.001118369902628636,0.0011118768353024892,0.0022186649845975796,0.0025846255725467436,0.0022186649845975796,0.002448848718504337,0.002813758441174738,0.002448848718504337,0.001773827662794379,0.0016654805088643974,0.001773827662794379,0.002218664980336846,0.0025846255725467436,0.002218664980336846
205,Qualicorp,0.0048608397034718125,0.004603315711890457,0.0048608397034718125,0.008387092796511984,0.00948632531760769,0.008387092796511984,0.008793233423789374,0.009312221711174618,0.008793233423789374,0.006681993592517865,0.006550972182377745,0.006681993592517865,0.00838709279555966,0.009486325317607692,0.00838709279555966
206,Quero-Quero,0.0018985655152592216,0.0022853995715020644,0.0018985655152592216,0.0035621140108074963,0.004098007433962521,0.0035621140108074963,0.004806588470310657,0.0048263714482525,0.004806588470310657,0.003395158455505786,0.003806660099205228,0.003395158455505786,0.0035621140126460516,0.004098007433962521,0.0035621140126460516
207,RaiaDrogasil,0.0031031408003836434,0.001982985188537864,0.0031031408003836434,0.005215304099402341,0.0035367897254836513,0.005215304099402341,0.005301511749679023,0.003390172623278008,0.005301511749679023,0.004058132690910917,0.001983304694641754,0.004058132690910917,0.005215304097360661,0.0035367897254836513,0.005215304097360661
208,Randon Part,0.0025483647160221595,0.0019236651512755255,0.0025483647160221595,0.0053228563076655406,0.004928011679609844,0.0053228563076655406,0.00568637581893005,0.005018831160568153,0.00568637581893005,0.004252827808023229,0.003223929433402359,0.004252827808023229,0.005322856304450205,0.004928011679609844,0.005322856304450205
209,Reaginvest,0.00150204834794678,0.00236898393539042,0.00150204834794678,0.00176653913504912,0.00233545284807428,0.00176653913504912,0.0005717929986717201,0.00262608990760934,0.0005717929986717201,0.001842692831072,0.0023375341024046,0.001842692831072,0.0017665390810405201,0.00233545284807428,0.0017665390810405201
210,Recrusul,5.7713587042707015e-05,2.1428927160429227e-05,5.7713587042707015e-05,5.771358653661185e-05,2.142892716042923e-05,5.771358653661185e-05,2.1525720547859885e-05,2.414488252721967e-05,2.1525720547859885e-05,5.819962501809235e-05,2.143443846151557e-05,5.819962501809235e-05,5.7713587042707015e-05,2.1428927160429227e-05,5.7713587042707015e-05
211,Rede D Or,0.04621872924220571,0.057071136890934265,0.04621872924220571,0.06428446108390767,0.09224723320290534,0.06428446108390767,0.07192765368993698,0.10745925204284085,0.07192765368993698,0.06212640190630876,0.0892141296806708,0.06212640190630876,0.0642844611652845,0.09224723320290533,0.0642844611652845
212,Rede Energia,0.007462337759645259,0.008720005979828338,0.007462337759645259,0.012934004015887653,0.0173501368721164,0.012934004015887653,0.013397906224161127,0.017887473267167057,0.013397906224161127,0.009908744709348109,0.012542682706869073,0.009908744709348109,0.012934004010998429,0.0173501368721164,0.012934004010998429
213,Renova,0.00806555015755113,0.006518963935802226,0.00806555015755113,0.011317061873225285,0.012623901584108475,0.011317061873225285,0.012658952401877104,0.012195583020324176,0.012658952401877104,0.011007529774060469,0.009358569220146308,0.011007529774060469,0.011317061877878447,0.012623901584108475,0.011317061877878447
214,Riosulense,0.00048417530537329137,0.00072436810319465,0.00048417530537329137,0.0004496587835226031,0.0008480194630048499,0.0004496587835226031,0.0007505179387479485,0.0010390075923498061,0.0007505179387479485,0.00043074677887945526,0.00079063289841895,0.00043074677887945526,0.00044965878359154736,0.0008480194630048499,0.00044965878359154736
215,Rni,0.0008406252783332207,0.0007711676997273385,0.0008406252783332207,0.00141934122110188,0.0018301899444094101,0.00141934122110188,0.0013695665210035446,0.001564945231574195,0.0013695665210035446,0.0010858130193926992,0.001193596215186136,0.0010858130193926992,0.0014193412212131055,0.0018301899444094101,0.0014193412212131055
216,Romi,0.0004930385170516001,0.000436004883938205,0.0004930385170516001,0.0007157691236261803,0.0007633498608433725,0.0007157691236261803,0.0010555720397386766,0.0011211043045269975,0.0010555720397386766,0.0005766915360929999,0.000555167608331265,0.0005766915360929999,0.0007157691237577601,0.0007633498608433725,0.0007157691237577601
217,Rossi Resid,0.002731030338787814,0.0022608837498714353,0.002731030338787814,0.0051663080304946,0.004136490889735843,0.0051663080304946,0.006129785058605135,0.0043838517086445,0.006129785058605135,0.004851606708007356,0.003803872913547543,0.004851606708007356,0.005166308037986343,0.004136490889735843,0.005166308037986343
218,Rumo S.A.,0.019951119440794363,0.022752295541039934,0.019951119440794363,0.03357103689242861,0.04456689492088693,0.03357103689242861,0.039899358888783834,0.047509061020466904,0.039899358888783834,0.02506637140760092,0.03324285704064395,0.02506637140760092,0.033571036946936396,0.044566894920886925,0.033571036946936396
219,SLC Agricola,0.004047450282099378,0.001804575013222545,0.004047450282099378,0.007825148083181898,0.005018309561864923,0.007825148083181898,0.007440284801733392,0.003785358189674583,0.007440284801733392,0.0060183830552202715,0.00307037347074486,0.0060183830552202715,0.007825148080674638,0.005018309561864923,0.007825148080674638
220,SPturis,0.00018500496569276645,0.00020344760291036363,0.00018500496569276645,0.00016988271808469812,0.00020461940611175454,0.00016988271808469812,0.00019650624224190217,0.00021835443242301819,0.00019650624224190217,0.00017179644912728513,0.00019920521623205455,0.00017179644912728513,0.00016988271829137996,0.00020461940611175454,0.00016988271829137996
221,Sabesp,0.009155266304495521,0.005389781456133747,0.009155266304495521,0.016237964282330365,0.01279791957914334,0.016237964282330365,0.01688464785287329,0.013812238133424864,0.01688464785287329,0.012431181794585489,0.008185855193862562,0.012431181794585489,0.016237964267471004,0.01279791957914334,0.016237964267471004
222,Sanepar,0.0021726863207187927,0.0015301250134746825,0.0021726863207187927,0.003846645545850665,0.0038876513490541977,0.003846645545850665,0.004004019378465565,0.003998874942223758,0.004004019378465565,0.0029605983484939785,0.0023660135292223423,0.0029605983484939785,0.003846645546477905,0.0038876513490541977,0.003846645546477905
223,Santanense,0.0005007708173984441,0.00031948779930093514,0.0005007708173984441,0.0006165301396161629,0.000514133324423119,0.0006165301396161629,0.0005997947255326343,0.0005452149828969567,0.0005997947255326343,0.0005367429077197019,0.0003531118370755243,0.0005367429077197019,0.0006165301396699682,0.000514133324423119,0.0006165301396699682
224,Santos Brp,0.004020582041455801,0.0014334812150404675,0.004020582041455801,0.0048169117389818255,0.0024306146754012577,0.0048169117389818255,0.00517779592356844,0.0026220240763533474,0.00517779592356844,0.004549485146739282,0.0016395134422544824,0.004549485146739282,0.004816911740986243,0.0024306146754012577,0.004816911740986243
225,Sao Carlos,0.0014510474038575809,0.0007010680530356925,0.0014510474038575809,0.002192466093163334,0.0014983292099450425,0.002192466093163334,0.0026897607960809115,0.0016042208378976627,0.0026897607960809115,0.0019129711883612258,0.0009811061054576275,0.0019129711883612258,0.0021924660902814643,0.0014983292099450425,0.0021924660902814643
226,Sao Martinho,0.004193883797392362,0.0034062011049895923,0.004193883797392362,0.009832509314650021,0.010030329983813261,0.009832509314650021,0.008726340009155242,0.009725037955348476,0.008726340009155242,0.007553703495921842,0.006427804589716394,0.007553703495921842,0.009832509314440008,0.010030329983813261,0.009832509314440008
227,Schulz,0.0007430452329422116,0.0004972467544178026,0.0007430452329422116,0.0011626565774650356,0.0009835506964678256,0.0011626565774650356,0.0014573462898732163,0.0013397031167135154,0.0014573462898732163,0.000844746932767916,0.0006246644586110795,0.000844746932767916,0.001162656576957468,0.0009835506964678256,0.001162656576957468
228,Sequoia Log,0.0022501796747172583,0.0028698951330082497,0.0022501796747172583,0.0028287702973229835,0.004476860927103717,0.0028287702973229835,0.00266482101065395,0.0053143408434342424,0.00266482101065395,0.002777629890855409,0.004395395938971425,0.002777629890855409,0.002828770232599058,0.004476860927103708,0.002828770232599058
229,Ser Educa,0.001891043658766643,0.0017137950527135026,0.001891043658766643,0.0025439979966218077,0.0031097668972756717,0.0025439979966218077,0.0032141593261159154,0.0031481080423020383,0.0032141593261159154,0.0020798729052306617,0.0019682710955272716,0.0020798729052306617,0.00254399799392009,0.0031097668972756717,0.00254399799392009
230,Serena,0.006766311928773732,0.004057321464837013,0.006766311928773732,0.012420482193427488,0.009229283362177109,0.012420482193427488,0.012230580611812675,0.009155627610512808,0.012230580611812675,0.011335731952245243,0.00704844467737972,0.011335731952245243,0.012420482162235154,0.009229283362177113,0.012420482162235154
231,Sid Nacional,0.020886036143541054,0.014111616935197682,0.020886036143541054,0.035377515489133385,0.030580103847963818,0.035377515489133385,0.036113793943989066,0.02871634522159732,0.036113793943989066,0.029067971302249578,0.02084517049578804,0.029067971302249578,0.03537751543740421,0.030580103847963808,0.03537751543740421
232,Simpar,0.01439902530209921,0.00790322953363492,0.01439902530209921,0.030546873174041388,0.021826254651364212,0.030546873174041388,0.027229092757594258,0.01966973366010479,0.027229092757594258,0.023303015047151845,0.013171518358605349,0.023303015047151845,0.03054687318826308,0.021826254651364212,0.03054687318826308
233,Smart Fit,0.008260358974809461,0.00850988094382267,0.008260358974809461,0.01217915192191917,0.014317996938571869,0.01217915192191917,0.009551766413860489,0.01197241419664463,0.009551766413860489,0.011515388152576371,0.01399054085629406,0.011515388152576371,0.01217915180607535,0.01431799693857185,0.01217915180607535
234,Sondotecnica,0.00010741566367389683,0.00020098654227571427,0.00010741566367389683,0.00010429238411913399,0.00023016007297693432,0.00010429238411913399,0.00010059493792318014,0.0002888906505180743,0.00010059493792318014,6.958334989583654e-05,0.00018762540773074857,6.958334989583654e-05,0.00010429238564216148,0.00023016007297693432,0.00010429238564216148
235,Springs,0.001807228317532859,0.0018303290032106938,0.001807228317532859,0.0029929501360793464,0.0034163441369640312,0.0029929501360793464,0.002514389622177418,0.0036862910120269,0.002514389622177418,0.0022799567675700905,0.002625006255320278,0.0022799567675700905,0.0029929501366890493,0.0034163441369640312,0.0029929501366890493
236,Suzano S.A.,0.024844264664885513,0.016381987039924988,0.024844264664885513,0.04554397000649677,0.03806879722310695,0.04554397000649677,0.04830985582666538,0.03709818643999748,0.04830985582666538,0.033212869124627946,0.021440158959366577,0.033212869124627946,0.04554396999558368,0.03806879722310695,0.04554396999558368
237,Syn Prop Tec,0.0050427269548303805,0.0061603813941826,0.0050427269548303805,0.00847308949934838,0.01330592593225401,0.00847308949934838,0.007855523861857857,0.011968699710745217,0.007855523861857857,0.0076778269002255334,0.008982021752084318,0.0076778269002255334,0.008473089495759293,0.01330592593225401,0.008473089495759293
238,TC,0.001850559560536758,0.0038778462421663,0.001850559560536758,0.0027350441247502777,0.0044161251694712885,0.0027350441247502777,0.0012230880747258,0.004659094344587211,0.0012230880747258,0.0026189239927558966,0.0043965650664104,0.0026189239927558966,0.0027350440686168447,0.0044161251694712885,0.0027350440686168447
239,Taesa,0.0053359440841107735,0.0034150979206370438,0.0053359440841107735,0.012729371384539386,0.011007364708795011,0.012729371384539386,0.010784568825295415,0.008343948275028611,0.010784568825295415,0.009907019915503282,0.006583249439813201,0.009907019915503282,0.012729371389683282,0.011007364708795011,0.012729371389683282
240,Taurus Armas,0.0017796966102718126,0.00233190114574775,0.0017796966102718126,0.0023867130990810185,0.0031607434654967064,0.0023867130990810185,0.00219112781632088,0.0032443262848627936,0.00219112781632088,0.0022155511420038935,0.002877229685415025,0.0022155511420038935,0.002386713098464625,0.0031607434654967064,0.002386713098464625
241,Technos,0.0005357088463186324,0.00036639427413598635,0.0005357088463186324,0.0005596212334098819,0.0005165452464273363,0.0005596212334098819,0.0005663554127220974,0.000521501713567859,0.0005663554127220974,0.0005367567770191988,0.0003985427522600091,0.0005367567770191988,0.0005596212337493,0.0005165452464273363,0.0005596212337493
242,Tecnisa,0.002121099849935309,0.00348297163038391,0.002121099849935309,0.003197313492435418,0.006834941051775287,0.003197313492435418,0.0036892103183185708,0.007458775621451266,0.0036892103183185708,0.0029002980250703234,0.005176752112696608,0.0029002980250703234,0.0031973134905910125,0.006834941051775285,0.0031973134905910125
243,Tegma,0.0005573021453760815,0.0005982193123138475,0.0005573021453760815,0.0007237608205151346,0.0011450469954998425,0.0007237608205151346,0.0010004938573029126,0.001381133973366575,0.0010004938573029126,0.0005313504753588793,0.0008342264281580774,0.0005313504753588793,0.0007237608202705107,0.0011450469954998425,0.0007237608202705107
244,Tekno,0.00010679008792215483,7.582880787333443e-05,0.00010679008792215483,9.484453868585394e-05,0.00010140367428660533,9.484453868585394e-05,0.00012613115201933874,0.00012782312749219,0.00012613115201933874,8.114246206408845e-05,7.655230918529862e-05,8.114246206408845e-05,9.484453840129532e-05,0.00010140367428660533,9.484453840129532e-05
245,Telebras,0.001689798315525766,0.0027831442871139333,0.001689798315525766,0.0016880807509873472,0.0039966668082275815,0.0016880807509873472,0.0020941342678257534,0.003909625863037818,0.0020941342678257534,0.0017857258169587066,0.003220199174653393,0.0017857258169587066,0.0016880807485844943,0.0039966668082275815,0.0016880807485844943
246,Telef Brasil,0.025892995719591794,0.03459292923481931,0.025892995719591794,0.04595496182401916,0.0656377457552652,0.04595496182401916,0.046603209938096954,0.06103255470958698,0.046603209938096954,0.03144145803603955,0.04603670500801378,0.03144145803603955,0.04595496178924246,0.06563774575526518,0.04595496178924246
247,Tenda,0.003177705549767812,0.0017106892819108482,0.003177705549767812,0.006634293576827848,0.0045038010572608705,0.006634293576827848,0.005486256709298992,0.0035812276675104113,0.005486256709298992,0.005618369782298815,0.003112014249401152,0.005618369782298815,0.0066342935809324,0.0045038010572608705,0.0066342935809324
248,Terrasantapa,0.0021861273771614413,0.0021890866984863103,0.0021861273771614413,0.0031117844593188566,0.0040082055031404945,0.0031117844593188566,0.0033651393030222454,0.003785016923490898,0.0033651393030222454,0.0029312897265321345,0.0028209393957442947,0.0029312897265321345,0.003111784456317667,0.0040082055031404945,0.003111784456317667
249,Tim,0.008143368261858172,0.007410410659546124,0.008143368261858172,0.018023633265822226,0.018829524425231087,0.018023633265822226,0.01765740353199747,0.02049556374652355,0.01765740353199747,0.014087553811338938,0.012918900493278363,0.014087553811338938,0.018023633235912422,0.018829524425231087,0.018023633235912422
250,Time For Fun,0.00044200702865407576,0.0004133225361669615,0.00044200702865407576,0.000543355853124248,0.0005964133785399025,0.000543355853124248,0.0005993686450637813,0.0006386497239273642,0.0005993686450637813,0.0004113371641172925,0.0004180765640622897,0.0004113371641172925,0.0005433558528780924,0.0005964133785399,0.0005433558528780924
251,Totvs,0.003118416982304829,0.0027720709708995875,0.003118416982304829,0.004207360053031433,0.00458923881500397,0.004207360053031433,0.00498817386324311,0.0043991331519959475,0.00498817386324311,0.00366799294050503,0.0032463106664219524,0.00366799294050503,0.004207360046784163,0.00458923881500397,0.004207360046784163
252,Trevisa,0.00013008726807370487,9.353929059911809e-05,0.00013008726807370487,0.00010926117802760328,0.0001328630919944321,0.00010926117802760328,0.00014101328888731975,0.0001566204184934663,0.00014101328888731975,0.00010607519610892031,0.0001055331418921429,0.00010607519610892031,0.0001092611778464432,0.0001328630919944321,0.0001092611778464432
253,Trisul,0.0014209132056859101,0.001019283921517618,0.0014209132056859101,0.00216470226816141,0.001958606409696746,0.00216470226816141,0.002232740036270366,0.0018842441397969667,0.002232740036270366,0.001657606168134091,0.0012940707984264845,0.001657606168134091,0.00216470226987467,0.001958606409696746,0.00216470226987467
254,Triunfo Part,0.004067952953840682,0.005025069031454203,0.004067952953840682,0.007027683949579257,0.011159613069929639,0.007027683949579257,0.006220376545616629,0.00904722274169481,0.006220376545616629,0.006369928519106479,0.007265172573596932,0.006369928519106479,0.007027683950858829,0.011159613069929639,0.007027683950858829
