,Empresa,RMSE_knn,RMSE_xgb,RMSE_ARIMA,RMSE_RF,RMSE_Lasso
250,Time For Fun,0.0006579364251899114,0.000779518488633915,0.0007697735765143612,0.000674423067912335,0.000674423067912335
251,Totvs,0.005653687702851414,0.007362421964598764,0.008056934832568346,0.00679003099614619,0.00679003099614619
252,Trevisa,0.00017545985113731803,0.00015669499830110308,0.0002121741950362107,0.00015093888247327396,0.00015093888247327396
253,Trisul,0.0021348708696516277,0.0031364648454283166,0.003571439605581342,0.0026577290451010194,0.0026577290451010194
254,Triunfo Part,0.007053784928830984,0.011475391331584935,0.009951766347467531,0.010628675541611019,0.010628675541611019
255,Tupy,0.004634238530586091,0.007133885599806898,0.006504306336182593,0.0063430401988619125,0.0063430401988619125
256,Ultrapar,0.02916130436124287,0.04463834779789192,0.05107855563538176,0.04058791203301384,0.04058791203301384
257,Unicasa,0.0002451549893379148,0.0002469432254655904,0.0002910937910432334,0.00021721201853292115,0.00021721201853292115
258,Unifique,0.0021172350360206954,0.0036121572739983465,0.002364856002780226,0.003598056230922539,0.003598056230922539
259,Unipar,0.004672200617746747,0.006411570126460874,0.006962250128714293,0.005702554991379846,0.005702554991379846
260,Usiminas,0.015297951184336292,0.021195213972631487,0.022293355528622716,0.020033078562136847,0.020033078562136847
261,Vale,0.18022016383816522,0.22922544590323837,0.31317792866706284,0.23392597129951895,0.23392597129951895
262,Valid,0.0030492571326809635,0.003761367521403342,0.003921979760101326,0.00346260873293993,0.00346260873293993
263,Vamos,0.026913558058445412,0.034547689254648434,0.03547495852349302,0.03383488446904064,0.03383488446904064
264,Veste,0.005011787539860437,0.007711018915836401,0.006455389698045007,0.006742114831429549,0.006742114831429549
265,Vibra,0.03800260540747846,0.05762340467712598,0.060296920390583146,0.05160855573117911,0.05160855573117911
266,Vittia,0.0009212923850446154,0.0009950166578640452,0.0012894797543493077,0.0009915988544263242,0.0009915988544263242
267,Vivara S.A.,0.001481435016057312,0.002274110150814388,0.002444135721705285,0.002125713746560344,0.002125713746560344
268,Viveo,0.00913024881394653,0.01338307189510229,0.015328592069256079,0.01338000892892832,0.01338000892892832
269,Viver,0.0032036805811793087,0.0036825274245159863,0.0030730146097846037,0.0036718273743654465,0.0036718273743654465
270,Vulcabras,0.00143908023400665,0.0017814346469559564,0.002069324163025464,0.0015074249636448718,0.0015074249636448718
271,Wdc Networks,0.0026594745615683034,0.003093405689120566,0.006517426263255971,0.0030487171936389285,0.0030487171936389285
272,Weg,0.012171209326813731,0.014526140777620553,0.013414309216360533,0.011353245542773439,0.011353245542773439
273,Westwing,1.7624101259191332e-05,3.395936422759613e-05,0.00012110303347319169,2.9083291231361512e-05,2.9083291231361512e-05
274,Whirlpool,0.01637975563935859,0.0195651558444656,0.02407956567054666,0.018876580401277626,0.018876580401277626
275,Wilson Sons,0.0014619069482959867,0.0030269467412130744,0.003185678378627859,0.0024647015326925356,0.0024647015326925356
276,Wiz Co,0.00729724805757075,0.008361092387987632,0.011747273502776991,0.008271873513655038,0.008271873513655038
277,Wlm Ind Com,0.0002574540406065671,0.0002470527179258519,0.00028230769449838754,0.0002073207969743191,0.0002073207969743191
278,Yduqs Part,0.008610548996523712,0.01323595938637567,0.011008273325797372,0.011179478988947349,0.011179478988947349
279,Zamp S.A.,0.005196713219147446,0.007876775619931152,0.009666288097840406,0.007042148412276282,0.007042148412276282
