,Empresa,Data,Real,Previsto,Erro Absoluto,Train RMSE,Test RMSE,Overfitting?,Underfitting?,Erro
3883,JBS,2024-04-01,-0.004670433097379023,-0.034257648036912204,0.02958721493953318,0.05339469789182927,0.02958721493953318,False,True,0.02958721493953318
3884,JBS,2024-07-01,0.09697707883268447,0.012470804973315808,0.08450627385936867,0.052810268990846836,0.08450627385936867,False,True,0.08450627385936867
3885,JHSF Part,2015-01-01,-0.0011651955710141326,0.001394541794946529,0.0025597373659606614,0.0018523421173701163,0.0025597373659606614,False,True,-0.0025597373659606614
3886,JHSF Part,2015-04-01,-0.0004980735740978126,0.0006658841042726055,0.0011639576783704182,0.001903682482707491,0.0011639576783704182,False,True,-0.0011639576783704182
3887,JHSF Part,2015-07-01,0.00030974609688705357,0.0004929169584572779,0.0001831708615702243,0.001796749523314495,0.0001831708615702243,False,True,-0.0001831708615702243
3888,JHSF Part,2015-10-01,0.002411113270268883,0.00043427960173963623,0.001976833668529247,0.0016661013876643905,0.001976833668529247,False,True,0.001976833668529247
3889,JHSF Part,2016-01-01,-0.0025168624716773724,0.0006660853205917157,0.003182947792269088,0.0016825302311501429,0.003182947792269088,False,True,-0.003182947792269088
3890,JHSF Part,2016-04-01,0.008238390345563396,0.00012597046047373113,0.008112419885089664,0.0019025151474944787,0.008112419885089664,True,False,0.008112419885089664
3891,JHSF Part,2016-07-01,-0.022473131708394156,0.0008710213113478556,0.023344153019742013,0.0029750212201707306,0.023344153019742013,True,False,-0.023344153019742013
3892,JHSF Part,2016-10-01,0.024106804810066995,-0.001182691577542778,0.025289496387609772,0.007360213980805868,0.025289496387609772,True,False,0.025289496387609772
3893,JHSF Part,2017-01-01,-0.008350804728185723,-0.00022669490030701562,0.008124109827878707,0.009175525539908457,0.008124109827878707,False,True,-0.008124109827878707
3894,JHSF Part,2017-04-01,0.006816624967387996,0.000631405196294488,0.006185219771093508,0.008971520633542866,0.006185219771093508,False,True,0.006185219771093508
3895,JHSF Part,2017-07-01,-0.009535544602624735,-0.002424309556634231,0.0071112350459905035,0.008563014945379649,0.0071112350459905035,False,True,-0.0071112350459905035
3896,JHSF Part,2017-10-01,0.007262273974656175,0.0011312856044814726,0.006130988370174702,0.008058336663130897,0.006130988370174702,False,True,0.006130988370174702
3897,JHSF Part,2018-01-01,-0.006097794640651855,-0.0031972329201418247,0.00290056172051003,0.006907980755588409,0.00290056172051003,False,True,-0.00290056172051003
3898,JHSF Part,2018-04-01,-0.00015157817739197554,0.003533685839679171,0.0036852640170711467,0.00641694946102672,0.0036852640170711467,False,True,-0.0036852640170711467
3899,JHSF Part,2018-07-01,0.001040863129067704,0.0010497856000626113,8.922470994907322e-06,0.006136033472916617,8.922470994907322e-06,False,True,-8.922470994907322e-06
3900,JHSF Part,2018-10-01,0.007708826241998423,0.0018491132635902123,0.005859712978408211,0.005531888611066782,0.005859712978408211,False,True,0.005859712978408211
3901,JHSF Part,2019-01-01,-0.0017432237249788152,-0.004306066277744087,0.002562842552765272,0.005255821132477398,0.002562842552765272,False,True,0.002562842552765272
3902,JHSF Part,2019-04-01,-0.01110838427960359,-0.00421718677210439,0.006891197507499199,0.005128557672474974,0.006891197507499199,False,True,-0.006891197507499199
3903,JHSF Part,2019-07-01,0.004146107815098832,0.004190737783540415,4.4629968441583026e-05,0.005002487188234687,4.4629968441583026e-05,False,True,-4.4629968441583026e-05
3904,JHSF Part,2019-10-01,-0.008460417919305963,-0.0019361994085152015,0.006524218510790761,0.004978985358374994,0.006524218510790761,False,True,-0.006524218510790761
3905,JHSF Part,2020-01-01,0.009329353244803551,0.006510184172650933,0.002819169072152618,0.004867154905553328,0.002819169072152618,False,True,0.002819169072152618
3906,JHSF Part,2020-04-01,-0.0008094176865465208,-0.004483077471119198,0.003673659784572677,0.0046877711328367965,0.003673659784572677,False,True,0.003673659784572677
3907,JHSF Part,2020-07-01,-0.003867005609906604,-6.633458328607949e-05,0.0038006710266205246,0.0046010091520807435,0.0038006710266205246,False,True,-0.0038006710266205246
3908,JHSF Part,2020-10-01,0.005850268834745709,0.0012575766685004796,0.004592692166245229,0.004477485176511317,0.004592692166245229,False,True,0.004592692166245229
3909,JHSF Part,2021-01-01,-0.006936066041129174,-0.004130821166542557,0.002805244874586617,0.0044602719537785275,0.002805244874586617,False,True,-0.002805244874586617
3910,JHSF Part,2021-04-01,-0.0011379564393112496,-8.949623367399927e-05,0.0010484602056372503,0.004442481046514434,0.0010484602056372503,False,True,-0.0010484602056372503
3911,JHSF Part,2021-07-01,0.011172351493870636,0.001766190942522467,0.009406160551348169,0.004225767168430163,0.009406160551348169,True,False,0.009406160551348169
3912,JHSF Part,2021-10-01,-0.0005399365201437245,-0.0028543242628095633,0.0023143877426658388,0.0044485451822229155,0.0023143877426658388,False,True,0.0023143877426658388
3913,JHSF Part,2022-01-01,-0.0041206719237992795,-0.004478816865358611,0.0003581449415593317,0.004390799554704924,0.0003581449415593317,False,True,0.0003581449415593317
3914,JHSF Part,2022-04-01,-0.012420430799025106,-0.004464800418706737,0.007955630380318369,0.004273914757988326,0.007955630380318369,False,True,-0.007955630380318369
3915,JHSF Part,2022-07-01,0.009509600646231853,0.00634828113969649,0.0031613195065353624,0.0043178579935772,0.0031613195065353624,False,True,0.0031613195065353624
3916,JHSF Part,2022-10-01,-0.00408997121272614,-0.0007381442467209231,0.003351826966005217,0.004258478314461282,0.003351826966005217,False,True,-0.003351826966005217
3917,JHSF Part,2023-01-01,0.008815155627822646,0.0052053059797797525,0.0036098496480428937,0.004193595652217326,0.0036098496480428937,False,True,0.0036098496480428937
3918,JHSF Part,2023-04-01,0.0008538269382969421,-0.004010610688646703,0.0048644376269436455,0.0042100994232693876,0.0048644376269436455,False,True,0.0048644376269436455
3919,JHSF Part,2023-07-01,0.0039000712882306665,0.00037868891569344036,0.0035213823725372263,0.004238495491892107,0.0035213823725372263,False,True,0.0035213823725372263
3920,JHSF Part,2023-10-01,0.006011717935606731,-0.0015601526459663702,0.007571870581573101,0.004227912360355715,0.007571870581573101,False,True,0.007571870581573101
3921,JHSF Part,2024-01-01,-0.021785205871293956,-0.006473928788523653,0.015311277082770303,0.004164100625741127,0.015311277082770303,True,False,-0.015311277082770303
3922,JHSF Part,2024-04-01,0.011564412030896198,0.007344500191411991,0.004219911839484208,0.0045170597219312105,0.004219911839484208,False,True,0.004219911839484208
3923,JHSF Part,2024-07-01,-0.0028683451105465663,-0.0012860814666696022,0.001582263643876964,0.004411619754266479,0.001582263643876964,False,True,-0.001582263643876964
3924,JSL,2021-07-01,0.0071866967678113625,-0.046929327970453225,0.05411602473826459,0.038810373416059724,0.05411602473826459,False,True,0.05411602473826459
3925,JSL,2021-10-01,-0.018934646552737244,-0.03435647794600349,0.015421831393266243,0.04018906578236946,0.015421831393266243,False,True,0.015421831393266243
3926,JSL,2022-01-01,0.01649012509583936,-0.032048435775790814,0.04853856087163017,0.03709981830563775,0.04853856087163017,False,True,0.04853856087163017
3927,JSL,2022-04-01,0.00402475426243365,-0.025701029974834134,0.029725784237267783,0.03820273332971964,0.029725784237267783,False,True,0.029725784237267783
3928,JSL,2022-07-01,-0.004223143659594086,-0.022115176752070854,0.017892033092476767,0.036952333922748465,0.017892033092476767,False,True,0.017892033092476767
3929,JSL,2022-10-01,0.007297546423422396,-0.015139987999577859,0.022437534423000255,0.03541815990484449,0.022437534423000255,False,True,0.022437534423000255
3930,JSL,2023-01-01,-0.007274238452460224,-0.013152121303456206,0.005877882850995981,0.03446983430984862,0.005877882850995981,False,True,0.005877882850995981
3931,JSL,2023-04-01,0.0002249052105747218,-0.012645257941743072,0.012870163152317794,0.032954081180697564,0.012870163152317794,False,True,0.012870163152317794
3932,JSL,2023-07-01,-0.005515696031210493,-0.009748729189922681,0.004233033158712188,0.029654346637270745,0.004233033158712188,False,True,0.004233033158712188
3933,JSL,2023-10-01,0.000236484678737936,-0.008436349866694969,0.008672834545432904,0.027506212238502952,0.008672834545432904,False,True,0.008672834545432904
3934,JSL,2024-01-01,-0.024618762729080146,-0.014706973809806527,0.009911788919273619,0.025833770748321005,0.009911788919273619,False,True,-0.009911788919273619
3935,JSL,2024-04-01,0.05900692224953752,-0.005055625153108219,0.06406254740264573,0.023272478635756506,0.06406254740264573,True,False,0.06406254740264573
3936,JSL,2024-07-01,-0.026444321147573224,-0.00832169498049827,0.018122626167074954,0.024847677696059105,0.018122626167074954,False,True,-0.018122626167074954
3937,Jallesmachad,2022-01-01,-0.0066020482184457885,0.004634724328363797,0.011236772546809586,0.00394104159181264,0.011236772546809586,True,False,-0.011236772546809586
3938,Jallesmachad,2022-04-01,0.005422070409297763,0.0022088451405395133,0.00321322526875825,0.00560835545228034,0.00321322526875825,False,True,0.00321322526875825
3939,Jallesmachad,2022-07-01,-0.009530134448920258,0.0027190129300991026,0.01224914737901936,0.0052636102526373565,0.01224914737901936,True,False,-0.01224914737901936
3940,Jallesmachad,2022-10-01,0.015202957359587765,0.0012119618401243133,0.013990995519463452,0.0064879708357099344,0.013990995519463452,True,False,0.013990995519463452
3941,Jallesmachad,2023-01-01,-0.00687593083617466,0.0029303781611161603,0.009806308997290819,0.007684935915860653,0.009806308997290819,False,True,-0.009806308997290819
3942,Jallesmachad,2023-04-01,-0.00011061498663933467,0.0008618031038361303,0.000972418090475465,0.007886181683256152,0.000972418090475465,False,True,-0.000972418090475465
3943,Jallesmachad,2023-07-01,-0.003924326066857775,0.0009307737526005311,0.004855099819458307,0.007482425131225459,0.004855099819458307,False,True,-0.004855099819458307
3944,Jallesmachad,2023-10-01,-0.0004952343332697007,0.0005130689931692153,0.001008303326438916,0.0072981460305620634,0.001008303326438916,False,True,-0.001008303326438916
3945,Jallesmachad,2024-01-01,0.01599972091914137,0.0005184427820607788,0.015481278137080591,0.00662836922679821,0.015481278137080591,True,False,0.015481278137080591
3946,Jallesmachad,2024-04-01,-0.01685141252518385,0.0010655976445287907,0.01791701016971264,0.007309386177387254,0.01791701016971264,True,False,-0.01791701016971264
3947,Jallesmachad,2024-07-01,0.005363971053486294,0.0002889763985527868,0.005074994654933507,0.007967924292589024,0.005074994654933507,False,True,0.005074994654933507
3948,Jallesmachad,2024-10-01,0.003255349321940715,-0.0005727330531321532,0.0038280823750728677,0.007372204942819617,0.0038280823750728677,False,True,0.0038280823750728677
3949,Joao Fortes,2015-04-01,-0.006065939767792572,5.612230239667356e-06,0.006071551998032239,0.0032613618894998335,0.006071551998032239,False,True,-0.006071551998032239
3950,Joao Fortes,2015-07-01,-0.0021573044618014015,-0.0008163308209563922,0.0013409736408450093,0.0038707667495520696,0.0013409736408450093,False,True,-0.0013409736408450093
3951,Joao Fortes,2016-01-01,0.006700468288161954,-0.0011042750719363682,0.007804743360098322,0.003560105520865843,0.007804743360098322,True,False,0.007804743360098322
3952,Joao Fortes,2016-04-01,-0.002787829892973548,-0.0001975539953390366,0.0025902758976345114,0.00429440238349411,0.0025902758976345114,False,True,-0.0025902758976345114
3953,Joao Fortes,2016-10-01,0.0019834474425777238,-0.0004699480965602974,0.0024533955391380213,0.004117336111457143,0.0024533955391380213,False,True,0.0024533955391380213
3954,Joao Fortes,2017-01-01,-0.0003261545877597527,0.00023756011882554123,0.000563714706585294,0.003966613130328167,0.000563714706585294,False,True,-0.000563714706585294
3955,Joao Fortes,2017-04-01,9.147698733369403e-05,0.00011171718789606287,2.0240200562368846e-05,0.0037569259514854173,2.0240200562368846e-05,False,True,-2.0240200562368846e-05
3956,Joao Fortes,2017-07-01,0.0013717005260622805,0.00018663124684596222,0.0011850692792163184,0.0035875996033732757,0.0011850692792163184,False,True,0.0011850692792163184
3957,Joao Fortes,2017-10-01,-0.0018576944274454332,0.00023391537068462092,0.002091609798130054,0.003263417178739178,0.002091609798130054,False,True,-0.002091609798130054
3958,Joao Fortes,2018-01-01,0.0014884159811563435,0.00016039727576329014,0.0013280187053930535,0.00309328341529753,0.0013280187053930535,False,True,0.0013280187053930535
3959,Joao Fortes,2018-04-01,-0.004288286146610476,7.763346719452317e-05,0.004365919613804999,0.0028958015904614488,0.004365919613804999,False,True,-0.004365919613804999
3960,Joao Fortes,2018-07-01,0.0030782821585206843,0.0006191622955724149,0.0024591198629482693,0.0029311432020583212,0.0024591198629482693,False,True,0.0024591198629482693
3961,Joao Fortes,2018-10-01,-0.0038248417734774165,-0.00037086078255732605,0.0034539809909200905,0.002418591397809612,0.0034539809909200905,False,True,-0.0034539809909200905
3962,Joao Fortes,2019-01-01,0.00545483263579305,0.0016093648375403553,0.003845467798252695,0.0023254715579605636,0.003845467798252695,False,True,0.003845467798252695
3963,Joao Fortes,2024-04-01,-0.01313151108368038,-0.0012385508026046528,0.011892960281075728,0.0021279697262461777,0.011892960281075728,True,False,-0.011892960281075728
3964,Joao Fortes,2024-07-01,0.011612415748398996,0.00032530209156883435,0.011287113656830163,0.0028897881266964315,0.011287113656830163,True,False,0.011287113656830163
3965,Josapar,2015-01-01,0.0014896223714453427,7.231172603640775e-06,0.001482391198841702,0.0014202879037831394,0.001482391198841702,False,True,0.001482391198841702
3966,Josapar,2015-04-01,0.0007564695622137574,0.0002814267677339411,0.0004750427944798163,0.00141556244875978,0.0004750427944798163,False,True,0.0004750427944798163
3967,Josapar,2015-07-01,-0.00013173422240098098,0.0003762070592608443,0.0005079412816618253,0.0013072279976797457,0.0005079412816618253,False,True,-0.0005079412816618253
3968,Josapar,2015-10-01,0.0015102301485221403,0.0003077591774390212,0.001202470971083119,0.001220620584421866,0.001202470971083119,False,True,0.001202470971083119
3969,Josapar,2016-01-01,-0.0006736904332521609,0.0004598553083146828,0.0011335457415668436,0.0012146619560398188,0.0011335457415668436,False,True,-0.0011335457415668436
3970,Josapar,2016-04-01,-0.0007604306816374473,0.000155119732407752,0.0009155504140451993,0.0012021623721063797,0.0009155504140451993,False,True,-0.0009155504140451993
3971,Josapar,2016-10-01,-0.0024607307554741498,6.141018268983242e-05,0.0025221409381639822,0.0011829277878879756,0.0025221409381639822,True,False,-0.0025221409381639822
3972,Josapar,2017-01-01,0.0013849841492155068,-0.00015162130789358915,0.001536605457109096,0.0013589945372427118,0.001536605457109096,False,True,0.001536605457109096
3973,Josapar,2017-04-01,0.00026730079549341923,6.103692928148159e-05,0.00020626386621193764,0.0012609783851302032,0.00020626386621193764,False,True,0.00020626386621193764
3974,Josapar,2017-07-01,0.0018748816394296153,0.00010694928110445904,0.0017679323583251563,0.001190318862104695,0.0017679323583251563,False,True,0.0017679323583251563
3975,Josapar,2017-10-01,-0.002772940808840163,-5.003813221871237e-05,0.002722902676621451,0.0011963517203113312,0.002722902676621451,True,False,-0.002722902676621451
3976,Josapar,2018-01-01,0.0035824578002874308,0.00019061259674464792,0.003391845203542783,0.0012784233385730879,0.003391845203542783,True,False,0.003391845203542783
3977,Josapar,2018-04-01,-0.0030658338640434657,-0.0004902550180883395,0.002575578845955126,0.0012626047431784444,0.002575578845955126,True,False,-0.002575578845955126
3978,Josapar,2018-07-01,0.0003750252056113901,0.0004729806169989275,9.795541138753742e-05,0.001205829859065415,9.795541138753742e-05,False,True,-9.795541138753742e-05
3979,Josapar,2019-01-01,0.0013039765936548875,1.8183770298335207e-05,0.0012857928233565522,0.001189869463300176,0.0012857928233565522,False,True,0.0012857928233565522
3980,Josapar,2019-04-01,-0.0006810508266728021,-0.00017753035282789363,0.0005035204738449085,0.0011155664820842602,0.0005035204738449085,False,True,-0.0005035204738449085
3981,Josapar,2019-07-01,0.00036975517867898766,8.504507651916718e-05,0.0002847101021598205,0.0011142894101255118,0.0002847101021598205,False,True,0.0002847101021598205
3982,Josapar,2019-10-01,6.105251702925862e-05,-6.3793623200968565e-06,6.743187934935548e-05,0.0010397672229082511,6.743187934935548e-05,False,True,6.743187934935548e-05
3983,Josapar,2020-01-01,0.001321265296180707,0.00033946232606202656,0.0009818029701186804,0.0010188607354780477,0.0009818029701186804,False,True,0.0009818029701186804
3984,Josapar,2020-04-01,-0.0018106874828224262,-0.000755629244115106,0.0010550582387073202,0.0009692768601968245,0.0010550582387073202,False,True,-0.0010550582387073202
3985,Josapar,2020-07-01,-0.0002830562517331936,8.13643812331384e-05,0.000364420632966332,0.0009485009382605523,0.000364420632966332,False,True,-0.000364420632966332
3986,Josapar,2020-10-01,-0.00012210570747339666,0.0003006277498884643,0.00042273345736186096,0.0009157314146964444,0.00042273345736186096,False,True,-0.00042273345736186096
3987,Josapar,2021-01-01,0.000325528045748813,0.0002774057329170704,4.8122312831742604e-05,0.0009079609875407599,4.8122312831742604e-05,False,True,4.8122312831742604e-05
3988,Josapar,2021-04-01,-0.0017303472021710231,-0.00037484239766658143,0.0013555048045044418,0.000854271433751106,0.0013555048045044418,False,True,-0.0013555048045044418
3989,Josapar,2021-07-01,0.0005135764421300149,0.0002029799715827192,0.0003105964705472957,0.0008481903703851816,0.0003105964705472957,False,True,0.0003105964705472957
3990,Josapar,2021-10-01,0.0007809707655288545,0.0004280350722318522,0.0003529356932970023,0.0008452102760488811,0.0003529356932970023,False,True,0.0003529356932970023
3991,Josapar,2022-01-01,0.0011880528147272251,0.0006572534342184528,0.0005307993805087724,0.0008302436246852463,0.0005307993805087724,False,True,0.0005307993805087724
3992,Josapar,2022-04-01,-0.0018029877598724209,-0.0012817294504988965,0.0005212583093735243,0.0008068858803019649,0.0005212583093735243,False,True,-0.0005212583093735243
3993,Josapar,2022-07-01,0.0019329926149977972,0.00016397312022253457,0.0017690194947752626,0.0007876350828735804,0.0017690194947752626,True,False,0.0017690194947752626
3994,Josapar,2022-10-01,0.00208118189610329,0.0005815978397767489,0.0014995840563265413,0.0007533867693117569,0.0014995840563265413,False,True,0.0014995840563265413
3995,Josapar,2023-01-01,-0.002530098599587971,-0.0009334300514737944,0.0015966685481141767,0.0007099849476189556,0.0015966685481141767,True,False,-0.0015966685481141767
3996,Josapar,2023-04-01,0.0005044112111298737,0.0005155476029897807,1.113639185990696e-05,0.0007267942361033837,1.113639185990696e-05,False,True,-1.113639185990696e-05
3997,Josapar,2023-07-01,-0.0037780130848097393,-0.0006888283029380231,0.0030891847818717163,0.000767668298984609,0.0030891847818717163,True,False,-0.0030891847818717163
3998,Josapar,2023-10-01,0.0033755045221941504,0.00028711982036012777,0.0030883847018340228,0.0008122503245807377,0.0030883847018340228,True,False,0.0030883847018340228
3999,Josapar,2024-01-01,0.00022919768547713382,5.59569512240737e-05,0.00017324073425306011,0.0008400800133451458,0.00017324073425306011,False,True,0.00017324073425306011
4000,Josapar,2024-04-01,-0.0016538498748148722,-0.0008283063183936774,0.0008255435564211948,0.0007849610405355192,0.0008255435564211948,False,True,-0.0008255435564211948
4001,Josapar,2024-07-01,0.0055398050276143085,0.0005149263110229982,0.005024878716591311,0.0008243579746236383,0.005024878716591311,True,False,0.005024878716591311
4002,Kepler Weber,2015-01-01,-0.0003013497822728084,-0.00025022072900789577,5.112905326491263e-05,0.000257523151902738,5.112905326491263e-05,False,True,-5.112905326491263e-05
4003,Kepler Weber,2015-04-01,0.0006715989726058247,-0.00026683901978513447,0.0009384379923909592,0.00023179738146331732,0.0009384379923909592,True,False,0.0009384379923909592
4004,Kepler Weber,2015-07-01,6.0645507600209925e-05,-0.00011692287974364786,0.0001775683873438578,0.00040485571423366014,0.0001775683873438578,False,True,0.0001775683873438578
4005,Kepler Weber,2015-10-01,-0.0006563881359397117,-9.45061836031327e-05,0.0005618819523365789,0.00037907743748775123,0.0005618819523365789,False,True,-0.0005618819523365789
4006,Kepler Weber,2016-01-01,4.226600551926474e-05,-0.00015565905503651714,0.00019792506055578188,0.0004028001562037874,0.00019792506055578188,False,True,0.00019792506055578188
4007,Kepler Weber,2016-04-01,0.00021710170572797338,-0.00010910131615635946,0.00032620302188433284,0.00038491652348960617,0.00032620302188433284,False,True,0.00032620302188433284
4008,Kepler Weber,2016-07-01,0.0002449477578307935,-7.514610314299823e-05,0.0003200938609737917,0.0003795725258025267,0.0003200938609737917,False,True,0.0003200938609737917
4009,Kepler Weber,2016-10-01,-0.00011813638051960673,-4.6186271426130976e-05,7.195010909347575e-05,0.00037471177553958655,7.195010909347575e-05,False,True,-7.195010909347575e-05
4010,Kepler Weber,2017-01-01,9.000118029223181e-05,-3.0323312761759875e-05,0.00012032449305399169,0.0003329970732534019,0.00012032449305399169,False,True,0.00012032449305399169
4011,Kepler Weber,2017-04-01,-0.0003624980805974065,-6.0548221138243754e-05,0.0003019498594591628,0.00031154025241218524,0.0003019498594591628,False,True,-0.0003019498594591628
4012,Kepler Weber,2017-07-01,0.0003325171255665893,-1.5039013850323745e-05,0.000347556139416913,0.0002980025233523871,0.000347556139416913,False,True,0.000347556139416913
4013,Kepler Weber,2017-10-01,-0.00029739093174607767,-4.569737064767736e-05,0.0002516935610984003,0.0002911876959981751,0.0002516935610984003,False,True,-0.0002516935610984003
4014,Kepler Weber,2018-01-01,0.0002186880262067259,4.83960965746413e-05,0.0001702919296320846,0.00026416167367699235,0.0001702919296320846,False,True,0.0001702919296320846
4015,Kepler Weber,2018-04-01,0.00040134501880517703,1.1539611791907342e-05,0.00038980540701326967,0.00023618712620928131,0.00038980540701326967,False,True,0.00038980540701326967
4016,Kepler Weber,2018-07-01,-0.0012508701803355393,-4.46745139758603e-05,0.001206195666359679,0.0002317084352865425,0.001206195666359679,True,False,-0.001206195666359679
4017,Kepler Weber,2018-10-01,0.0007205143789363877,-2.7313693016239122e-05,0.0007478280719526269,0.00030830775184131426,0.0007478280719526269,True,False,0.0007478280719526269
4018,Kepler Weber,2019-01-01,0.00020688474930974365,9.746529450348912e-06,0.00019713821985939474,0.0003113482795572018,0.00019713821985939474,False,True,0.00019713821985939474
4019,Kepler Weber,2019-04-01,-0.00019637529711913349,1.0191718756519227e-05,0.0002065670158756527,0.00029914386138323127,0.0002065670158756527,False,True,-0.0002065670158756527
4020,Kepler Weber,2019-07-01,-7.573812880101727e-05,-9.63625116931014e-05,2.0624382892084125e-05,0.000295055357911171,2.0624382892084125e-05,False,True,2.0624382892084125e-05
4021,Kepler Weber,2019-10-01,0.0005842158782884965,7.860329154430338e-05,0.0005056125867441932,0.00029360552639244786,0.0005056125867441932,False,True,0.0005056125867441932
4022,Kepler Weber,2020-01-01,-0.0005182061526910475,-0.0002293218695241955,0.00028888428316685205,0.0002911177428470817,0.00028888428316685205,False,True,-0.00028888428316685205
4023,Kepler Weber,2020-04-01,0.00028504608573820533,0.00012106935011539463,0.0001639767356228107,0.00028463665150944714,0.0001639767356228107,False,True,0.0001639767356228107
4024,Kepler Weber,2020-07-01,-0.000322313192933521,-0.0002761368467981134,4.6176346135407594e-05,0.0002766254836857723,4.6176346135407594e-05,False,True,-4.6176346135407594e-05
4025,Kepler Weber,2020-10-01,0.0005363005121297171,0.00021617785473447427,0.0003201226573952428,0.0002531931595945039,0.0003201226573952428,False,True,0.0003201226573952428
4026,Kepler Weber,2021-01-01,-0.0005973072608321806,-0.0003232476832626323,0.00027405957756954823,0.00024324481134147633,0.00027405957756954823,False,True,-0.00027405957756954823
4027,Kepler Weber,2021-04-01,-0.001683102548912685,-7.528491782397323e-05,0.0016078176310887118,0.0002413197729282827,0.0016078176310887118,True,False,-0.0016078176310887118
4028,Kepler Weber,2021-07-01,0.0010604861411169786,0.00017181694377293487,0.0008886691973440437,0.0003091677076207308,0.0008886691973440437,True,False,0.0008886691973440437
4029,Kepler Weber,2021-10-01,0.005908790840257305,0.00019913864192687368,0.005709652198330432,0.0003128285222947239,0.005709652198330432,True,False,0.005709652198330432
4030,Kepler Weber,2022-01-01,-0.004494173938115464,0.0008792195206971549,0.00537339345881262,0.0007590466893024036,0.00537339345881262,True,False,-0.00537339345881262
4031,Kepler Weber,2022-04-01,-0.0015796737382591797,-0.0001726708537408051,0.0014070028845183746,0.0010597043564903447,0.0014070028845183746,False,True,-0.0014070028845183746
4032,Kepler Weber,2022-07-01,0.0014002467955112063,0.0006666640056838838,0.0007335827898273226,0.0010073029602324216,0.0007335827898273226,False,True,0.0007335827898273226
4033,Kepler Weber,2022-10-01,0.0011460167628623008,0.0007841643959363322,0.00036185236692596863,0.0009932958252688723,0.00036185236692596863,False,True,0.00036185236692596863
4034,Kepler Weber,2023-01-01,-0.001969152965873411,-0.0010018396833255,0.0009673132825479109,0.0009830634486648663,0.0009673132825479109,False,True,-0.0009673132825479109
4035,Kepler Weber,2023-04-01,0.00025860814155542755,-0.00012431249650981044,0.000382920638065238,0.0009380170968722953,0.000382920638065238,False,True,0.000382920638065238
4036,Kepler Weber,2023-07-01,0.0008111516364859295,0.00024120212741534554,0.0005699495090705839,0.0009457383913658891,0.0005699495090705839,False,True,0.0005699495090705839
4037,Kepler Weber,2023-10-01,0.00033752580031998214,3.1622922749592065e-05,0.0003059028775703901,0.0008737270495823055,0.0003059028775703901,False,True,0.0003059028775703901
4038,Kepler Weber,2024-01-01,-0.00119653317554258,-0.0013654168626944672,0.00016888368715188714,0.0008657948693055454,0.00016888368715188714,False,True,0.00016888368715188714
4039,Kepler Weber,2024-04-01,-0.0012996056239047427,0.00024482732781123674,0.0015444329517159793,0.0008584401329021128,0.0015444329517159793,False,True,-0.0015444329517159793
4040,Kepler Weber,2024-07-01,0.0020910337990767136,0.001502797148650037,0.0005882366504266765,0.0008713341932374513,0.0005882366504266765,False,True,0.0005882366504266765
4041,Kepler Weber,2024-10-01,0.0008663377123052651,0.00037846433363755705,0.0004878733786677081,0.0008080810628763326,0.0004878733786677081,False,True,0.0004878733786677081
4042,Klabin S/A,2015-01-01,-0.0065715253023552744,0.02060942056330383,0.027180945865659105,0.029513666018166355,0.027180945865659105,False,True,-0.027180945865659105
4043,Klabin S/A,2015-04-01,-0.0029699358492329964,0.011541567833468722,0.014511503682701718,0.028063294373501583,0.014511503682701718,False,True,-0.014511503682701718
4044,Klabin S/A,2015-07-01,-0.022099583935851985,0.009476954492694981,0.03157653842854696,0.026276203144441398,0.03157653842854696,False,True,-0.03157653842854696
4045,Klabin S/A,2015-10-01,0.016050205152041697,0.005376218359234627,0.01067398679280707,0.02682733159248614,0.01067398679280707,False,True,0.01067398679280707
4046,Klabin S/A,2016-01-01,0.010216855348061937,0.0064049755643306155,0.003811879783731322,0.025333721703464453,0.003811879783731322,False,True,0.003811879783731322
4047,Klabin S/A,2016-04-01,-0.0016602970515346982,0.006146591580861049,0.007806888632395747,0.0239298701941681,0.007806888632395747,False,True,-0.007806888632395747
4048,Klabin S/A,2016-07-01,0.009050304845674484,0.0059046238883152195,0.0031456809573592644,0.022839869892240405,0.0031456809573592644,False,True,0.0031456809573592644
4049,Klabin S/A,2016-10-01,-0.015959597614477516,0.005576199414681048,0.021535797029158563,0.021811421833369215,0.021535797029158563,False,True,-0.021535797029158563
4050,Klabin S/A,2017-01-01,0.005589005394463387,0.006150739225792924,0.0005617338313295374,0.020270308768137332,0.0005617338313295374,False,True,-0.0005617338313295374
4051,Klabin S/A,2017-04-01,0.013674890078375412,0.0038060795719352166,0.009868810506440196,0.01944949178979806,0.009868810506440196,False,True,0.009868810506440196
4052,Klabin S/A,2017-07-01,-0.017756261940292006,0.003391084038654607,0.021147345978946613,0.018428889433315825,0.021147345978946613,False,True,-0.021147345978946613
4053,Klabin S/A,2017-10-01,0.013190642488704052,0.003746081126755194,0.009444561361948857,0.01809767231910435,0.009444561361948857,False,True,0.009444561361948857
4054,Klabin S/A,2018-01-01,0.022028664944035103,0.004947825771307775,0.01708083917272733,0.015716773184751835,0.01708083917272733,False,True,0.01708083917272733
4055,Klabin S/A,2018-04-01,-0.00972768388856371,-0.0013054780452739006,0.008422205843289808,0.015781873630369238,0.008422205843289808,False,True,-0.008422205843289808
4056,Klabin S/A,2018-07-01,-0.011062431152569219,-0.0007482756985544497,0.010314155454014769,0.01523919704404705,0.010314155454014769,False,True,-0.010314155454014769
