,Empresa,Data,Real,Previsto,Erro Absoluto,Train RMSE,Test RMSE,Overfitting?,Erro
1810,Cvc Brasil,2022-04-01,-483200.0,-351647.6,131552.40625,1528.7953321201417,131552.40625,True,-131552.40625
1811,Cvc Brasil,2022-07-01,-43475.0,-58761.113,15286.11328125,1190.7533950931193,15286.11328125,True,15286.11328125
1812,Cvc Brasil,2022-10-01,374429.0,156680.0,217749.0,1249.5867676797207,217749.0,True,217749.0
1813,Cvc Brasil,2023-01-01,-234117.0,-351444.84,117327.84375,1804.2594249961464,117327.84375,True,117327.84375
1814,Cvc Brasil,2023-04-01,-92966.0,-152262.77,59296.765625,1927.4199072326592,59296.765625,True,59296.765625
1815,Cvc Brasil,2023-07-01,-349984.0,-382359.2,32375.1875,1857.1280883653822,32375.1875,True,32375.1875
1816,Cvc Brasil,2023-10-01,17721.0,8029.4814,9691.5185546875,2069.630493630601,9691.5185546875,True,9691.5185546875
1817,Cvc Brasil,2024-01-01,-23498.0,-21309.287,2188.712890625,2044.1337171636296,2188.712890625,False,-2188.712890625
1818,Cvc Brasil,2024-04-01,-33112.0,-25204.38,7907.619140625,2088.519565621261,7907.619140625,True,-7907.619140625
1819,Cvc Brasil,2024-07-01,145662.0,112168.39,33493.609375,2126.467996402368,33493.609375,True,33493.609375
1820,Cyrela Realt,2015-01-01,400566.0,368702.88,31863.125,1221.4028813023883,31863.125,True,31863.125
1821,Cyrela Realt,2015-04-01,247309.0,229102.23,18206.765625,1212.598198368295,18206.765625,True,18206.765625
1822,Cyrela Realt,2015-07-01,196710.0,143781.03,52928.96875,1371.2589888366574,52928.96875,True,52928.96875
1823,Cyrela Realt,2015-10-01,-289808.0,152508.14,442316.140625,1353.417483650354,442316.140625,True,-442316.140625
1824,Cyrela Realt,2016-01-01,-50643.0,-283955.97,233312.96875,2623.3479569136534,233312.96875,True,233312.96875
1825,Cyrela Realt,2016-04-01,199761.0,140137.03,59623.96875,2477.5965457897264,59623.96875,True,59623.96875
1826,Cyrela Realt,2016-07-01,-461767.0,-242630.47,219136.53125,2352.3772974387584,219136.53125,True,-219136.53125
1827,Cyrela Realt,2016-10-01,84296.0,-70200.77,154496.7734375,3122.7580218477096,154496.7734375,True,154496.7734375
1828,Cyrela Realt,2017-01-01,100557.0,41425.664,59131.3359375,3081.7662425998305,59131.3359375,True,59131.3359375
1829,Cyrela Realt,2017-04-01,-2257.0,-34639.55,32382.55078125,2937.2356516842906,32382.55078125,True,32382.55078125
1830,Cyrela Realt,2017-07-01,127220.0,72863.24,54356.7578125,2924.6029944960214,54356.7578125,True,54356.7578125
1831,Cyrela Realt,2017-10-01,165774.0,137102.42,28671.578125,3061.1135775381244,28671.578125,True,28671.578125
1832,Cyrela Realt,2018-01-01,210180.0,197524.52,12655.484375,2852.811068218856,12655.484375,True,12655.484375
1833,Cyrela Realt,2018-04-01,-101965.0,-226030.36,124065.359375,2714.706172889243,124065.359375,True,124065.359375
1834,Cyrela Realt,2018-07-01,583952.0,341153.2,242798.8125,2639.400321496217,242798.8125,True,242798.8125
1835,Cyrela Realt,2018-10-01,74670.0,11272.516,63397.484375,3234.4032178696298,63397.484375,True,63397.484375
1836,Cyrela Realt,2019-01-01,63098.0,5841.886,57256.11376953125,3141.6706617224268,57256.11376953125,True,57256.11376953125
1837,Cyrela Realt,2019-04-01,236234.0,201424.9,34809.09375,3106.9442558703718,34809.09375,True,34809.09375
1838,Cyrela Realt,2019-07-01,66008.0,94183.24,28175.2421875,2978.512591921778,28175.2421875,True,-28175.2421875
1839,Cyrela Realt,2019-10-01,310736.0,260986.45,49749.546875,2678.261985388149,49749.546875,True,49749.546875
1840,Cyrela Realt,2020-01-01,-28458.0,-40859.85,12401.8515625,2796.1742554300163,12401.8515625,True,12401.8515625
1841,Cyrela Realt,2020-04-01,-41089.0,-32071.861,9017.138671875,2942.4329170250403,9017.138671875,True,-9017.138671875
1842,Cyrela Realt,2020-07-01,568928.0,401985.78,166942.21875,2566.326063163688,166942.21875,True,166942.21875
1843,Cyrela Realt,2020-10-01,1570826.0,527361.0,1043465.0,2403.6953436034637,1043465.0,True,1043465.0
1844,Cyrela Realt,2021-01-01,28974.0,11279.061,17694.939453125,4801.3084983491635,17694.939453125,True,17694.939453125
1845,Cyrela Realt,2021-04-01,-55810.0,-69821.05,14011.046875,4758.496392895336,14011.046875,True,14011.046875
1846,Cyrela Realt,2021-07-01,34113.0,58919.633,24806.6328125,4711.874935178621,24806.6328125,True,-24806.6328125
1847,Cyrela Realt,2021-10-01,-490805.0,-235084.47,255720.53125,4855.072250351345,255720.53125,True,-255720.53125
1848,Cyrela Realt,2022-01-01,-124095.0,-271003.03,146908.03125,5804.094950639189,146908.03125,True,146908.03125
1849,Cyrela Realt,2022-04-01,-512953.0,-437874.2,75078.8125,5698.566500777899,75078.8125,True,-75078.8125
1850,Cyrela Realt,2022-07-01,-211003.0,-328783.7,117780.6875,5599.691218792446,117780.6875,True,117780.6875
1851,Cyrela Realt,2022-10-01,144848.0,73763.266,71084.734375,5743.694077723391,71084.734375,True,71084.734375
1852,Cyrela Realt,2023-01-01,-59407.0,-122388.44,62981.4375,5940.886446280003,62981.4375,True,62981.4375
1853,Cyrela Realt,2023-04-01,-250080.0,-301189.8,51109.8125,6058.991831002164,51109.8125,True,51109.8125
1854,Cyrela Realt,2023-07-01,-167859.0,-197923.61,30064.609375,5738.483101417,30064.609375,True,30064.609375
1855,Cyrela Realt,2023-10-01,-278789.0,-291863.56,13074.5625,5919.382286693111,13074.5625,True,13074.5625
1856,Cyrela Realt,2024-01-01,84350.0,64382.246,19967.75390625,5725.942877685169,19967.75390625,True,19967.75390625
1857,Cyrela Realt,2024-04-01,-165227.0,-105809.3,59417.703125,6162.195282245518,59417.703125,True,-59417.703125
1858,Cyrela Realt,2024-07-01,-198443.0,-197014.44,1428.5625,6401.738058478886,1428.5625,False,-1428.5625
1859,D1000vfarma,2021-07-01,14077.0,-14944.6455,29021.6455078125,259.2031251766042,29021.6455078125,True,29021.6455078125
1860,D1000vfarma,2021-10-01,14623.0,14109.531,513.46875,198.69560407566834,513.46875,True,513.46875
1861,D1000vfarma,2022-01-01,-2244.0,-12565.425,10321.4248046875,171.9392054410473,10321.4248046875,True,10321.4248046875
1862,D1000vfarma,2022-04-01,22096.0,12961.334,9134.666015625,165.55266241858098,9134.666015625,True,9134.666015625
1863,D1000vfarma,2022-07-01,13510.0,634.5273,12875.472717285156,122.0327334090719,12875.472717285156,True,12875.472717285156
1864,D1000vfarma,2022-10-01,29112.0,24080.963,5031.037109375,113.72153251938424,5031.037109375,True,5031.037109375
1865,D1000vfarma,2023-01-01,25419.0,21462.098,3956.90234375,108.52506405993798,3956.90234375,True,3956.90234375
1866,D1000vfarma,2023-04-01,17089.0,15089.604,1999.396484375,100.90017385187214,1999.396484375,True,1999.396484375
1867,D1000vfarma,2023-07-01,24392.0,21497.754,2894.24609375,101.64562196084161,2894.24609375,True,2894.24609375
1868,D1000vfarma,2023-10-01,21098.0,17225.217,3872.783203125,95.3976899348059,3872.783203125,True,3872.783203125
1869,D1000vfarma,2024-01-01,18796.0,16954.947,1841.052734375,90.82002621689978,1841.052734375,True,1841.052734375
1870,D1000vfarma,2024-04-01,25348.0,23893.215,1454.78515625,87.69719907706653,1454.78515625,True,1454.78515625
1871,D1000vfarma,2024-07-01,18724.0,17389.793,1334.20703125,83.72091108482535,1334.20703125,True,1334.20703125
1872,D1000vfarma,2024-10-01,19065.0,19229.586,164.5859375,82.6218011121601,164.5859375,False,-164.5859375
1873,Dasa,2015-01-01,11828.0,-20900.262,32728.26171875,616.4384146994963,32728.26171875,True,32728.26171875
1874,Dasa,2015-04-01,54360.0,12037.027,42322.97265625,445.3531294213688,42322.97265625,True,42322.97265625
1875,Dasa,2015-07-01,137173.0,94536.914,42636.0859375,398.70631436489805,42636.0859375,True,42636.0859375
1876,Dasa,2015-10-01,50664.0,9767.013,40896.9873046875,551.0603445279983,40896.9873046875,True,40896.9873046875
1877,Dasa,2016-01-01,31416.0,17301.367,14114.6328125,552.803425023985,14114.6328125,True,14114.6328125
1878,Dasa,2016-04-01,89079.0,77661.62,11417.3828125,519.6653526221663,11417.3828125,True,11417.3828125
1879,Dasa,2016-07-01,184814.0,125182.055,59631.9453125,514.3399785713298,59631.9453125,True,59631.9453125
1880,Dasa,2016-10-01,-41582.0,-7128.17,34453.830078125,701.4878923685887,34453.830078125,True,-34453.830078125
1881,Dasa,2017-01-01,-44503.0,-14214.971,30288.029296875,784.4625363012699,30288.029296875,True,-30288.029296875
1882,Dasa,2017-04-01,69107.0,65148.113,3958.88671875,804.5964526588643,3958.88671875,True,3958.88671875
1883,Dasa,2017-07-01,-412227.0,-40138.793,372088.20703125,793.0365410670038,372088.20703125,True,-372088.20703125
1884,Dasa,2017-10-01,149145.0,60168.242,88976.7578125,1661.8741458196878,88976.7578125,True,88976.7578125
1885,Dasa,2018-01-01,-228283.0,-406105.06,177822.0625,1624.1153480843684,177822.0625,True,177822.0625
1886,Dasa,2018-04-01,-5786.0,-54969.965,49183.96484375,1508.0392968905394,49183.96484375,True,49183.96484375
1887,Dasa,2018-07-01,20935.0,-1241.6628,22176.662841796875,1447.181938141477,22176.662841796875,True,22176.662841796875
1888,Dasa,2018-10-01,244161.0,159422.31,84738.6875,1249.65276952511,84738.6875,True,84738.6875
1889,Dasa,2019-01-01,-274362.0,-388348.06,113986.0625,1752.4004427693133,113986.0625,True,113986.0625
1890,Dasa,2019-04-01,135423.0,51494.46,83928.5390625,1628.6444561436263,83928.5390625,True,83928.5390625
1891,Dasa,2019-07-01,35045.0,6040.3643,29004.6357421875,1582.7097508256631,29004.6357421875,True,29004.6357421875
1892,Dasa,2019-10-01,44897.0,26788.633,18108.3671875,1474.5115438551861,18108.3671875,True,18108.3671875
1893,Dasa,2020-01-01,-129448.0,-218767.88,89319.875,1415.3533122950187,89319.875,True,89319.875
1894,Dasa,2020-04-01,-127996.0,-118990.484,9005.515625,1416.74720315253,9005.515625,True,-9005.515625
1895,Dasa,2020-07-01,-148963.0,-207367.88,58404.875,1556.2192361884843,58404.875,True,58404.875
1896,Dasa,2020-10-01,99364.0,87268.92,12095.078125,1435.3605410248351,12095.078125,True,12095.078125
1897,Dasa,2021-01-01,30124.0,17187.594,12936.40625,1528.086293988133,12936.40625,True,12936.40625
1898,Dasa,2021-04-01,-225957.0,-193884.19,32072.8125,1330.191373524832,32072.8125,True,-32072.8125
1899,Dasa,2021-07-01,-1606778.0,-355149.44,1251628.5625,1812.2020277660874,1251628.5625,True,-1251628.5625
1900,Dasa,2021-10-01,-228365.0,-269009.66,40644.65625,4184.524744684425,40644.65625,True,40644.65625
1901,Dasa,2022-01-01,-556006.0,-1566125.6,1010119.625,4159.775011583676,1010119.625,True,1010119.625
1902,Dasa,2022-04-01,-486460.0,-743079.2,256619.1875,4297.206823320361,256619.1875,True,256619.1875
1903,Dasa,2022-07-01,-1330072.0,-1344473.5,14401.5,4026.28877374366,14401.5,True,14401.5
1904,Dasa,2022-10-01,1305620.0,215574.2,1090045.796875,3089.9373220281227,1090045.796875,True,1090045.796875
1905,Dasa,2023-01-01,-760206.0,-1209443.8,449237.75,8432.309807751766,449237.75,True,449237.75
1906,Dasa,2023-04-01,-447320.0,-551187.6,103867.625,7877.446341156017,103867.625,True,103867.625
1907,Dasa,2023-07-01,-195167.0,-342592.88,147425.875,8685.489978948099,147425.875,True,147425.875
1908,Dasa,2023-10-01,-378669.0,-350843.88,27825.125,8403.2208841151,27825.125,True,-27825.125
1909,Dasa,2024-01-01,-193444.0,-250062.03,56618.03125,8220.124575091013,56618.03125,True,56618.03125
1910,Dasa,2024-04-01,-377563.0,-404071.5,26508.5,8555.170658550782,26508.5,True,26508.5
1911,Dasa,2024-07-01,155579.0,54100.582,101478.41796875,8674.931577517227,101478.41796875,True,101478.41796875
1912,Desktopsigma,2022-07-01,-101258.0,-153360.66,52102.65625,839.1045578621683,52102.65625,True,52102.65625
1913,Desktopsigma,2022-10-01,-12569.0,-134504.03,121935.03125,1278.4121727462953,121935.03125,True,121935.03125
1914,Desktopsigma,2023-01-01,-186831.0,-427419.7,240588.6875,1499.0257057762255,240588.6875,True,240588.6875
1915,Desktopsigma,2023-04-01,8663.0,-65270.44,73933.44140625,1337.1200560999941,73933.44140625,True,73933.44140625
1916,Desktopsigma,2023-07-01,18010.0,-41356.555,59366.5546875,1007.0739551370951,59366.5546875,True,59366.5546875
1917,Desktopsigma,2023-10-01,-23979.0,-123955.695,99976.6953125,875.7323757714205,99976.6953125,True,99976.6953125
1918,Desktopsigma,2024-01-01,522.0,-690.54834,1212.54833984375,866.3693580701193,1212.54833984375,False,1212.54833984375
1919,Desktopsigma,2024-04-01,-21764.0,-8250.017,13513.9833984375,826.9022986223359,13513.9833984375,True,-13513.9833984375
1920,Desktopsigma,2024-07-01,26912.0,-18134.203,45046.203125,810.3648615447726,45046.203125,True,45046.203125
1921,Dexco,2015-01-01,21477.0,-12266.027,33743.02734375,435.07989132103006,33743.02734375,True,33743.02734375
1922,Dexco,2015-04-01,54564.0,21154.746,33409.25390625,380.04191012159146,33409.25390625,True,33409.25390625
1923,Dexco,2015-07-01,-765.0,-6116.6494,5351.6494140625,368.44788304990476,5351.6494140625,True,5351.6494140625
1924,Dexco,2015-10-01,29549.0,21577.898,7971.1015625,324.96943079471737,7971.1015625,True,7971.1015625
1925,Dexco,2016-01-01,-138851.0,-7537.9097,131313.09033203125,316.88159906980786,131313.09033203125,True,-131313.09033203125
1926,Dexco,2016-04-01,125953.0,53029.277,72923.72265625,792.1810795567504,72923.72265625,True,72923.72265625
1927,Dexco,2016-07-01,-109869.0,-107871.56,1997.4375,794.3334188782751,1997.4375,True,-1997.4375
1928,Dexco,2016-10-01,192530.0,121685.89,70844.109375,553.8874482814846,70844.109375,True,70844.109375
1929,Dexco,2017-01-01,4113.0,-14852.562,18965.5615234375,659.5594404068826,18965.5615234375,True,18965.5615234375
1930,Dexco,2017-04-01,-63243.0,-110327.21,47084.2109375,612.6006263706925,47084.2109375,True,47084.2109375
1931,Dexco,2017-07-01,49390.0,45115.46,4274.5390625,684.2627784080272,4274.5390625,True,4274.5390625
1932,Dexco,2017-10-01,48526.0,23777.082,24748.91796875,619.8353625570089,24748.91796875,True,24748.91796875
1933,Dexco,2018-01-01,-43414.0,-62973.55,19559.55078125,605.4564564830175,19559.55078125,True,19559.55078125
1934,Dexco,2018-04-01,62701.0,54646.453,8054.546875,630.5322734100429,8054.546875,True,8054.546875
1935,Dexco,2018-07-01,237272.0,153269.75,84002.25,623.7424220320632,84002.25,True,84002.25
1936,Dexco,2018-10-01,150338.0,112233.555,38104.4453125,973.1148742773254,38104.4453125,True,38104.4453125
1937,Dexco,2019-01-01,13135.0,5117.6445,8017.35546875,990.5619766858981,8017.35546875,True,8017.35546875
1938,Dexco,2019-04-01,-79370.0,-97017.055,17647.0546875,995.1073525133252,17647.0546875,True,17647.0546875
1939,Dexco,2019-07-01,500733.0,200085.5,300647.5,1023.5265778359187,300647.5,True,300647.5
1940,Dexco,2019-10-01,684485.0,490881.78,193603.21875,1980.8642420047893,193603.21875,True,193603.21875
1941,Dexco,2020-01-01,-60605.0,-69757.57,9152.5703125,2976.054280198076,9152.5703125,True,9152.5703125
1942,Dexco,2020-04-01,-130684.0,-75589.29,55094.7109375,2839.9266239047543,55094.7109375,True,-55094.7109375
1943,Dexco,2020-07-01,323583.0,253031.72,70551.28125,2811.2158489673925,70551.28125,True,70551.28125
1944,Dexco,2020-10-01,409723.0,346438.06,63284.9375,2537.282766403672,63284.9375,True,63284.9375
1945,Dexco,2021-01-01,215365.0,233776.44,18411.4375,2817.075710252309,18411.4375,True,-18411.4375
1946,Dexco,2021-04-01,112088.0,94996.15,17091.8515625,2516.049525132255,17091.8515625,True,17091.8515625
1947,Dexco,2021-07-01,156290.0,149824.67,6465.328125,2560.952255157885,6465.328125,True,6465.328125
1948,Dexco,2021-10-01,196335.0,215566.8,19231.796875,2581.7733718430673,19231.796875,True,-19231.796875
1949,Dexco,2022-01-01,-279845.0,-78455.39,201389.609375,2787.5032615341574,201389.609375,True,-201389.609375
1950,Dexco,2022-04-01,-440807.0,-236012.27,204794.734375,2924.0369521196794,204794.734375,True,-204794.734375
1951,Dexco,2022-07-01,125951.0,38138.562,87812.4375,3658.3223633490243,87812.4375,True,87812.4375
1952,Dexco,2022-10-01,-240429.0,-235161.34,5267.65625,3359.2582138711273,5267.65625,False,-5267.65625
1953,Dexco,2023-01-01,-128437.0,-135673.67,7236.671875,3329.3771404810645,7236.671875,True,7236.671875
1954,Dexco,2023-04-01,16893.0,-33213.97,50106.96875,3270.4003019715665,50106.96875,True,50106.96875
1955,Dexco,2023-07-01,26020.0,-2305.794,28325.7939453125,3336.52664712569,28325.7939453125,True,28325.7939453125
1956,Dexco,2023-10-01,212900.0,153509.8,59390.203125,3467.7775648491493,59390.203125,True,59390.203125
1957,Dexco,2024-01-01,-269089.0,-258456.12,10632.875,3357.9299023930753,10632.875,True,-10632.875
1958,Dexco,2024-04-01,-130665.0,-124494.055,6170.9453125,3223.189586238584,6170.9453125,False,-6170.9453125
1959,Dexco,2024-07-01,143386.0,118928.66,24457.34375,3100.679423878142,24457.34375,True,24457.34375
1960,Dexco,2024-10-01,63538.0,49589.977,13948.0234375,3242.628629785712,13948.0234375,True,13948.0234375
1961,Dexxos Par,2015-01-01,4785.0,354.4454,4430.554595947266,47.10820035956662,4430.554595947266,True,4430.554595947266
1962,Dexxos Par,2015-04-01,-1681.0,-2796.863,1115.863037109375,44.7621128221142,1115.863037109375,True,1115.863037109375
1963,Dexxos Par,2016-10-01,7242.0,4745.249,2496.7509765625,41.92980894426898,2496.7509765625,True,2496.7509765625
1964,Dexxos Par,2017-01-01,7712.0,6329.63,1382.3701171875,34.68159546218741,1382.3701171875,True,1382.3701171875
1965,Dexxos Par,2017-04-01,11369.0,8214.078,3154.921875,33.71521267372676,3154.921875,True,3154.921875
1966,Dexxos Par,2017-07-01,3902.0,-7.5706444,3909.570644378662,40.121374682588765,3909.570644378662,True,3909.570644378662
1967,Dexxos Par,2017-10-01,-24197.0,-1859.5801,22337.419921875,37.96950383733114,22337.419921875,True,-22337.419921875
1968,Dexxos Par,2018-01-01,12638.0,8160.298,4477.7021484375,153.2589708945531,4477.7021484375,True,4477.7021484375
1969,Dexxos Par,2018-04-01,-17500.0,-19910.725,2410.724609375,147.53557935734867,2410.724609375,True,2410.724609375
1970,Dexxos Par,2018-07-01,5129.0,6232.2354,1103.2353515625,114.46785062887037,1103.2353515625,True,-1103.2353515625
1971,Dexxos Par,2018-10-01,3779.0,-1427.0419,5206.0418701171875,115.24861457387196,5206.0418701171875,True,5206.0418701171875
1972,Dexxos Par,2019-01-01,-3023.0,-1729.6809,1293.319091796875,109.4293629419257,1293.319091796875,True,-1293.319091796875
1973,Dexxos Par,2019-04-01,-979.0,-430.42108,548.5789184570312,107.1212564779927,548.5789184570312,True,-548.5789184570312
1974,Dexxos Par,2019-07-01,10905.0,9869.419,1035.5810546875,100.30502349190272,1035.5810546875,True,1035.5810546875
1975,Dexxos Par,2019-10-01,-12370.0,-16276.41,3906.41015625,98.45816023410546,3906.41015625,True,3906.41015625
1976,Dexxos Par,2020-01-01,14418.0,12340.715,2077.28515625,104.76071194853097,2077.28515625,True,2077.28515625
1977,Dexxos Par,2020-04-01,64755.0,13101.6875,51653.3125,119.5874745330816,51653.3125,True,51653.3125
1978,Dexxos Par,2020-07-01,13979.0,16745.166,2766.166015625,291.18974582080665,2766.166015625,True,-2766.166015625
1979,Dexxos Par,2020-10-01,21762.0,19883.943,1878.056640625,303.32211985350835,1878.056640625,True,1878.056640625
1980,Dexxos Par,2021-01-01,-16481.0,-11428.648,5052.3515625,312.3803479884131,5052.3515625,True,-5052.3515625
1981,Dexxos Par,2021-04-01,-49116.0,-24465.69,24650.310546875,306.4291597321256,24650.310546875,True,-24650.310546875
1982,Dexxos Par,2021-07-01,25098.0,16298.887,8799.11328125,367.29213691666826,8799.11328125,True,8799.11328125
1983,Dexxos Par,2021-10-01,-59461.0,-37853.652,21607.34765625,331.8816189740498,21607.34765625,True,-21607.34765625
1984,Dexxos Par,2022-01-01,70980.0,54285.863,16694.13671875,330.8516444673697,16694.13671875,True,16694.13671875
1985,Dexxos Par,2022-04-01,-307.0,-3246.6233,2939.623291015625,255.90099794145593,2939.623291015625,True,2939.623291015625
1986,Dexxos Par,2022-07-01,83932.0,64183.49,19748.51171875,283.917805684387,19748.51171875,True,19748.51171875
1987,Dexxos Par,2022-10-01,61808.0,30104.639,31703.361328125,302.34854296074894,31703.361328125,True,31703.361328125
1988,Dexxos Par,2023-01-01,74019.0,62809.598,11209.40234375,300.85569931800916,11209.40234375,True,11209.40234375
1989,Dexxos Par,2023-04-01,111031.0,76815.21,34215.7890625,293.27886272344324,34215.7890625,True,34215.7890625
1990,Dexxos Par,2023-07-01,90635.0,86073.61,4561.390625,509.7047374264071,4561.390625,True,4561.390625
1991,Dexxos Par,2023-10-01,50977.0,33214.523,17762.4765625,449.6270418972153,17762.4765625,True,17762.4765625
1992,Dexxos Par,2024-01-01,-1910.0,4373.031,6283.03076171875,455.7474890487809,6283.03076171875,True,-6283.03076171875
1993,Dexxos Par,2024-04-01,37592.0,28555.207,9036.79296875,416.40307657181705,9036.79296875,True,9036.79296875
1994,Dexxos Par,2024-07-01,-7201.0,-8385.054,1184.0537109375,415.27104186269406,1184.0537109375,True,1184.0537109375
1995,Dimed,2015-01-01,-8443.0,-29749.092,21306.091796875,102.98541257853883,21306.091796875,True,21306.091796875
1996,Dimed,2015-04-01,9876.0,-162.58157,10038.581573486328,89.54586811794236,10038.581573486328,True,10038.581573486328
1997,Dimed,2015-07-01,16649.0,4533.898,12115.10205078125,79.78085187789492,12115.10205078125,True,12115.10205078125
1998,Dimed,2015-10-01,22505.0,17266.275,5238.724609375,132.58415942406262,5238.724609375,True,5238.724609375
1999,Dimed,2016-01-01,-303.0,-4550.0527,4247.052734375,129.6003934446591,4247.052734375,True,4247.052734375
2000,Dimed,2016-04-01,24670.0,21355.447,3314.552734375,121.11339012923422,3314.552734375,True,3314.552734375
2001,Dimed,2016-07-01,11709.0,9213.219,2495.78125,98.7930350807542,2495.78125,True,2495.78125
2002,Dimed,2016-10-01,27893.0,23786.504,4106.49609375,102.81015030421338,4106.49609375,True,4106.49609375
2003,Dimed,2017-01-01,-1827.0,-6461.2417,4634.24169921875,100.91944948498869,4634.24169921875,True,4634.24169921875
2004,Dimed,2017-04-01,-14677.0,-22477.191,7800.19140625,98.70737415631038,7800.19140625,True,7800.19140625
2005,Dimed,2017-07-01,21602.0,19569.115,2032.884765625,97.00108772379984,2032.884765625,True,2032.884765625
2006,Dimed,2017-10-01,-7460.0,-6025.393,1434.60693359375,102.9365211212063,1434.60693359375,True,-1434.60693359375
2007,Dimed,2018-01-01,-26471.0,-23712.191,2758.80859375,86.67699598342999,2758.80859375,True,-2758.80859375
2008,Dimed,2018-04-01,11012.0,9774.445,1237.5546875,83.58914214125853,1237.5546875,True,1237.5546875
2009,Dimed,2018-07-01,2615.0,1271.0016,1343.9984130859375,89.1962309977373,1343.9984130859375,True,1343.9984130859375
2010,Dimed,2018-10-01,63776.0,24326.844,39449.15625,92.74491603240402,39449.15625,True,39449.15625
2011,Dimed,2019-01-01,-23305.0,-18104.16,5200.83984375,316.1514239032671,5200.83984375,True,-5200.83984375
2012,Dimed,2019-04-01,22396.0,19189.227,3206.7734375,296.04502959468874,3206.7734375,True,3206.7734375
2013,Dimed,2019-07-01,26514.0,23651.258,2862.7421875,300.10214285339737,2862.7421875,True,2862.7421875
2014,Dimed,2019-10-01,-23550.0,-22838.809,711.19140625,283.8377229099334,711.19140625,True,-711.19140625
2015,Dimed,2020-01-01,-7203.0,-7445.016,242.01611328125,284.6225897011974,242.01611328125,False,242.01611328125
2016,Dimed,2020-04-01,-35074.0,-27469.637,7604.36328125,273.1094363562954,7604.36328125,True,-7604.36328125
2017,Dimed,2020-07-01,74694.0,56117.332,18576.66796875,289.47656578719153,18576.66796875,True,18576.66796875
2018,Dimed,2020-10-01,13769.0,11982.446,1786.5537109375,290.11982928207965,1786.5537109375,True,1786.5537109375
2019,Dimed,2021-01-01,-94752.0,-29435.475,65316.525390625,281.63167762284303,65316.525390625,True,-65316.525390625
2020,Dimed,2021-04-01,-51557.0,-91815.234,40258.234375,468.34927291971843,40258.234375,True,40258.234375
2021,Dimed,2021-07-01,76659.0,56495.64,20163.359375,474.2629457254542,20163.359375,True,20163.359375
2022,Dimed,2021-10-01,65248.0,67041.234,1793.234375,304.00106365381936,1793.234375,True,-1793.234375
2023,Dimed,2022-01-01,-74922.0,-83933.2,9011.203125,348.6611006934753,9011.203125,True,9011.203125
2024,Dimed,2022-04-01,-46306.0,-49632.26,3326.26171875,315.53330485974755,3326.26171875,True,3326.26171875
2025,Dimed,2022-07-01,72887.0,72044.29,842.7109375,320.5247390069943,842.7109375,True,842.7109375
2026,Dimed,2022-10-01,72184.0,61965.066,10218.93359375,311.7993514371424,10218.93359375,True,10218.93359375
2027,Dimed,2023-01-01,-29791.0,-32883.242,3092.2421875,329.2304693338508,3092.2421875,True,3092.2421875
2028,Dimed,2023-04-01,60070.0,30263.947,29806.052734375,338.05776544128275,29806.052734375,True,29806.052734375
2029,Dimed,2023-07-01,41615.0,30373.914,11241.0859375,315.8340757750433,11241.0859375,True,11241.0859375
2030,Dimed,2023-10-01,85285.0,65827.1,19457.8984375,292.2524416234386,19457.8984375,True,19457.8984375
2031,Dimed,2024-01-01,-8654.0,-9246.122,592.1220703125,420.0805200121488,592.1220703125,False,592.1220703125
2032,Dimed,2024-04-01,71513.0,59863.543,11649.45703125,450.4331621615613,11649.45703125,True,11649.45703125
2033,Dimed,2024-07-01,-23565.0,-24287.754,722.75390625,455.86434792913695,722.75390625,False,722.75390625
2034,Direcional,2015-01-01,89057.0,31187.578,57869.421875,400.1274626692931,57869.421875,True,57869.421875
2035,Direcional,2015-04-01,15546.0,19138.133,3592.1328125,350.58369677766376,3592.1328125,True,-3592.1328125
2036,Direcional,2015-07-01,-5170.0,16808.771,21978.771484375,342.7682194773438,21978.771484375,True,-21978.771484375
2037,Direcional,2015-10-01,71382.0,21155.484,50226.515625,366.99790682989396,50226.515625,True,50226.515625
2038,Direcional,2016-01-01,27549.0,14344.176,13204.82421875,379.06101191966184,13204.82421875,True,13204.82421875
2039,Direcional,2016-04-01,91730.0,80861.48,10868.5234375,341.9123900087257,10868.5234375,True,10868.5234375
2040,Direcional,2016-07-01,-9095.0,-4155.082,4939.91796875,302.8324676899145,4939.91796875,True,-4939.91796875
2041,Direcional,2016-10-01,18772.0,18758.152,13.84765625,223.33919122894335,13.84765625,False,13.84765625
2042,Direcional,2017-01-01,-6354.0,-5887.9385,466.0615234375,224.44031478899663,466.0615234375,True,-466.0615234375
2043,Direcional,2017-04-01,41573.0,30077.021,11495.978515625,217.88099787281973,11495.978515625,True,11495.978515625
2044,Direcional,2017-07-01,-5752.0,-3468.1028,2283.897216796875,204.09839728979324,2283.897216796875,True,-2283.897216796875
2045,Direcional,2017-10-01,-6542.0,-2787.2883,3754.711669921875,218.65843719853197,3754.711669921875,True,-3754.711669921875
2046,Direcional,2018-01-01,4110.0,1751.2693,2358.730712890625,227.64507686016495,2358.730712890625,True,2358.730712890625
2047,Direcional,2018-04-01,101883.0,93526.35,8356.6484375,214.31661464406739,8356.6484375,True,8356.6484375
2048,Direcional,2018-07-01,324484.0,120571.36,203912.640625,281.7653826225981,203912.640625,True,203912.640625
2049,Direcional,2018-10-01,41999.0,46717.695,4718.6953125,809.3867287696867,4718.6953125,True,-4718.6953125
